Anhang; Annotierung (Angabe Nummer in Anahngscheckliste) ;Geschäftsjahr;Gesellschaft;Abschlussart;Prüfer
"Name Sitz
Anteil unmittelbar.
%
Anteil mittelbar.
%
Frisch vom Hof GmbH Kassel 100,00
Raiffeisen Technik GmbH (vormals: TRALAG Landmaschinen
GmbH)
Kassel 100,00
Agrarhandel Fallersleben GmbH & Co. KG Müden/Aller 100,00
SFW Solar GmbH Müden/Aller 100,00
Ehrhorn Landtechnik GmbH Kassel 100,00"; 114, 144 ;2016;Raiffeisen Waren GmbH;Jahres- und Konzernabschluss;DGR
Diese Unternehmen sind einzeln und in ihrer Gesamtheit von untergeordneter Bedeutung für die Vermittlung eines den tatsächlichen Verhältnissen entsprechenden Bildes der Vermögens-, Finanz- und Ertragslage des Konzerns und wurden aus diesem Grund nicht einbezogen (§ 296 Abs. 2 HGB). Die Umsatzerlöse sowie die Vermögensgegenstände machen jeweils sowohl einzeln als auch zusammen weniger als 1 Prozent der entsprechenden Konzernwerte aus.; 144 ;2016;Raiffeisen Waren GmbH;Jahres- und Konzernabschluss;DGR
"Auf die Einbeziehung der folgenden assoziierten Unternehmen wurde aufgrund untergeordneter Bedeutung für die Vermögens-, Finanz- und Ertragslage des Konzerns gemäß § 311 Abs. 2 HGB verzichtet:
Name Sitz
Anteil unmittelbar.
%
Anteil mittelbar.
%
Raiffeisen Waldeck-Marsberg GmbH Korbach 22,50
"; 115, 151 ;2016;Raiffeisen Waren GmbH;Jahres- und Konzernabschluss;DGR
"Name Sitz
Anteil unmittelbar.
%
Anteil mittelbar.
%
Wasserkraftnutzung im Landkreis Gifhorn GmbH Müden/Aller 50,00"; 115, 151 ;2016;Raiffeisen Waren GmbH;Jahres- und Konzernabschluss;DGR
C. Konsolidierungsgrundsätze;;2016;Raiffeisen Waren GmbH;Jahres- und Konzernabschluss;DGR
Der Konzernabschluss wird auf den Stichtag des Jahresabschlusses der Muttergesellschaft aufgestellt. Ein abweichender Abschlussstichtag besteht bei der Raiffeisen Technik Grasdorf GmbH. Ein Zwischenab- schluss auf den Stichtag des Jahresabschlusses des Mutterunternehmens war nicht aufzustellen (§ 299 Abs. 2 Satz 2 HGB).;;2016;Raiffeisen Waren GmbH;Jahres- und Konzernabschluss;DGR
Für die vor erstmaliger Anwendung des Bilanzrechtsmodernisierungsgesetzes (BilMoG) bereits vollkonsolidierten Unternehmen erfolgte die Kapitalkonsolidierung unverändert nach der Buchwertmethode gemäß;;2016;Raiffeisen Waren GmbH;Jahres- und Konzernabschluss;DGR
§ 301 Abs. 1 Satz 2 Nr. 1 HGB a. F. in Verbindung mit Art. 66 Abs. 3 Satz 4 EGHGB. Erstmalige Kapitalkonsolidierungen sowie At Equity-Bewertungen nach dem 31. Dezember 2009 wurden nach der Neubewertungsmethode gemäß § 301 Abs. 1 sowie § 312 Abs. 1 HGB durchgeführt.;;2016;Raiffeisen Waren GmbH;Jahres- und Konzernabschluss;DGR
Gegenseitige Forderungen, Verbindlichkeiten, Aufwendungen und Erträge der einbezogenen Unternehmen wurden konsolidiert.;;2016;Raiffeisen Waren GmbH;Jahres- und Konzernabschluss;DGR
Zwischenergebnisse aufgrund konzerninterner Lieferungen und Leistungen wurden, sofern nicht wegen untergeordneter Bedeutung von der Regelung des § 304 Abs. 2 HGB Gebrauch gemacht wurde, eliminiert.;;2016;Raiffeisen Waren GmbH;Jahres- und Konzernabschluss;DGR
D. Angewandte Bilanzierungs- und Bewertungsmethoden;;2016;Raiffeisen Waren GmbH;Jahres- und Konzernabschluss;DGR
Der Konzernabschluss und die Jahresabschlüsse der in den Konzernabschluss einbezogenen Unternehmen wurden nach einheitlichen Bilanzierungs- und Bewertungsgrundsätzen aufgestellt. Die entgeltlich erworbenen immateriellen Vermögensgegenstände wurden zu Anschaffungskosten, vermindert um planmäßige lineare Abschreibungen, bewertet.; 9.0, 9.4 ;2016;Raiffeisen Waren GmbH;Jahres- und Konzernabschluss;DGR
Für die Geschäfts- oder Firmenwerte wurde nach Inkrafttreten des BilMoG grundsätzlich die vom Gesetzgeber fingierte Nutzungsdauer von 5 Jahren angesetzt. Zuvor wurden entgeltlich erworbene Geschäfts- bzw. Firmenwerte unter Berücksichtigung der Langfristigkeit der jeweiligen Kundenbeziehungen über eine Nutzungsdauer von 15 Jahren abgeschrieben.; 9.5, 17 ;2016;Raiffeisen Waren GmbH;Jahres- und Konzernabschluss;DGR
Die Bewertung des Sachanlagevermögens erfolgte zu den Anschaffungs- bzw. Herstellungskosten, vermindert um die kumulierten Abschreibungen. Die Abschreibungen erfolgten sowohl linear als auch degressiv über die betriebsgewöhnlichen Nutzungsdauern. Die Nutzungsdauern orientierten sich - falls zutreffend - an den von der Finanzverwaltung veröffentlichten AfA-Tabellen und wurden im Jahr der Anschaffung pro rata temporis vorgenommen. Bei Vermögensgegenständen mit Anschaffungs- bzw. Herstellungskosten von 150,00 EUR bis 410,00 EUR erfolgte die Sofortabschreibung im Jahr des Zugangs. Im Jahresabschluss der RW GmbH wurden niedrigere Wertansätze von Vermögensgegenständen des Sachanlagevermögens, die auf steuerlichen Vorschriften beruhten und in den Geschäftsjahren vor dem 1. Januar 2010 vorgenommen wurden, in Ausübung des Wahlrechts gemäß Art. 67 Abs. 4 EGHGB fortgeführt.; 9.7, 13, 88 ;2016;Raiffeisen Waren GmbH;Jahres- und Konzernabschluss;DGR
Die Bewertung der Finanzanlagen erfolgte grundsätzlich mit den Anschaffungskosten. Die Anteile an assoziierten Unternehmen wurden At Equity bewertet.; 9.12 ;2016;Raiffeisen Waren GmbH;Jahres- und Konzernabschluss;DGR
Die Vorräte wurden zu Anschaffungs- bzw. Herstellungskosten oder zum niedrigeren beizulegenden Wert bewertet. Bei der Ermittlung der Herstellungskosten sind Einzelkosten zuzüglich material- und ferti- gungsbezogener variabler Gemeinkosten einschließlich des Werteverzehrs des Anlagevermögens angesetzt worden. Erhaltene Anzahlungen auf Bestellungen wurden im Umlaufvermögen unter den Vorräten ausgewiesen.; 9.20 ;2016;Raiffeisen Waren GmbH;Jahres- und Konzernabschluss;DGR
Die Forderungen und sonstigen Vermögensgegenstände wurden grundsätzlich zum Nennwert bewertet. Posten mit einer Restlaufzeit von mehr als einem Jahr wurden abgezinst. Erkennbare Risiken wurden durch Einzelwertberichtigungen berücksichtigt. Dem allgemeinen Kreditrisiko wurde durch Bildung einer Pauschalwertberichtigung in Höhe von 0,50 Prozent (Vorjahr: 1,00 Prozent) Rechnung getragen.; 9.25 ;2016;Raiffeisen Waren GmbH;Jahres- und Konzernabschluss;DGR
Die liquiden Mittel wurden zum Nennwert bewertet.; 9.33 ;2016;Raiffeisen Waren GmbH;Jahres- und Konzernabschluss;DGR
Die Ermittlung der latenten Steuern wurde nach dem bilanzorientierten Konzept vorgenommen. Danach wurden für Differenzen zwischen den handelsrechtlichen Wertansätzen der Vermögensgegenstände und Schulden sowie deren steuerlichen Wertansätzen, die sich in späteren Geschäftsjahren voraussichtlich wieder umkehren, latente Steuern ermittelt. Vom Bilanzierungswahlrecht zur Aktivierung aktiver latenter Steuern gemäß § 274 Abs. 1 Satz 2 HGB wurde kein Gebrauch gemacht.; 9.35, 9.64, 35 ;2016;Raiffeisen Waren GmbH;Jahres- und Konzernabschluss;DGR
Die Rechnungsabgrenzungsposten betreffen Zahlungen vor dem Bilanzstichtag, die Aufwand bzw. Ertrag nach dem Bilanzstichtag darstellen.; 9.34, 9.63 ;2016;Raiffeisen Waren GmbH;Jahres- und Konzernabschluss;DGR
Die Pensionsrückstellungen entsprechen den mit versicherungsmathematischen Gutachten ermittelten Werten unter Berücksichtigung des § 253 Abs. 1 Satz 2 HGB, wonach Rückstellungen zum abgezinsten notwendigen Erfüllungsbetrag anzusetzen sind. Hierbei fanden die Richttafeln 2005 G von Prof. Klaus Heubeck Anwendung. Die Berechnung erfolgte mit einem Rechnungszinsfuß von 4,01 Prozent (Vorjahr: 3,89 Prozent) unter Anwendung der Projected-Unit-Credit-Method.; 9.48, 50 ;2016;Raiffeisen Waren GmbH;Jahres- und Konzernabschluss;DGR
In der Anwartschaftsphase wurde ein Trend von 1,00 Prozent p. a. bis 2,00 Prozent p. a. (Vorjahr: 1,50 Prozent p. a. bis 2,00 Prozent p. a.) und in der Rentenbezugsphase ein Trend von 1,00 Prozent p. a. bis 2,00 Prozent p. a. (Vorjahr: 1,00 Prozent p. a. bis 2,00 Prozent p. a.) angesetzt. Teilweise wurde im Konzern in der Anwartschaftsphase ein Trend von 0,00 Prozent p. a. (Festbeträge) zugrunde gelegt. Die Mitarbeiterfluktuation wurde wie im Vorjahr mit 0,00 Prozent p. a. berücksichtigt. Der Unterschiedsbetrag gemäß § 253 Abs. 6 Satz 1 HGB zwischen dem Ansatz der Altersversorgungsverpflichtungen mit dem durchschnittlichen Marktzinssatz von zehn Jahren und der bisherigen Regelung von sieben Jahren beläuft sich im Konzern auf 4.386 TEUR (RW GmbH: 4.068 TEUR).; 9.48, 50, 51 ;2016;Raiffeisen Waren GmbH;Jahres- und Konzernabschluss;DGR
Die Steuerrückstellungen und die sonstigen Rückstellungen sind mit dem nach vernünftiger kaufmännischer Beurteilung notwendigen Erfüllungsbetrag angesetzt worden. Rückstellungen mit einer Restlaufzeit von mehr als einem Jahr wurden gemäß § 253 Abs. 2 Satz 1 HGB abgezinst. Für die vor dem 1. Januar 2010 gebildeten Aufwandsrückstellungen wurde das Beibehaltungswahlrecht nach Art. 67 Abs. 3 EGHGB genutzt.; 9.49 ;2016;Raiffeisen Waren GmbH;Jahres- und Konzernabschluss;DGR
Verbindlichkeiten wurden mit ihrem Erfüllungsbetrag angesetzt.; 9.51 ;2016;Raiffeisen Waren GmbH;Jahres- und Konzernabschluss;DGR
E. Erläuterung zur Bilanz und zur Gewinn- und Verlustrechnung;;2016;Raiffeisen Waren GmbH;Jahres- und Konzernabschluss;DGR
I. Bilanz;;2016;Raiffeisen Waren GmbH;Jahres- und Konzernabschluss;DGR
Entwicklung des Anlagevermögens; 5.1 ;2016;Raiffeisen Waren GmbH;Jahres- und Konzernabschluss;DGR
Die Zusammensetzung und Entwicklung des Anlagevermögens für den Konzern und die RW GmbH ist aus den nachfolgenden Anlagenspiegeln ersichtlich. Konzern:; 5.1 ;2016;Raiffeisen Waren GmbH;Jahres- und Konzernabschluss;DGR
"Konzern:
Anschaffungs - und Herstellungskosten
Anfangsbestand GJ-Beginn.
EUR
Zugang GJ.
EUR
Umbuchung + / -.
EUR
Abgang GJ.
EUR
Endbestand GJ-Ende.
EUR
I. Immaterielle Vermögensgegenstände
1. Entgeltlich erworbene
Konzessionen, gewerbliche
Schutzrechte und ähnliche
Rechte und Werte sowie Lizenzen
an solchen Rechten
und Werten
7.987.269,33 547.239,41 63.186,06 776.362,99 7.821.331,81
2. Geschäfts- oder Firmenwert
6.112.979,62 700,00 0,00 69.427,00 6.044.252,62"; 5.1, 1, 19 ;2016;Raiffeisen Waren GmbH;Jahres- und Konzernabschluss;DGR
"Anschaffungs - und Herstellungskosten
Anfangsbestand GJ-Beginn.
EUR
Zugang GJ.
EUR
Umbuchung + / -.
EUR
Abgang GJ.
EUR
Endbestand GJ-Ende.
EUR
14.100.248,95 547.939,41 63.186,06 845.789,99 13.865.584,43
II. Sachanlagen
1. Grundstücke, grundstücksgleiche
Rechte und Bauten
einschließlich der Bauten auf
fremden Grundstücken
210.382.609,28 10.656.381,91 3.078.033,21 2.369.648,17 221.747.376,23
2. Technische Anlagen und
Maschinen
63.577.231,49 1.220.075,46 509.682,48 381.122,89 64.925.866,54
3. Andere Anlagen, Betriebsund
Geschäftsausstattung
76.471.960,56 8.394.859,24 1.253,55 5.867.651,93 79.000.421,42
4. Geleistete Anzahlungen
und Anlagen im Bau
3.705.385,98 964.190,76 -3.652.155,30 5.867,54 1.011.553,90
354.137.187,31 21.235.507,37 -63.186,06 8.624.290,53 366.685.218,09
III. Finanzanlagen
1. Anteile an verbundenen
Unternehmen
1.683.785,88 0,00 0,00 0,00 1.683.785,88
2. Anteile an assoziierten Unternehmen
5.398.388,15 0,00 -2.403.561,08 0,00 2.994.827,07
3. Beteiligungen 11.280.484,08 781.369,17 2.403.561,08 200.396,40 14.265.017,93
4. Ausleihungen an Unternehmen,
mit denen ein Beteiligungsverhältnis
besteht
137.610,00 0,00 0,00 0,00 137.610,00
5. Geschäftsguthaben bei Genossenschaften
287.022,10 17.468,58 0,00 10.400,00 294.090,68
18.787.290,21 798.837,75 0,00 210.796,40 19.375.331,56
387.024.726,47 22.582.284,53 0,00 9.680.876,92 399.926.134,08"; 5.1, 19 ;2016;Raiffeisen Waren GmbH;Jahres- und Konzernabschluss;DGR
"Abschreibungen
kumuliert GJ-Beginn.
EUR
Zugang GJ.
EUR
Zuschreibungen GJ.
EUR
Änderungen der gesamten
Abschreibungen
i.Z.m. ZugängenGJ.
EUR
Abgang GJ.
EUR
kumuliert GJ-Ende.
EUR
I. Immaterielle Vermögensgegenstände
1. Entgeltlich erworbene
Konzessionen, gewerbliche
Schutzrechte
und ähnliche Rechte und
Werte sowie Lizenzen
an solchen Rechten und
Werten
6.698.920,89 535.297,51 133.334,00 53.291,47 659.635,49 6.494.540,38
2. Geschäfts- oder Firmenwert
4.590.068,14 797.981,61 0,00 0,00 46.695,00 5.341.354,75
11.288.989,03 1.333.279,12 133.334,00 53.291,47 706.330,49 11.835.895,13
II. Sachanlagen
1. Grundstücke, grundstücksgleiche
Rechte und
Bauten einschließlich
der Bauten auf fremden
Grundstücken
123.496.628,63 4.382.096,06 55.574,79 16.816,71 1.815.081,15 126.024.885,46
2. Technische Anlagen
und Maschinen
52.703.049,94 1.489.051,73 0,00 12.981,75 367.727,93 53.837.355,49
3. Andere Anlagen, Betriebs-
und Geschäftsausstattung
52.182.535,81 6.873.943,26 102.437,42 558,50 5.454.909,36 53.499.690,79
4. Geleistete Anzahlungen
und Anlagen im Bau
0,00 0,00 0,00 0,00 0,00 0,00
228.382.214,38 12.745.091,05 158.012,21 30.356,96 7.637.718,44 233.361.931,74
III. Finanzanlagen
1. Anteile an verbundenen
Unternehmen
0,00 0,00 0,00 0,00 0,00 0,00"; 5.1, 19, 21 ;2016;Raiffeisen Waren GmbH;Jahres- und Konzernabschluss;DGR
"Abschreibungen
kumuliert GJ-Beginn.
EUR
Zugang GJ.
EUR
Zuschreibungen GJ.
EUR
Änderungen der gesamten
Abschreibungen
i.Z.m. ZugängenGJ.
EUR
Abgang GJ.
EUR
kumuliert GJ-Ende.
EUR
2. Anteile an assoziierten
Unternehmen
844.520,15 -158.081,34*) 0,00 0,00 0,00 686.438,81
3. Beteiligungen 0,00 0,00 0,00 0,00 0,00 0,00
4. Ausleihungen an Unternehmen,
mit denen ein
Beteiligungsverhältnis
besteht
0,00 0,00 0,00 0,00 0,00 0,00
5. Geschäftsguthaben bei
Genossenschaften
0,00 0,00 0,00 0,00 0,00 0,00
844.520,15 -158.081,34*) 0,00 0,00 0,00 686.438,81
240.515.723,56 -158.081,34*)
14.078.370,17
291.346,21 83.648,43 8.344.048,93 245.884.265,68"; 5.1, 19, 21 ;2016;Raiffeisen Waren GmbH;Jahres- und Konzernabschluss;DGR
"Buchwerte
Buchwert GJ-Beginn.
EUR
Buchwert GJ-Ende.
EUR
I. Immaterielle Vermögensgegenstände
1. Entgeltlich erworbene Konzessionen, gewerbliche Schutzrechte
und ähnliche Rechte und Werte sowie Lizenzen an
solchen Rechten und Werten
1.288.348,44 1.326.791,43
2. Geschäfts- oder Firmenwert 1.522.911,48 702.897,87
2.811.259,92 2.029.689,30
II. Sachanlagen
1. Grundstücke, grundstücksgleiche Rechte und Bauten einschließlich
der Bauten auf fremden Grundstücken
86.885.980,65 95.722.490,77
2. Technische Anlagen und Maschinen 10.874.181,55 11.088.511,05
3. Andere Anlagen, Betriebs- und Geschäftsausstattung 24.289.424,75 25.500.730,63
4. Geleistete Anzahlungen und Anlagen im Bau 3.705.385,98 1.011.553,90
125.754.972,93 133.323.286,35"; 5.1, 19 ;2016;Raiffeisen Waren GmbH;Jahres- und Konzernabschluss;DGR
"Buchwerte
Buchwert GJ-Beginn.
EUR
Buchwert GJ-Ende.
EUR
III. Finanzanlagen
1. Anteile an verbundenen Unternehmen 1.683.785,88 1.683.785,88
2. Anteile an assoziierten Unternehmen 4.553.868,00 2.308.388,26
3. Beteiligungen 11.280.484,08 14.265.017,93
4. Ausleihungen an Unternehmen, mit denen ein Beteiligungsverhältnis
besteht
137.610,00 137.610,00
5. Geschäftsguthaben bei Genossenschaften 287.022,10 294.090,68
17.942.770,06 18.688.892,75
146.509.002,91 154.041.868,40
*) Anteilige Eigenkapital-Mehrung"; 5.1, 19 ;2016;Raiffeisen Waren GmbH;Jahres- und Konzernabschluss;DGR
Die Feststellungen der steuerlichen Betriebsprüfung haben im Konzern zur Nachaktivierung von Zugängen in Höhe von 337 TEUR und Änderungen von Abschreibungen in Höhe von 84 TEUR sowie Zuschrei- bungen in Höhe von 291 TEUR geführt.; 5.1 ;2016;Raiffeisen Waren GmbH;Jahres- und Konzernabschluss;DGR
In den ausgewiesenen Geschäfts- oder Firmenwerten werden neben den auf Ebene der Einzelgesellschaften aktivierten Beträgen von 25 TEUR (Vorjahr: 127 TEUR) aktivische Unterschiedsbeträge aus der Kapitalkonsolidierung von 678 TEUR (Vorjahr: 1.396 TEUR) ausgewiesen.; 5.5, 147 ;2016;Raiffeisen Waren GmbH;Jahres- und Konzernabschluss;DGR
Bei den Anteilen an assoziierten Unternehmen beträgt der Unterschiedsbetrag zwischen dem Buchwert und dem jeweiligen Eigenkapital insgesamt 202 TEUR und es sind darin Geschäfts- oder Firmenwerte von insgesamt 38 TEUR enthalten.; 5.13, 152 ;2016;Raiffeisen Waren GmbH;Jahres- und Konzernabschluss;DGR
RW GmbH:; 1 ;2016;Raiffeisen Waren GmbH;Jahres- und Konzernabschluss;DGR
"Anschaffungs- und Herstellungskosten
Anfangsbestand GJ-Beginn.
EUR
Zugang GJ.
EUR
Umbuchung + / -.
EUR
Abgang GJ.
EUR
Endbestand GJ-Ende.
EUR
I. Immaterielle Vermögensgegenstände
1. Entgeltlich erworbene
Konzessionen, gewerbliche
Schutzrechte und ähnliche
Rechte und Werte sowie Lizenzen
an solchen Rechten
und Werten
1.571.945,74 227.153,33 233.259,08 7.943,92 2.024.414,23
Anschaffungs- und Herstellungskosten
Anfangsbestand GJ-Beginn.
EUR
Zugang GJ.
EUR
Umbuchung + / -.
EUR
Abgang GJ.
EUR
Endbestand GJ-Ende.
EUR
2. Geschäfts- oder Firmenwert
455.041,19 0,00 0,00 0,00 455.041,19
2.026.986,93 227.153,33 233.259,08 7.943,92 2.479.455,42
II. Sachanlagen
1. Grundstücke, grundstücksgleiche
Rechte und Bauten
einschließlich der Bauten auf
fremden Grundstücken
169.068.443,77 9.851.102,63 2.772.482,21 2.269.144,45 179.422.884,16
2. Technische Anlagen und
Maschinen
47.545.569,37 521.939,40 0,00 166.642,48 47.900.866,29
3. Andere Anlagen, Betriebsund
Geschäftsausstattung
60.727.782,26 6.240.394,70 1.253,55 4.698.640,46 62.270.790,05
4. Geleistete Anzahlungen
und Anlagen im Bau
3.042.130,38 52.500,64 -3.006.994,84 5.867,54 81.768,64
280.383.925,78 16.665.937,37 -233.259,08 7.140.294,93 289.676.309,14
III. Finanzanlagen
1. Anteile an verbundenen
Unternehmen
28.479.039,41 6.130.591,93 0,00 0,00 34.609.631,34
2. Beteiligungen 16.433.760,55 682.851,65 0,00 200.996,40 16.915.615,80
3. Ausleihungen an Unternehmen,
mit denen ein Beteiligungsverhältnis
besteht
137.610,00 0,00 0,00 0,00 137.610,00
4. Geschäftsguthaben bei Genossenschaften
284.199,52 17.468,58 0,00 10.400,00 291.268,10
45.334.609,48 6.830.912,16 0,00 211.396,40 51.954.125,24
327.745.522,19 23.724.002,86 0,00 7.359.635,25 344.109.889,80"; 5.1, 18 ;2016;Raiffeisen Waren GmbH;Jahres- und Konzernabschluss;DGR
"Abschreibungen
kumuliert GJ-Beginn.
EUR
Zugang GJ.
EUR
Zuschreibungen GJ.
EUR
Änderungen der gesamten
Abschreibungen
i.Z.m. Zugängen GJ.
EUR
Abgang GJ.
EUR
kumuliert GJ-Ende.
EUR
I. Immaterielle Vermögensgegenstände
1. Entgeltlich erworbene
Konzessionen, gewerbliche
Schutzrechte
und ähnliche Rechte und
Werte sowie Lizenzen
an solchen Rechten und
Werten
1.356.417,80 149.072,41 0,00 0,00 7.943,92 1.497.546,29
2. Geschäfts- oder Firmenwert
362.105,19 68.936,00 0,00 0,00 0,00 431.041,19
1.718.522,99 218.008,41 0,00 0,00 7.943,92 1.928.587,48
II. Sachanlagen
1. Grundstücke, grundstücksgleiche
Rechte und
Bauten einschließlich
der Bauten auf fremden
Grundstücken
110.071.677,33 3.331.102,23 2.656,00 10.316,26 1.850.659,38 111.559.780,44
2. Technische Anlagen
und Maschinen
39.126.235,33 970.267,94 0,00 0,00 166.633,02 39.929.870,25
3. Andere Anlagen, Betriebs-
und Geschäftsausstattung
42.374.663,76 5.155.171,76 0,00 0,00 4.425.239,81 43.104.595,71
4. Geleistete Anzahlungen
und Anlagen im Bau
0,00 0,00 0,00 0,00 0,00 0,00
191.572.576,42 9.456.541,93 2.656,00 10.316,26 6.442.532,21 194.594.246,40
III. Finanzanlagen
1. Anteile an verbundenen
Unternehmen
0,00 0,00 0,00 0,00 0,00 0,00
2. Beteiligungen 0,00 0,00 0,00 0,00 0,00 0,00"; 5.1, 18, 20 ;2016;Raiffeisen Waren GmbH;Jahres- und Konzernabschluss;DGR
"Abschreibungen
kumuliert GJ-Beginn.
EUR
Zugang GJ.
EUR
Zuschreibungen GJ.
EUR
Änderungen der gesamten
Abschreibungen
i.Z.m. Zugängen GJ.
EUR
Abgang GJ.
EUR
kumuliert GJ-Ende.
EUR
3. Ausleihungen an Unternehmen,
mit denen ein
Beteiligungsverhältnis
besteht
0,00 0,00 0,00 0,00 0,00 0,00
4. Geschäftsguthaben bei
Genossenschaften
0,00 0,00 0,00 0,00 0,00 0,00
0,00 0,00 0,00 0,00 0,00 0,00
193.291.099,41 9.674.550,34 2.656,00 10.316,26 6.450.476,13 196.522.833,88"; 5.1, 18, 20 ;2016;Raiffeisen Waren GmbH;Jahres- und Konzernabschluss;DGR
"Buchwerte
Buchwert GJ-Beginn.
EUR
Buchwert GJ-Ende.
EUR
I. Immaterielle Vermögensgegenstände
1. Entgeltlich erworbene Konzessionen, gewerbliche Schutzrechte
und ähnliche Rechte und Werte sowie Lizenzen an
solchen Rechten und Werten
215.527,94 526.867,94
2. Geschäfts- oder Firmenwert 92.936,00 24.000,00
308.463,94 550.867,94
II. Sachanlagen
1. Grundstücke, grundstücksgleiche Rechte und Bauten einschließlich
der Bauten auf fremden Grundstücken
58.996.766,44 67.863.103,72
2. Technische Anlagen und Maschinen 8.419.334,04 7.970.996,04
3. Andere Anlagen, Betriebs- und Geschäftsausstattung 18.353.118,50 19.166.194,34
4. Geleistete Anzahlungen und Anlagen im Bau 3.042.130,38 81.768,64
88.811.349,36 95.082.062,74
III. Finanzanlagen
1. Anteile an verbundenen Unternehmen 28.479.039,41 34.609.631,34
2. Beteiligungen 16.433.760,55 16.915.615,80"; 5.1, 18 ;2016;Raiffeisen Waren GmbH;Jahres- und Konzernabschluss;DGR
