; Annotierung (Angabe Nummer in Anahngscheckliste) ;Geschäftsjahr;Gesellschaft;Abschlussart;Prüfer
Die Rückstellungen für Altersteilzeit-, Jubiläums- und Sterbegeldverpflichtungen werden nach versicherungsmathematischen Berechnungsverfahren (Anwartschaftsbarwertmethode) sowie grundlegende Annahmen der Berechnung gemäß den Richttafeln 2005 G von Prof. Dr. Klaus Heubeck bewertet. Dabei werden fristenkongruente durchschnittliche Marktzinssätze der vergangenen sieben Geschäftsjahre in Höhe von 1,75 % (Altersteilzeit) und 2,5 % (Jubiläum und Sterbegeld) angewendet.; 8.50 ;2016;DB Fahrzeuginstandhaltung GmbH;Jahresabschluss;PwC
Die Rückstellungen tragen allen erkennbaren bilanzierungspflichtigen Risiken Rechnung. Soweit Aufwendungen wahrscheinliche aber ihrem Eintrittszeitpunkt nach unbestimmte Verpflichtungen gegenüber Dritten darstellen, werden sie bei den sonstigen Rückstellungen bilanziert.; 8.47 ;2016;DB Fahrzeuginstandhaltung GmbH;Jahresabschluss;PwC
Die Bewertung der sonstigen Rückstellungen erfolgt in Höhe des nach vernünftiger kaufmännischer Beurteilung notwendigen Erfüllungsbetrages. Künftige Preis- und Kostensteigerungen wurden bei der Ermittlung der Rückstellungen berücksichtigt.; 8.50 ;2016;DB Fahrzeuginstandhaltung GmbH;Jahresabschluss;PwC
Die sonstigen Rückstellungen werden auf Vollkostenbasis ermittelt. Risiken für nicht abgeschlossene Schadensfälle und Prozesse werden grundsätzlich erst ab einer Eintrittswahrscheinlichkeit von 50 % erfasst.; 8.50 ;2016;DB Fahrzeuginstandhaltung GmbH;Jahresabschluss;PwC
Rückstellungen mit einer Restlaufzeit von über einem Jahr werden mit dem fristenkongruenten durchschnittlichen Marktzinssatz der vergangenen sieben Geschäftsjahre der Deutschen Bundesbank abgezinst. Aufwendungen und Erträge aus Änderungen des Abzinsungssatzes und Zinseffekte geänderter Schätzungen der Restlaufzeit werden im Zinsergebnis ausgewiesen.; 8.47 ;2016;DB Fahrzeuginstandhaltung GmbH;Jahresabschluss;PwC
Verbindlichkeiten sind mit ihrem Erfüllungsbetrag ausgewiesen.; 8.51 ;2016;DB Fahrzeuginstandhaltung GmbH;Jahresabschluss;PwC
Vor dem Bilanzstichtag getätigte Ausgaben bzw. Einnahmen, die Aufwand bzw. Ertrag für eine bestimmte Zeit nach diesem Tag darstellen, werden als aktive bzw. passive Rechnungsabgrenzungsposten ausgewiesen.; 8.63 ;2016;DB Fahrzeuginstandhaltung GmbH;Jahresabschluss;PwC
Aufgrund der bestehenden steuerlichen Organschaft werden keine latenten Steuern bilanziert.; 8.64 ;2016;DB Fahrzeuginstandhaltung GmbH;Jahresabschluss;PwC
Fremdwährungsforderungen bzw. -verbindlichkeiten mit Restlaufzeiten von bis zu einem Jahr werden mit dem Devisenkassamittelkurs am Bilanzstichtag umgerechnet.; 8.25 ;2016;DB Fahrzeuginstandhaltung GmbH;Jahresabschluss;PwC
Forderungen und Verbindlichkeiten gegen Unternehmen, mit denen ein Beteiligungsverhältnis besteht betreffen Beteiligungsunternehmen der DB AG.; 8.28 ;2016;DB Fahrzeuginstandhaltung GmbH;Jahresabschluss;PwC
Die Tätigkeit der zugewiesenen Beamten im DB-Konzern beruht auf einer gesetzlichen Zuweisung im Rahmen des Eisenbahnneuordnungsgesetzes (ENeuOG), Art. 2 § 12. Für die Arbeitsleistung der zugewiesenen Beamten erstattet die DB Fernverkehr AG dem BEV die Kosten, die anfallen würden, wenn anstelle des zugewiesenen Beamten eine Tarifkraft als Arbeitnehmer beschäftigt werden würde (Als-ob-Abrechnung). Deshalb werden die dem BEV erstatteten Personalkosten der zugewiesenen Beamten aufgrund der wirtschaftlichen Betrachtungsweise unter den Personalaufwendungen ausgewiesen.; 8.73 ;2016;DB Fahrzeuginstandhaltung GmbH;Jahresabschluss;PwC
Anfallende Aufwendungen für Abfindungszahlungen werden im Personalaufwand ausgewiesen, da es sich regelmäßig um Entgelte für im Rahmen des Beschäftigungsverhältnisses geleistete Dienste handelt.; 8.73 ;2016;DB Fahrzeuginstandhaltung GmbH;Jahresabschluss;PwC
Abweichend von der in § 275 Abs. 2 HGB vorgeschriebenen Gliederung der Gewinn- und Verlustrechnung werden die sonstigen Steuern nicht unter dem hierfür vorgesehenen Posten Nr. 16 erfasst, da es sich hierbei um Kostensteuern handelt. Diese werden unter den sonstigen betrieblichen Aufwendungen ausgewiesen.; 8.92 ;2016;DB Fahrzeuginstandhaltung GmbH;Jahresabschluss;PwC
Erläuterungen zur Bilanz;;2016;DB Fahrzeuginstandhaltung GmbH;Jahresabschluss;PwC
(2) Anlagevermögen; 4.1 ;2016;DB Fahrzeuginstandhaltung GmbH;Jahresabschluss;PwC
Die Entwicklung des Anlagevermögens ist dem Anlagegitter zu entnehmen.; 4.1, 15, 16 ;2016;DB Fahrzeuginstandhaltung GmbH;Jahresabschluss;PwC
Erhaltene Baukosten-Zuschüsse in Höhe von 19 T€ (im Vorjahr: 109 T€) sind von den Anschaffungs- und Herstellungskosten der Anlagen abgesetzt.; 4.1 ;2016;DB Fahrzeuginstandhaltung GmbH;Jahresabschluss;PwC
Im Geschäftsjahr wurden in Höhe von 25.195 T€ (im Vorjahr: 2.222 T€) außerplanmäßige Abschreibungen vorgenommen. Diese sind im Wesentlichen auf einen Wertminderungsbedarf resultierend aus dem rückläufigen Geschäftsvolumen in den Fahrzeugsegmenten V-Lok und Reisezugwagen zurückzuführen (20.809 T€). Aus dem Verkauf des Werkes Eberswalde und der Schließung der Servicewerkstatt Zwickau resultieren außerplanmäßige Abschreibungen in Höhe von 4.386 T€. Die außerordentlichen Abschreibungen sind gemäß § 285 Nr. 31 HGB im vollen Umfang als außergewöhnlich zu betrachten.; 4.1, 60, 55 ;2016;DB Fahrzeuginstandhaltung GmbH;Jahresabschluss;PwC
(3) Vorräte; 4.20 ;2016;DB Fahrzeuginstandhaltung GmbH;Jahresabschluss;PwC
"in T€ 201 6 2015
Hilfs- und Betriebsstoffe 254.348 243.353
Unfertige Erzeugnisse, unfertige Leistungen 81.403 52.338
Geleistete Anzahlungen 175 1.211
Insgesamt 335.926 296.902"; 4.20 ;2016;DB Fahrzeuginstandhaltung GmbH;Jahresabschluss;PwC
Wertberichtigungen zur Berücksichtigung des strengen Niederstwertprinzips und Reichweitenabschläge sind in Höhe von 108.373 T€ (im Vorjahr: 94.844 T€) gebildet.; 4.20 ;2016;DB Fahrzeuginstandhaltung GmbH;Jahresabschluss;PwC
Im Berichtsjahr wurden Materialien mit einem Lagerwert von 11.509 T€ (im Vorjahr: 9.058 T€) verschrottet.; 4.20 ;2016;DB Fahrzeuginstandhaltung GmbH;Jahresabschluss;PwC
(4) Forderungen und sonstige Vermögensgegenstände; 4.25 ;2016;DB Fahrzeuginstandhaltung GmbH;Jahresabschluss;PwC
"in T€ 2016
davon Restlaufzeit mehr
als 1 Jahr 2015
Forderungen aus Lieferungen und Leistungen 21.190 (5) 17.257
Forderungen gegen verbundene Unternehmen 97.895 (-) 45.625
Forderungen gegen Unternehmen, mit denen ein Beteiligungsverhältnis besteht 712 (-) 357
Sonstige Vermögensgegenstände 808 (-) 379
Insgesamt 120.605 (5) 63.618"; 4.25 ;2016;DB Fahrzeuginstandhaltung GmbH;Jahresabschluss;PwC
Die Wertberichtigungen auf Forderungen und sonstige Vermögensgegenstände belaufen sich auf 1.739 T€ (im Vorjahr: 1.919 T€).; 4.25 ;2016;DB Fahrzeuginstandhaltung GmbH;Jahresabschluss;PwC
Die Forderungen gegen verbundene Unternehmen betreffen Forderungen aus Lieferungen und Leistungen in Höhe von 14.450 T€ (im Vorjahr: 35.117 T€) sowie Forderungen aus umsatzsteuerlicher Organschaft in Höhe von 15.232 T€ (im Vorjahr: 10.508 T€). Sie enthalten weiterhin Forderungen gegen den Gesellschafter DB AG aus dem Ergebnisabführungsvertrag in Höhe von 68.213 T€ (im Vorjahr: 0 €).; 4.27, 6, 20 ;2016;DB Fahrzeuginstandhaltung GmbH;Jahresabschluss;PwC
In den Forderungen gegen Unternehmen, mit denen ein Beteiligungsverhältnis besteht, sind ausschließlich Forderungen aus Lieferungen und Leistungen enthalten.; 4.27, 6 ;2016;DB Fahrzeuginstandhaltung GmbH;Jahresabschluss;PwC
(5) Aktive Rechnungsabgrenzungsposten; 4.34 ;2016;DB Fahrzeuginstandhaltung GmbH;Jahresabschluss;PwC
Unter den Aktiven Rechnungsabgrenzungsposten werden Vorauszahlungen für die Unfallversicherung Bund und Bahn in Höhe von 228 T€ (im Vorjahr: 243 T€) ausgewiesen.; 4.34 ;2016;DB Fahrzeuginstandhaltung GmbH;Jahresabschluss;PwC
( 6 ) Gezeichnetes Kapital; 4.38 ;2016;DB Fahrzeuginstandhaltung GmbH;Jahresabschluss;PwC
Das gezeichnete Kapital der DB Fahrzeuginstandhaltung GmbH beträgt unverändert 231 T€. Die Anteile werden von der DB AG gehalten.; 4.38 ;2016;DB Fahrzeuginstandhaltung GmbH;Jahresabschluss;PwC
"Mit Verschmelzungsvertrag vom 19. April 2016 zwischen der DB Dienstleistungen als übertragender Gesellschaft und der DB ML als übernehmender Gesellschaft wurde das Vermögen der DB Dienstleistungen als Ganzes mit allen Rechten und Pflichten unter Auflösung ohne Abwicklung im Wege der Verschmelzung zur Aufnahme gem. § 2 Nr. 1 UmwG auf die DB ML übertragen. Mit Eintragung im Handelsregister der DB ML am 1. Juni 2016 ist die Verschmelzung rechtlich wirksam geworden. Aufgrund der Verschmelzung ist die DB ML im Wege der Gesamtrechtsnachfolge in sämtliche Vertragsbeziehungen der DB Dienstleistungen einschließlich des zwischen der DB Dienstleistungen und der DB Fahrzeuginstandhaltung bestehenden Beherrschungs- und Gewinnabführungsvertrages ein-getreten. Im weiteren Verlauf des
Berichtszeitraums wurde die DB ML mit Wirkung zum 26. August 2016 auf die DB AG verschmolzen.";;2016;DB Fahrzeuginstandhaltung GmbH;Jahresabschluss;PwC
(7) Kapitalrücklage; 4.39 ;2016;DB Fahrzeuginstandhaltung GmbH;Jahresabschluss;PwC
Die Kapitalrücklage weist per 31. Dezember 2016 einen Betrag in Höhe von unverändert 182.844 T€ aus.; 4.39 ;2016;DB Fahrzeuginstandhaltung GmbH;Jahresabschluss;PwC
In die Kapitalrücklage wurde der Betrag eingestellt, um den der in der Eröffnungsbilanz zum 1. Januar 2004 anzusetzende Wert der Sacheinlage, die im Rahmen der Ausgründung von der DB AG erbracht wurde, das Stammkapital überstiegen hat.; 4.39 ;2016;DB Fahrzeuginstandhaltung GmbH;Jahresabschluss;PwC
(8) Gewinnrücklagen; 4.40 ;2016;DB Fahrzeuginstandhaltung GmbH;Jahresabschluss;PwC
Die Gewinnrücklagen betreffen andere Gewinnrücklagen und weisen per 31. Dezember 2016 einen unveränderten Betrag in Höhe von 7.864 T€ aus.; 4.44 ;2016;DB Fahrzeuginstandhaltung GmbH;Jahresabschluss;PwC
(9 ) Rückstellungen; 4.47 ;2016;DB Fahrzeuginstandhaltung GmbH;Jahresabschluss;PwC
"in T€ 2016 2015
Rückstellungen für Pensionen und ähnliche Verpflichtungen 2.665 2.511
Steuerrückstellungen 3.322 2.976
Sonstige Rückstellungen 80.831 70.021
Insgesamt 86.818 75.508"; 4.47 ;2016;DB Fahrzeuginstandhaltung GmbH;Jahresabschluss;PwC
"Am 13. Dezember 2012 haben die DB ML AG und die DB Fahrzeuginstandhaltung GmbH mit Wirkung zum 31. Dezember 2012 den schuldbefreienden Schuldbeitritt der DB ML AG mit Erfüllungsübernahme im Innenverhältnis bezüglich bestimmter von der DB Fahrzeuginstandhaltung GmbHan ihre aktiven und ehemaligen Mitarbeiter erteilter Pensionszusagen vereinbart. Im Gegenzug hat die DB Fahrzeuginstandhaltung GmbH eine Zahlung in Höhe des nach handelsrechtlichen Bewertungsgrundsätzen ermittelten Barwerts der Pensionsverpflichtungen geleistet. Die Vereinbarung des Schuldbeitritts gilt auch für die Zukunft.
Dementsprechend erfasst die DB Fahrzeuginstandhaltung GmbH den Dienstzeitaufwand des laufenden Jahres (2.079 T€, im Vorjahr: 1.436 T€) und leistet für die Schuldübernahme eine Zahlung in gleicher Höhe an die DB AG."; 4.48 ;2016;DB Fahrzeuginstandhaltung GmbH;Jahresabschluss;PwC
Die vom Schuldbeitritt erfassten Pensionsrückstellungenen werden bei der DB AG bilanziert. Die DB Fahrzeuginstandhaltung GmbH und die DB AG haften für die bisherigen und zukünftigen Ansprüche der Pensionsberechtigten der Gesellschaft als Gesamtschuldner.; 4.48 ;2016;DB Fahrzeuginstandhaltung GmbH;Jahresabschluss;PwC
Die ähnlichen Verpflichtungen enthalten arbeitnehmerfinanzierte Pensionsverpflichtungen (Deferred Compensation) in Höhe von 2.665 T€ (im Vorjahr: 2.511 T€).; 4.48 ;2016;DB Fahrzeuginstandhaltung GmbH;Jahresabschluss;PwC
Die sonstigen Rückstellungen setzen sich wie folgt zusammen:; 4.50, 40 ;2016;DB Fahrzeuginstandhaltung GmbH;Jahresabschluss;PwC
"in T€ 2016 2015
Verpflichtungen im Personalbereich 59.334 55.906
Drohende Verluste aus schwebenden Geschäften 12.984 4.764
Noch nicht abgerechnete Lieferungen und Leistungen 2.962 1.715
Gewährleistung 2.467 2.491
Unterlassene Instandhaltung 411 1.587
Pönale 770 0
Restrukturierungsmaßnahmen 650 2.168
Übrige Risiken 1.253 1.390
Insgesamt 80.831 70.021"; 4.50, 40 ;2016;DB Fahrzeuginstandhaltung GmbH;Jahresabschluss;PwC
Die Verpflichtungen im Personalbereich betreffen vor allem Rückstellungen für Altersteilzeit 27.208 T€ (im Vorjahr: 25.169 T€), Tantiemen 7.391 T€ (im Vorjahr: 7.070 T€), Arbeitsmehrleistungen 5.560 T€ (im Vorjahr: 5.252 T€), sonstige personalbezogene Rückstellungen 1.255 T€ (im Vorjahr: 236 T€) und personalbezogene Restrukturierungsmaßnahmen 3.241 T€ (im Vorjahr: 3.639 T€).; 4.50, 40 ;2016;DB Fahrzeuginstandhaltung GmbH;Jahresabschluss;PwC
Die Rückstellungen für drohenden Verluste aus schwebenden Geschäften betreffen mit 12.984 T€ (im Vorjahr: 4.764 T€) zu erwartende Kostenüberschreitungen aus der Durchführung und Abrechnung von in Vorjahren vereinbarten Projekten.; 4.50, 40 ;2016;DB Fahrzeuginstandhaltung GmbH;Jahresabschluss;PwC
Bei der DB AG ist zentral eine Rückstellung für Archivierungskosten sowie für Kosten künftiger Betriebsprüfungen gebildet.; 4.50, 40 ;2016;DB Fahrzeuginstandhaltung GmbH;Jahresabschluss;PwC
"Das im Rahmen von Pensionsrückstellungen und ähnlichen Verpflichtungen bestehende Deckungsvermögen wird in Höhe von 2.502 T€ (beizulegender Zeitwert; Anschaffungskosten 1.967 T€) mit den korrespondierenden Pensionsverpflichtungen (2.502 T€) verrechnet."; 4.48, 31, 37 ;2016;DB Fahrzeuginstandhaltung GmbH;Jahresabschluss;PwC
Das im Rahmen der Wertguthaben für Langzeitkonten bestehende Treuhandvermögen (5.792 T€) wird mit der korrespondierenden Rückstellung (5.792 T€) verrechnet.; 31, 37 ;2016;DB Fahrzeuginstandhaltung GmbH;Jahresabschluss;PwC
(10) Verbindlichkeiten; 4.51 ;2016;DB Fahrzeuginstandhaltung GmbH;Jahresabschluss;PwC
"in T€ 2016 davon mit Restlaufzeit 2015
bis 1 Jahr 1 bis 5 Jahre über 5 Jahre
Erhaltene Anzahlungen auf Bestellungen
1.862 1.862 (-) (-) 1.438
Verbindlichkeiten aus Lieferungen
und Leistungen
55.276 54.616 463 197 46.954
Verbindlichkeiten gegenüber verbundenen
Unternehmen
404.663 194.663 20.000 190.000 337.661
Sonstige Verbindlichkeiten 5.352 5.352 (-) (-) 5.004
davon aus Steuern (3.306) (3.306) (-) (-) (3.191)
davon im Rahmen der sozialen Sicherheit
(-) (-) (-) (-) (-)
Insgesamt 467.153 256.493 20.463 190. 197 391.057
davon zinspflichtig (379.853) (169.853) (20.000) (190.000) (313.790)"; 4.51, 42, 43 ;2016;DB Fahrzeuginstandhaltung GmbH;Jahresabschluss;PwC
