; Annotierung (Angabe Nummer in Anahngscheckliste) ;Geschäftsjahr;Gesellschaft;Abschlussart;Prüfer
Forderungen und sonstige Vermögensgegenstände sind mit ihrem Nennbetrag angesetzt, soweit nicht in Einzelfällen ein niedrigerer Wertansatz geboten ist. Erkennbaren insolvenz- oder bonitätsbedingten Risiken wird durch Einzel- bzw. pauschalierten Einzelwertberichtigungen Rechnung getragen. Pauschalwertberichtigungen werden in Höhe von 1 % des Nettoforderungsbetrages gebildet. Aufwendungen für Wertberichtigungen aufgrund von reklamationsbedingten Risiken (Preisstellung, Leistungserbringung u.ä.) werden im Regelfall als Erlösschmälerungen von den Umsatzerlösen berücksichtigt.; 8.25 ;2016;DB Cargo Aktiengesellschaft;Jahresabschluss;PwC
Bankguthaben sind zu Anschaffungskosten bewertet, soweit nicht in Einzelfällen ein niedrigerer Wertansatz geboten ist.; 8.33 ;2016;DB Cargo Aktiengesellschaft;Jahresabschluss;PwC
Vermögensgegenstände, die dem Zugriff aller Gläubiger entzogen sind und ausschließlich der Erfüllung von Schulden aus Altersversorgungsverpflichtungen oder vergleichbaren, langfristig fälligen Verpflichtungen dienen, sind gemäß § 246 Abs. 2 Satz 2 HGB mit diesen Schulden verrechnet.; 8.36 ;2016;DB Cargo Aktiengesellschaft;Jahresabschluss;PwC
Das Saldierungsgebot gilt auch für korrespondierende Aufwendungen und Erträge aus der Auf- bzw. Abzinsung der Schulden und aus der Bewertung dieser Vermögensgegenstände. Die zur Saldierung herangezogenen Vermögensgegenstände werden gemäß § 253 Abs. 1 Satz 4 HGB vollständig zum beizulegenden Zeitwert auf der Basis von Marktwerten am Bilanzstichtag bewertet. Für die mit den Vermögensgegenständen verbundenen Verpflichtungen ist der § 253 Abs. 1 Satz 3 HGB einschlägig.; 8.36 ;2016;DB Cargo Aktiengesellschaft;Jahresabschluss;PwC
Bei der DB Cargo AG wird das Deckungsvermögen, das der Erfüllung von Schulden aus Altersversorgungsverpflichtungen (sogenannte Contractual-Trust-Arrangements, CTA) dient, mit der entsprechenden Pensionsverpflichtung verrechnet. Saldiert werden auch die korrespondierenden Aufwendungen und Erträge aus der Auf- bzw. Abzinsung der Pensionsverpflichtungen (einschließlich der Erfolgswirkungen aus der Änderung des Rechnungszinsfußes) und aus der Bewertung sowie den laufenden Erträgen des Deckungsvermögens. Der sich ergebende Saldo wird im Zinsergebnis ausgewiesen.; 8.36 ;2016;DB Cargo Aktiengesellschaft;Jahresabschluss;PwC
Der beizulegende Zeitwert übersteigt zum 31. Dezember 2016 die Anschaffungskosten des Deckungsvermögens. Der potenziell abführungsgesperrte Betrag wird durch die korrespondierende Aufstockung der Pensionsverpflichtung von der garantierten Mindestverpflichtung auf den Zeitwert des Deckungsvermögens vollständig kompensiert, so dass aus der Bewertung des Deckungsvermögens kein abführungsgesperrter Ertrag entstanden ist.; 8.36, 38 ;2016;DB Cargo Aktiengesellschaft;Jahresabschluss;PwC
Die DB Cargo AG hat darüber hinaus langfristig fällige Verpflichtungen aus Wertguthaben für Langzeitkonten. Diese werden gemäß § 246 Abs. 2 Satz 2 HGB mit den durch den beauftragten Treuhänder verwalteten Kapitalanlagen verrechnet. Aufgrund der stets korrespondierenden Wertentwicklung von Rückstellungen und Deckungsansprüchen sind keine abführungsgesperrten Erträge entstanden.; 8.36 ;2016;DB Cargo Aktiengesellschaft;Jahresabschluss;PwC
Die Rückstellungen für Pensionen und ähnliche Verpflichtungen werden nach der Anwartschaftsbarwertmethode unter Berücksichtigung künftiger Entwicklungen sowie der Anwendung eines Prognosezinssatzes bewertet, der auf Basis des von der Deutschen Bundesbank per September 2016 veröffentlichten Rechnungszinssatzes für Restlaufzeiten von 15 Jahren (Vereinfachungsregel) hergeleitet wurde. Für Altersversorgungsverpflichtungen in sog. Contractual-Trust-Arrangements ‚CTA’ werden Pensionsrückstellungen in Höhe des Mindestverpflichtungsumfangs bzw. zu dem den Mindestverpflichtungsumfang übersteigenden Zeitwert des Deckungsvermögens angesetzt. Bei der Bewertung der Pensionsverpflichtungen finden die Richttafeln 2005 G von Prof. Dr. Klaus Heubeck Anwendung.; 8.48, 41 ;2016;DB Cargo Aktiengesellschaft;Jahresabschluss;PwC
Die Pensionsrückstellungen werden gemäß § 253 Abs. 2 S. 1 HGB in diesem Jahresabschluss erstmals mit dem durchschnittlichen Marktzinssatz der vergangenen zehn (bisher sieben) Geschäftsjahre abgezinst. Im Vergleich zur Abzinsung mit dem Sieben-Jahres-Durchschnittszins (3,22%) ergibt sich zum 31. Dezember 2016 ein Unterschiedsbetrag von 1 Mio. €. Dieser Betrag ist gemäß § 253 Abs. 6 S. 2 HGB potenziell ausschüttungsgesperrt ist. Wir verweisen auf die Erläuterungen bei den Rückstellungen.; 8.48, 42 ;2016;DB Cargo Aktiengesellschaft;Jahresabschluss;PwC
Die wesentlichen zum 31. Dezember 2016 angewendeten versicherungsmathematischen Parameter sind der nachstehenden Tabelle zu entnehmen:; 8.48, 41 ;2016;DB Cargo Aktiengesellschaft;Jahresabschluss;PwC
"%
Rechnungszinsfuß (10-Jahresdurchschnitt) 4,00
Erwartete Lohn- und Gehaltsentwicklung 2,60
Erwartete Rentenentwicklung (je nach Personengruppe) 1,75
Durchschnittlich zu erwartende Fluktuation 2,66"; 8.48, 41 ;2016;DB Cargo Aktiengesellschaft;Jahresabschluss;PwC
"Die Rückstellungen für Altersteilzeit-, Jubiläums- und Sterbegeldverpflichtungen sowie mittelbare Altersversorgung (Erstattungszahlungen an das Bundeseisenbahnvermögen aufgrund bestehender Beamtenversorgungszusagen) werden nach versicherungsmathematischen Berechnungsverfahren (Anwartschaftsbarwertmethode) sowie grundlegenden Annahmen der Berechnung gemäß den Richttafeln 2005 G von Prof. Dr. Klaus Heubeck bewertet. Dabei werden fristenkongruente durchschnittliche Marktzinssätze der vergangenen sieben Geschäftsjahre in Höhe von 1,75 % (Altersteilzeit) und 2,5 % (Jubiläum, Sterbegeld,
mittelbare Altersversorgung) angewendet."; 8.50 ;2016;DB Cargo Aktiengesellschaft;Jahresabschluss;PwC
Der Rechnungszinssatz zur Berechnung des Barwerts der Haftpflichtrenten betrug im Berichtsjahr 3,22 % p.a. (im Vorjahr: 3,89 % p.a.).; 8.50 ;2016;DB Cargo Aktiengesellschaft;Jahresabschluss;PwC
Die Rückstellungen tragen allen erkennbaren bilanzierungspflichtigen Risiken Rechnung. Soweit Aufwendungen wahrscheinliche aber ihrem Eintrittszeitpunkt nach unbestimmte Verpflichtungen gegenüber Dritten darstellen, werden sie bei den sonstigen Rückstellungen bilanziert.; 8.50 ;2016;DB Cargo Aktiengesellschaft;Jahresabschluss;PwC
Die Bewertung der sonstigen Rückstellungen erfolgt in Höhe des nach vernünftiger kaufmännischer Beurteilung notwendigen Erfüllungsbetrages. Künftige Preis- und Kostensteigerungen wurden bei der Ermittlung der Rückstellungen berücksichtigt.; 8.50 ;2016;DB Cargo Aktiengesellschaft;Jahresabschluss;PwC
Die sonstigen Rückstellungen werden auf Vollkostenbasis ermittelt. Risiken für nicht abgeschlossene Schadensfälle und Prozesse werden grundsätzlich erst ab einer Eintrittswahrscheinlichkeit von 50% erfasst.; 8.50 ;2016;DB Cargo Aktiengesellschaft;Jahresabschluss;PwC
Rückstellungen mit einer Restlaufzeit von über einem Jahr werden mit dem fristenkongruenten durchschnittlichen Marktzinssatz der vergangenen sieben Geschäftsjahre der Deutschen Bundesbank abgezinst. Aufwendungen und Erträge aus Änderungen des Abzinsungssatzes und Zinseffekte geänderter Schätzungen der Restlaufzeit werden im Zinsergebnis ausgewiesen.; 8.50 ;2016;DB Cargo Aktiengesellschaft;Jahresabschluss;PwC
Erhaltene Anzahlungen sind zum Barwert angesetzt. Alle übrigen Verbindlichkeiten sind mit ihrem Erfüllungsbetrag ausgewiesen.; 8.51 ;2016;DB Cargo Aktiengesellschaft;Jahresabschluss;PwC
Aufgrund der bestehenden ertragsteuerlichen Organschaft werden keine latenten Steuern bilanziert.; 8.64, 27 ;2016;DB Cargo Aktiengesellschaft;Jahresabschluss;PwC
"Nicht in Bewertungseinheiten zusammengefasste Fremdwährungsforderungen bzw. -verbindlichkeiten sowie Bankguthaben in Fremdwährung werden mit dem Devisenkassamittelkurs am Bilanzstichtag umgerechnet. Vermögensgegenstände, Schulden, schwebende Geschäfte oder mit hoher Wahrscheinlichkeit erwartete Transaktionen (Grundgeschäfte) werden zum Ausgleich von gegenläufigen Wertänderungen oder Zahlungsströmen aus dem Eintritt vergleichbarer Risiken bei Vorliegen der entsprechenden Voraussetzungen mit derivativen Finanzinstrumenten zu Bewertungseinheiten zusammengefasst. Derivative Finanzinstrumente
dürfen nur im Zusammenhang mit einem Grundgeschäft (Mikro- und Portfolio-Hedges) eingesetzt werden."; 29, 30, 57 ;2016;DB Cargo Aktiengesellschaft;Jahresabschluss;PwC
Die den Grundgeschäften zugeordneten Derivate werden bilanziell nicht erfasst (sog. Einfrierungsmethode). Insoweit erfolgt die Nichtanwendung der §§ 249 Abs. 1, 252 Abs. 1 Nr. 3, 4 sowie 256 a HGB.; 30, 57 ;2016;DB Cargo Aktiengesellschaft;Jahresabschluss;PwC
Der Zeitwert von Finanzinstrumenten, die in einem aktiven Markt gehandelt werden, ergibt sich aus dem Börsenkurs am Bilanzstichtag.; 57 ;2016;DB Cargo Aktiengesellschaft;Jahresabschluss;PwC
"Zur Ermittlung des Zeitwerts von Finanzinstrumenten, die nicht in einem aktiven Markt gehandelt werden, werden gängige Bewertungsmethoden wie Optionspreis- oder Barwertmodelle angewendet und Annahmen getroffen, die aufgrund der Marktbedingungen an den Bilanzstichtagen sachgerecht waren. Sofern bewertungsrelevante Parameter nicht direkt am Markt beobachtbar sind, werden Prognosen zu Hilfe genommen, denen vergleichbare, in einem aktiven Markt gehandelte Finanzinstrumente zugrunde liegen, die mit Auf- bzw. Abschlägen auf Basis historischer Daten versehen werden. Dabei wird der Mittelwert aus Geldund
Briefkurs verwendet."; 57 ;2016;DB Cargo Aktiengesellschaft;Jahresabschluss;PwC
Forderungen und Verbindlichkeiten gegen Unternehmen, mit denen ein Beteiligungsverhältnis besteht, betreffen Beteiligungsunternehmen der DB AG.;;2016;DB Cargo Aktiengesellschaft;Jahresabschluss;PwC
Die Tätigkeit der zugewiesenen Beamten im DB-Konzern beruht auf einer gesetzlichen Zuweisung im Rahmen des Eisenbahnneuordnungsgesetzes, Art. 2 § 12 ENeuOG. Für die Arbeitsleistung der zugewiesenen Beamten erstattet die DB Cargo AG dem Bundeseisenbahnvermögen (BEV) die Kosten, die anfallen würden, wenn anstelle des zugewiesenen Beamten eine Tarifkraft als Arbeitnehmer beschäftigt werden würde (Als-ob-Abrechnung). Deshalb werden die dem BEV erstatteten Personalkosten der zugewiesenen Beamten aufgrund der wirtschaftlichen Betrachtungsweise unter den Personalaufwendungen ausgewiesen.; 8.73 ;2016;DB Cargo Aktiengesellschaft;Jahresabschluss;PwC
Anfallende Aufwendungen für Abfindungszahlungen werden im Personalaufwand ausgewiesen, da es sich regelmäßig um Entgelt für im Rahmen des Beschäftigungsverhältnis geleistete Dienste handelt.; 8.73 ;2016;DB Cargo Aktiengesellschaft;Jahresabschluss;PwC
Abweichend von der in § 275 Abs. 2 HGB vorgeschriebenen Gliederung der Gewinn- und Verlustrechnung werden die sonstigen Steuern nicht unter dem hierfür vorgesehenen Posten Nr. 16 erfasst, da es sich hierbei um Kostensteuern handelt. Diese werden unter den sonstigen betrieblichen Aufwendungen ausgewiesen.; 8.16 ;2016;DB Cargo Aktiengesellschaft;Jahresabschluss;PwC
Erläuterungen zur Bilanz;;2016;DB Cargo Aktiengesellschaft;Jahresabschluss;PwC
(2) Anlagevermögen; 4.1 ;2016;DB Cargo Aktiengesellschaft;Jahresabschluss;PwC
Die Entwicklung des Anlagevermögens ist dem Anlagegitter zu entnehmen.; 15, 16 ;2016;DB Cargo Aktiengesellschaft;Jahresabschluss;PwC
Der gemäß § 285 Nr. 22 HGB auszuweisende Gesamtbetrag der Forschung- und Entwicklungskosten beträgt 77 Mio. € (im Vorjahr: 66 Mio. €), von denen 56 Mio. € (im Vorjahr: 0 Mio. €) in den selbst geschaffenen immateriellen Vermögensgegenständen des Anlagevermögens aktiviert wurden.; 4.3, 13 ;2016;DB Cargo Aktiengesellschaft;Jahresabschluss;PwC
Erhaltene Investitionszuschüsse in Höhe von 0 Mio. € (im Vorjahr 3 Mio. €) sind bei den Zugängen von den Anschaffungs- und Herstellungskosten der Anlagen abgesetzt.; 4.1 ;2016;DB Cargo Aktiengesellschaft;Jahresabschluss;PwC
In den Abschreibungen sind Abschreibungen auf geringwertige Anlagegegenstände von 1 Mio. € (im Vorjahr: 1 Mio. €) enthalten.; 4.1 ;2016;DB Cargo Aktiengesellschaft;Jahresabschluss;PwC
Im Geschäftsjahr wurden darüber hinaus außerplanmäßige Abschreibungen in Höhe von 1 Mio. € (im Vorjahr: 4 Mio. €) auf Sachanlagen vorgenommen.; 4.1, 63 ;2016;DB Cargo Aktiengesellschaft;Jahresabschluss;PwC
(3) Vorräte; 4.20 ;2016;DB Cargo Aktiengesellschaft;Jahresabschluss;PwC
"in Mio. € 2016 2015
Roh-, Hilfs- und Betriebsstoffe 39 40
Unfertige Leistungen 7 8
Insgesamt 46 48"; 4.20 ;2016;DB Cargo Aktiengesellschaft;Jahresabschluss;PwC
Wertberichtigungen zur Berücksichtigung des strengen Niederstwertprinzips und Reichweitenabschläge sind in Höhe von 11 Mio. € (im Vorjahr: 9 Mio. €) gebildet.; 4.20 ;2016;DB Cargo Aktiengesellschaft;Jahresabschluss;PwC
Die Unfertigen Leistungen betreffen mit 6 Mio. € (im Vorjahr: 7 Mio. €) noch nicht abgerechnete Beförderungsleistungen (Triebfahrzeug- und Triebfahrzeugführerleistungen) für ausländische Bahnen.; 4.23 ;2016;DB Cargo Aktiengesellschaft;Jahresabschluss;PwC
(4) Forderungen und sonstige Vermögensgegenstände; 4.25 ;2016;DB Cargo Aktiengesellschaft;Jahresabschluss;PwC
"in Mio. € 2016 2015
Forderungen aus Lieferungen und Leistungen 161 193
Forderungen gegen verbundene Unternehmen 345 352
Forderungen gegen Unternehmen, mit denen ein Beteiligungsverhältnis besteht 8 11
Sonstige Vermögensgegenstände 17 21
in Mio. € 2016 2015
Insgesamt 531 577"; 4.25 ;2016;DB Cargo Aktiengesellschaft;Jahresabschluss;PwC
Die Wertberichtigungen auf Forderungen und sonstige Vermögensgegenstände belaufen sich auf 30 Mio. € (im Vorjahr: 17 Mio. €).; 4.25 ;2016;DB Cargo Aktiengesellschaft;Jahresabschluss;PwC
Die Forderungen gegen verbundene Unternehmen beinhalten den Anspruch auf Verlustausgleich in Höhe von 229 Mio. € (im Vorjahr: 242 Mio. €), Forderungen aus Gewinnabführungsverträgen in Höhe von 13 Mio. € (im Vorjahr: 13 Mio. €) und Forderungen aus Lieferungen und Leistungen in Höhe von 103 Mio. € (im Vorjahr: 97 Mio. €).; 4.27, 6 ;2016;DB Cargo Aktiengesellschaft;Jahresabschluss;PwC
Die Forderungen gegen Unternehmen, mit denen ein Beteiligungsverhältnis besteht, beinhalten Forderungen aus Lieferungen und Leistungen in Höhe von 8 Mio. € (im Vorjahr: 11 Mio. €).; 4.28, 6 ;2016;DB Cargo Aktiengesellschaft;Jahresabschluss;PwC
Die Sonstigen Vermögensgegenstände enthalten mit 1 Mio. € (im Vorjahr: 2 Mio. €) Steuererstattungs-ansprüche.; 4.29 ;2016;DB Cargo Aktiengesellschaft;Jahresabschluss;PwC
Die Restlaufzeiten sämtlicher Forderungen gehen nicht über 1 Jahr hinaus.; 4.25 ;2016;DB Cargo Aktiengesellschaft;Jahresabschluss;PwC
(5) Gezeichnetes Kapital; 4.38 ;2016;DB Cargo Aktiengesellschaft;Jahresabschluss;PwC
Das gezeichnete Kapital beträgt unverändert 256.001.000 €. Das Grundkapital ist eingeteilt in 51.200.200 auf den Inhaber lautende nennwertlose Stückaktien. Die Anteile werden vollständig von der DB AG, Berlin, gehalten.; 4.38, 32 ;2016;DB Cargo Aktiengesellschaft;Jahresabschluss;PwC
(6) Kapitalrücklage; 4.39 ;2016;DB Cargo Aktiengesellschaft;Jahresabschluss;PwC
"Die Kapitalrücklage weist per 31. Dezember 2016 unverändert einen Betrag von 277 Mio. € aus.
"; 4.39, 34 ;2016;DB Cargo Aktiengesellschaft;Jahresabschluss;PwC
(7) Gewinnrücklagen; 4.40 ;2016;DB Cargo Aktiengesellschaft;Jahresabschluss;PwC
Die Gewinnrücklagen betreffen ausschließlich andere Gewinnrücklagen und weisen per 31. Dezember 2016 einen Betrag in Höhe von 7 Mio. € aus.; 4.44 ;2016;DB Cargo Aktiengesellschaft;Jahresabschluss;PwC
Sie enthalten die Auflösungsbeträge der im Rahmen der Erstanwendung des BilMoG zum 1. Januar 2010 vorgenommenen Neubewertung von Rückstellungen in Höhe von insgesamt 7 Mio. €. Dieser Betrag wurde gemäß Art. 67 Abs.1 S. 3 EGHGB unmittelbar in die Gewinnrücklagen eingestellt.; 4.44 ;2016;DB Cargo Aktiengesellschaft;Jahresabschluss;PwC
(8) Rückstellungen; 4.47 ;2016;DB Cargo Aktiengesellschaft;Jahresabschluss;PwC
"in Mio. € 2016 2015
Rückstellungen für Pensionen und ähnliche Verpflichtungen 10 10
Steuerrückstellungen 4 3
Sonstige Rückstellungen 263 281
Insgesamt 277 294"; 4.47 ;2016;DB Cargo Aktiengesellschaft;Jahresabschluss;PwC
Den Rückstellungen für Pensionen und ähnliche Verpflichtungen wurden im abgelaufenen Geschäftsjahr 8 Mio. € zugeführt (im Vorjahr: 6 Mio. €).; 4.48 ;2016;DB Cargo Aktiengesellschaft;Jahresabschluss;PwC
"Am 13. Dezember 2012 haben die DB ML AG und die DB Cargo AG mit Wirkung zum 31. Dezember 2012 den schuldbefreienden Schuldbeitritt der DB ML AG mit Erfüllungsübernahme im Innenverhältnis bezüglich bestimmter von der DB Cargo an ihre Mitarbeiter erteilter Pensionszusagen vereinbart. Im Gegenzug hat die DB Cargo AG eine Zahlung in Höhe des nach handelsrechtlichen Bewertungsgrundsätzen ermittelten Barwerts der Pensionsverpflichtungen geleistet. Die Vereinbarung des Schuldbeitritts gilt auch für die Zukunft. Dementsprechend erfasst die DB Cargo AG den Dienstzeitaufwand des laufenden Jahres (5 Mio. €, im Vorjahr: 3 Mio. €) und leistet für die Schuldübernahme eine Zahlung in gleicher Höhe an die DB AG. Die vom Schuldbeitritt erfassten Pensionsrückstellungen werden folglich bei der DB AG
bilanziert. Die DB Cargo AG und die DB AG haften für alle bisherigen und zukünftigen Ansprüche der Pensionsberechtigten der Gesellschaft als Gesamtschuldner."; 4.48 ;2016;DB Cargo Aktiengesellschaft;Jahresabschluss;PwC
Die ähnlichen Verpflichtungen enthalten Rückstellungen für Deferred Compensation in Höhe von 10 Mio. € (im Vorjahr: 10 Mio. €).; 4.48 ;2016;DB Cargo Aktiengesellschaft;Jahresabschluss;PwC
Die sonstigen Rückstellungen setzen sich wie folgt zusammen:; 4.50, 47 ;2016;DB Cargo Aktiengesellschaft;Jahresabschluss;PwC
"in Mio. € 2016 2015
Verpflichtungen im Personalbereich 113 111
Ausstehende Eingangsrechnungen 66 62
Erlösschmälerungen 14 9
Unterlassene Instandhaltung 23 22
Rückkaufverpflichtungen aus Leasingverträgen 0 53
Übrige Risiken 47 24
Insgesamt 263 281"; 4.50, 47 ;2016;DB Cargo Aktiengesellschaft;Jahresabschluss;PwC
Die Verpflichtungen im Personalbereich betreffen vor allem Urlaubsansprüche, Arbeitsmehrleistungen, Tantiemen sowie Altersteilzeit-, und Jubiläumsverpflichtungen. Die übrigen Risiken fassen alle weiteren ungewissen Verbindlichkeiten zusammen.; 4.50, 47 ;2016;DB Cargo Aktiengesellschaft;Jahresabschluss;PwC
Bei der DB AG ist zentral eine Rückstellung für Archivierungskosten sowie für Kosten künftiger Betriebsprüfungen gebildet.; 4.50, 47 ;2016;DB Cargo Aktiengesellschaft;Jahresabschluss;PwC
"Das im Rahmen von Pensionsrückstellungen bestehende Deckungsvermögen (beizulegender Zeitwert 12 Mio. €; Anschaffungskosten 9 Mio. €) wird mit den korrespondierenden Pensionsverpflichtungen (12 Mio. €) verrechnet."; 4.48, 44 ;2016;DB Cargo Aktiengesellschaft;Jahresabschluss;PwC
Den gemäß § 253 Abs. 6 Satz 2 und § 268 Abs. 8 HGB ansonsten zur Abführung gesperrten Beträgen stehen ausreichend freie Rücklagen (258 Mio. €) gegenüber, so dass keine Abführungssperre entstanden ist.; 4.48,  ;2016;DB Cargo Aktiengesellschaft;Jahresabschluss;PwC
