; Annotierung (Angabe Nummer in Anahngscheckliste) ;Geschäftsjahr;Gesellschaft;Abschlussart;Prüfer
Die Vorräte sind mit den durchschnittlichen Anschaffungs- oder Herstellungskosten unter Beachtung des Niederstwertprinzips bewertet. Die Herstellungskosten umfassen Materialkosten, Fertigungskosten sowie angemessene Teile der Materialgemeinkosten, der Fertigungsgemeinkosten einschließlich fertigungsbedingter Abschreibungen. Des Weiteren werden seit 2010 Kosten der allgemeinen Verwaltung, Aufwendungen für soziale Einrichtungen und freiwillige soziale Leistungen sowie für die betriebliche Altersversorgung aktiviert. Für Lager- und Verwertungsrisiken wird ein angemessener Abschlag berücksichtigt. Die unentgeltlich zugeteilten Schadstoffemissionsrechte werden unverändert mit Null bewertet. Die gemäß Treibhausgas-Emissionsgesetz (TEHG) bestehende Verpflichtung, bis zum 30. April des jeweiligen Folgejahres eine Anzahl von Emissionsberechtigungen abzugeben, die den verursachten Emissionen entspricht, wurde in 2016 bereits unterjährig zum größten Teil erfüllt. Die entgeltlich erworbenen Rechte wurden wie im Vorjahr mit den Anschaffungskosten bzw. zum niedrigeren beizulegenden Wert am Abschlussstichtag bewertet.; 8.20, 23 ;2016;Holcim (Deutschland) GmbH;Jahresabschluss;EY
Forderungen und sonstige Vermögensgegenstände werden zu Nennwerten angesetzt. Den erkennbaren Einzelrisiken und dem allgemeinen Kreditrisiko wird durch angemessene Einzel- und Pauschalwertberichtigungen Rechnung getragen.; 8.25 ;2016;Holcim (Deutschland) GmbH;Jahresabschluss;EY
Die Wertpapiere des Umlaufvermögens werden zu Anschaffungskosten oder zu ihrem niedrigeren beizulegenden Wert bewertet.; 8.30 ;2016;Holcim (Deutschland) GmbH;Jahresabschluss;EY
Kassenbestände und Bankguthaben in Fremdwährung werden mit dem Devisenmittelkurs am Bilanzstichtag umgerechnet.; 8.33 ;2016;Holcim (Deutschland) GmbH;Jahresabschluss;EY
Die Pensionsrückstellungen wurden nach dem modifizierten Teilwertverfahren auf Grundlage der Heubeck-Richttafeln 2005 G sowie eines Rechnungszinsfußes von 4,01 Prozent (31.12.2015 3,89 Prozent) berechnet. Beim zugrunde gelegten Rechnungszins für die Abzinsung der Pensionsverpflichtungen handelt es sich um den von der Deutschen Bundesbank ermittelten und veröffentlichten durchschnittlichen Marktzinssatz der vergangenen zehn Geschäftsjahre für eine angenommene Restlaufzeit von 15 Jahren. Zukünftig erwartete Entgelt- und Rentensteigerungen werden bei der Ermittlung der Verpflichtungen berücksichtigt. Dabei gehen wir derzeit von jährlichen Anpassungen von 2,5 Prozent (31.12.2015 2,5 Prozent) bei den Entgelten und von 1,90 Prozent (31.12.2015 1,90 Prozent) bei den Renten aus.; 8.48, 34 ;2016;Holcim (Deutschland) GmbH;Jahresabschluss;EY
"Die sonstigen Rückstellungen berücksichtigen alle erkennbaren Risiken und ungewissen Verpflichtungen. Die Bewertung erfolgt jeweils in Höhe des Erfüllungsbetrags, der nach vernünftiger kaufmännischer Beurteilung erforderlich ist, um zukünftige Zahlungsverpflichtungen abzudecken. Zukünftige Preis- und Kostensteigerungen werden berücksichtigt, sofern ausreichende objektive Hinweise für deren Eintritt vorliegen. Rückstellungen mit einer Restlaufzeit von mehr als einem Jahr werden mit dem ihrer Restlaufzeit entsprechenden durchschnittlichen Marktzinssatz der vergangenen sieben Geschäftsjahre abgezinst. Die Rückgabeverpflichtung, auf Basis der im Geschäftsjahr verursachten Schadstoffemissionen eine korrespondierende Anzahl von Emissionsrechten abzugeben, wurde mit dem Wert angesetzt, mit dem die vorhandenen Rechte in den Vorräten bewertet sind. Ist ein Teil der Verpflichtung nicht durch vorhandene oder aus der Zuteilung erwartete Zertifikate gedeckt, wird die Rückstellung mit dem Marktpreis der
Emissionsrechte am Stichtag bewertet."; 8.50, 23 ;2016;Holcim (Deutschland) GmbH;Jahresabschluss;EY
Verbindlichkeiten sind zu ihrem Erfüllungsbetrag angesetzt worden.; 8.51 ;2016;Holcim (Deutschland) GmbH;Jahresabschluss;EY
Forderungen und Verbindlichkeiten in fremder Währung werden mit dem Kurs vom Tage des Geschäftsvorfalls bewertet. Kursänderungen zum Stichtag werden gem. § 256a HGB berücksichtigt.; 8.0 ;2016;Holcim (Deutschland) GmbH;Jahresabschluss;EY
Die ausgewiesenen Eventualverbindlichkeiten aus Bürgschaften und Gewährleistungsverträgen entsprechen den am Bilanzstichtag in Anspruch genommenen Kreditbeträgen bzw. Verpflichtungen der Begünstigten.; 8.0 ;2016;Holcim (Deutschland) GmbH;Jahresabschluss;EY
In dem passiven Rechnungsabgrenzungsposten werden Zahlungen für die Leistungen, die die Gesellschaft erst nach dem Abschlussstichtag erbringt, ausgewiesen. Der Rechnungsabgrenzungsposten wird zeitanteilig aufgelöst, da die Einnahmen über mehrere Jahre abzurechnen sind.; 8.63 ;2016;Holcim (Deutschland) GmbH;Jahresabschluss;EY
Latente Steuern werden im handelsrechtlichen Jahresabschluss grundsätzlich für zeitliche Unterschiede zwischen den handelsrechtlichen und steuerlichen Wertansätzen von Vermögensgegenständen, Schulden und Rechnungsabgrenzungsposten sowie unter Einbeziehung von berücksichtigungsfähigen Verlust- und Zinsvorträgen ermittelt.; 8.35, 8.64, 24 ;2016;Holcim (Deutschland) GmbH;Jahresabschluss;EY
Aufgrund der mit der Holcim Beteiligungs GmbH (Deutschland) in 2013 begründeten steuerlichen Organschaft erfolgt auf Ebene der Organgesellschaft Holcim (Deutschland) GmbH kein Ansatz von latenten Steuern.; 8.35, 8.64, 24 ;2016;Holcim (Deutschland) GmbH;Jahresabschluss;EY
Infolge der erstmaligen Anwendung der Vorschriften nach dem Bilanzrichtlinie-Umsetzungsgesetz (BilRUG) sind die Umsatzerlöse des Geschäftsjahres nicht mit der Angabe für das Vorjahr vergleichbar. Bei Anwendung von § 277 Abs. 1 HGB i.d.F. BilRUG hätten sich für das Vorjahr Umsatzerlöse i.H.v 221.862 T€ und Materialaufwendungen von 102.315 T€ ergeben. Die Änderung im Ausweis betrifft im Wesentlichen die bislang unter den sonstigen betrieblichen Erträgen ausgewiesenen Konzernumlagen.; 2, 51 ;2016;Holcim (Deutschland) GmbH;Jahresabschluss;EY
Erläuterungen zur Bilanz;;2016;Holcim (Deutschland) GmbH;Jahresabschluss;EY
1) Immaterielle Vermögensgegenstände und Sachanlagen; 4.2, 4.7 ;2016;Holcim (Deutschland) GmbH;Jahresabschluss;EY
Die Aufgliederung der in der Bilanz zusammengefassten Anlageposten und ihre Entwicklung im Jahr 2016 sind im Anlagenspiegel dargestellt. Den planmäßigen Abschreibungen liegen folgende Nutzungsdauern zugrunde:; 4.1, 7 ;2016;Holcim (Deutschland) GmbH;Jahresabschluss;EY
"Jahre
Geschäfts- und Fabrikgebäude, Außenanlagen: 8 - 50
Technische Anlagen und Maschinen: 4 - 30
Betriebs- und Geschäftsausstattung: 3 - 25
Software- und Abbaurechte: 3 - 25"; 4.1 ;2016;Holcim (Deutschland) GmbH;Jahresabschluss;EY
2) Finanzanlagen; 4.12 ;2016;Holcim (Deutschland) GmbH;Jahresabschluss;EY
"Die Aufgliederung der in der Bilanz zusammengefassten Anlageposten und ihre Entwicklung im Jahr 2016 sind im Anlagenspiegel dargestellt. Unter den Finanzanlagen werden Anteile an verbundenen Unternehmen,
Ausleihungen an verbundene Unternehmen, Beteiligungen, Ausleihungen an Unternehmen, mit denen ein Beteiligungsverhältnis besteht sowie sonstige Ausleihungen ausgewiesen."; 4.12, 7 ;2016;Holcim (Deutschland) GmbH;Jahresabschluss;EY
Veränderungen im Bereich Finanzanlagen beruhen im Wesentlichen auf planmäßigen Tilgungen.; 4.12 ;2016;Holcim (Deutschland) GmbH;Jahresabschluss;EY
Die Aufstellung des Anteilsbesitzes gemäß § 285 Nr. 11 und Nr. 11a HGB erfolgt gesondert als Anlage zu diesem Anhang.; 4.13 ;2016;Holcim (Deutschland) GmbH;Jahresabschluss;EY
3) Vorräte; 4.20 ;2016;Holcim (Deutschland) GmbH;Jahresabschluss;EY
Der Wert der Vorräte hat sich um insgesamt 6,0 Mio. € verringert. Die Veränderung der Vorräte entfällt auf Roh-, Hilfs- und Betriebsstoffe (-2,7 Mio. €) und auf unfertige Erzeugnisse (-3,6 Mio. €). Leicht gegenläufig war die Entwicklung der fertigen Erzeugnisse (+0,1 Mio. €) und der Schadstoffemissionsrechte (+0,2 Mio. €).; 4.20, 23 ;2016;Holcim (Deutschland) GmbH;Jahresabschluss;EY
Die unentgeltlich zugeteilten Schadstoffemissionsrechte werden unverändert mit Null bewertet. Die gemäß Treibhausgas-Emissionshandelsgesetz (TEHG) bestehende Verpflichtung, bis zum 30.04. des jeweiligen Folgejahres eine Anzahl von Emissionsberechtigungen abzugeben, die den verursachten Emissionen entspricht, wurde in 2016 bereits unterjährig zum größten Teil erfüllt. Die entgeltlich erworbenen Rechte wurden wie im Vorjahr mit den Anschaffungskosten bzw. zum niedrigeren beizulegenden Wert am Abschlussstichtag bewertet.; 4.20, 23 ;2016;Holcim (Deutschland) GmbH;Jahresabschluss;EY
Die Rückgabeverpflichtung, auf Basis der im Geschäftsjahr verursachten Schadstoffemissionen eine korrespondierende Anzahl von Emissionsrechten abzugeben, wurde mit dem Wert angesetzt, mit dem die vorhandenen Rechte in den Vorräten bewertet sind. Ist ein Teil der Verpflichtung nicht durch vorhandene oder aus der Zuteilung erwartete Zertifikate gedeckt, wird die Rückstellung mit dem Marktpreis der Emissionsrechte am Stichtag bewertet. Verbindlichkeiten sind zu ihrem Erfüllungsbetrag angesetzt worden.; 4.20, 23 ;2016;Holcim (Deutschland) GmbH;Jahresabschluss;EY
4) Forderungen und sonstige Vermögensgegenstände; 4.25 ;2016;Holcim (Deutschland) GmbH;Jahresabschluss;EY
Die Forderungen gegen verbundene Unternehmen und gegen Unternehmen, mit denen ein Beteiligungsverhältnis besteht, betreffen im Wesentlichen noch nicht ausgeschüttete Gewinnansprüche, Verlustübernahme, kurzfristige Darlehensforderungen und Forderungen aus laufenden Verrechnungen.; 4.27, 4.28 ;2016;Holcim (Deutschland) GmbH;Jahresabschluss;EY
Die sonstigen Vermögensgegenstände beinhalten im Wesentlichen Forderungen aus der Abrechnung von Ökosteuern (2.066 T€), Forderungen aus Kreideschlammentnahmen (1.197 T€) sowie debitorische Kreditoren (1.306 T€). Von den sonstigen Vermögensgegenständen haben 418 T€ (Vorjahr 822 T€) eine Restlaufzeit von mehr als einem Jahr.; 4.29 ;2016;Holcim (Deutschland) GmbH;Jahresabschluss;EY
Die Forderungen gegenüber der Gesellschafterin betragen 12,2 Mio. € (Vorjahr 36,8 Mio. €).; 4.25, 20 ;2016;Holcim (Deutschland) GmbH;Jahresabschluss;EY
5) Wertpapiere; 4.30 ;2016;Holcim (Deutschland) GmbH;Jahresabschluss;EY
Die Anteile an verbundenen Unternehmen betreffen zum überwiegenden Teil eine in Abwicklung befindliche Kapitalgesellschaft.; 4.31 ;2016;Holcim (Deutschland) GmbH;Jahresabschluss;EY
6) Gezeichnetes Kapital; 4.38 ;2016;Holcim (Deutschland) GmbH;Jahresabschluss;EY
Das gezeichnete Kapital der Gesellschaft beträgt unverändert 47.064.400 €.; 4.38 ;2016;Holcim (Deutschland) GmbH;Jahresabschluss;EY
7) Rückstellungen; 4.47 ;2016;Holcim (Deutschland) GmbH;Jahresabschluss;EY
Die ausgewiesenen Rückstellungen für Pensionsverpflichtungen berücksichtigen sämtliche Verpflichtungen aus Zusagen von Altersversorgungsleistungen der Gesellschaft. Die Rückstellungen werden mit 4,01 Prozent p. a. abgezinst. Aufgrund der erstmaligen Anwendung zum 1. Januar 2010 durch BilMoG (§ 253 Abs. 1, 2 HGB) ergab sich ein Zuführungsbetrag von 11,9 Mio. €. Dieser Betrag ist zu mindestens einem Fünfzehntel bis zum 31. Dezember 202  in jedem Geschäftsjahr anzusammeln. Durch die Ausübung des Wahlrechts gemäß Artikel 67 Abs. 1 EGHGB beträgt die außerordentliche Mindestzuführung im Jahr 2016 791 T€ (Vorjahr 791 T€). Es verbleibt zum 31. Dezember 2016 eine in der Bilanz nicht ausgewiesene Verpflichtung, die bis spätestens zum 31. Dezember 2024 anzusammeln ist, in Höhe von 6,3 Mio. €.; 4.48, 35, 38 ;2016;Holcim (Deutschland) GmbH;Jahresabschluss;EY
Der Unterschiedsbetrag nach § 253 Abs. 6 HGB beträgt 4.579 T€ und unterliegt einer Ausschüttungssperre.; 4.48, 35 ;2016;Holcim (Deutschland) GmbH;Jahresabschluss;EY
Die sonstigen Rückstellungen betreffen im Wesentlichen Rückstellungen für ausstehende Rechnungen (4,1 Mio. €, Vorjahr 4,9 Mio. €), Rekultivierungsverpflichtungen (3,3 Mio. €, Vorjahr 3,2 Mio. €), unterlassene Instandhaltung (1,4 Mio. €, Vorjahr 1,6 Mio. €), Rückstellung für Sanierungen (1,1 Mio. €, Vorjahr 1,1 Mio. €), die Rückgabe von Emissionsrechten (2,0 Mio. €, Vorjahr 2,1 Mio. €), Altersteilzeit und Jubiläum (1,1 Mio. €, Vorjahr 1,4 Mio. €), Boni und Erlösschmälerungen (1,6 Mio. €, Vorjahr 1,6 Mio. €) und kurzfristige Personalrückstellungen (1,8 Mio. €, Vorjahr 1,5 Mio. €).; 4.50, 40 ;2016;Holcim (Deutschland) GmbH;Jahresabschluss;EY
8) Verbindlichkeiten; 4.51 ;2016;Holcim (Deutschland) GmbH;Jahresabschluss;EY
Die am Bilanzstichtag bestehenden Verbindlichkeiten gliedern sich wie folgt:; 4.51 ;2016;Holcim (Deutschland) GmbH;Jahresabschluss;EY
"Restlaufzeiten Gesamtbetrag
Bilanzposten
bis zu 1 Jahr.
T€
1 bis 5 Jahre.
T€
über 5 Jahre.
T€ T€
1. Verbindlichkeiten gegenüber Kreditinstituten 0 0 0 0
(Vorjahr) (5) (0) (0) (5)
2. Verbindlichkeiten aus Lieferungen und Leistungen 6.473 697 0 7.170
(Vorjahr) (11.152) (1.799) (0) (12.951)
3. Verbindlichkeiten gegenüber verbundenen Unternehmen 76.262 313.000 1.300 390.562
(Vorjahr) (65.464) (301.183) (1.300) (367.947)
4. Verbindlichkeiten gegenüber Unternehmen, mit denen ein Beteiligungsverhältnis
besteht
6.498 0 0 6.498
(Vorjahr) (4.853) (0) (0) (4.853)
5. Sonstige Verbindlichkeiten 3.640 0 0 3.640
(Vorjahr) (3.149) (0) (0) (3.149)
Summe 92.873 313.697 1.300 407.870
(Vorjahr) (84.623) (302.982) (1.300) (388.905)"; 4.51, 42, 43 ;2016;Holcim (Deutschland) GmbH;Jahresabschluss;EY
Die Verbindlichkeiten gegenüber der Gesellschafterin betragen 313 Mio. € (Vorjahr 300 Mio. €).; 4.51, 20 ;2016;Holcim (Deutschland) GmbH;Jahresabschluss;EY
Von den sonstigen Verbindlichkeiten entfallen 1.874 T€ (Vorjahr 570 T€) auf Steuern und TEUR 14 (Vorjahr TEUR 659) auf Verbindlichkeiten im Rahmen der sozialen Sicherheit.; 4.60, 4.61, 4.62 ;2016;Holcim (Deutschland) GmbH;Jahresabschluss;EY
9) Passiver Rechnungsabgrenzungsposten; 4.63 ;2016;Holcim (Deutschland) GmbH;Jahresabschluss;EY
Der passive Rechnungsabgrenzungposten ist im Wesentlichen für die korrekte Abgrenzung einer Leasingforderung gebildet worden.; 4.63 ;2016;Holcim (Deutschland) GmbH;Jahresabschluss;EY
10) Haftungsverhältnisse; 46 ;2016;Holcim (Deutschland) GmbH;Jahresabschluss;EY
Haftungsverhältnisse bestehen in Höhe von 1.050 T€ (Vorjahr 1.066 T€) aus Gewährleistungsverträgen. Von den vorgenannten Verbindlichkeiten bestehen 722 T€ (Vorjahr 731 T€) zugunsten verbundener Unternehmen.; 46 ;2016;Holcim (Deutschland) GmbH;Jahresabschluss;EY
Für die aufgeführten Verbindlichkeiten und Haftungsverhältnisse besteht zum aktuellen Zeitpunkt kein Risiko der Inanspruchnahme, da die zugrunde liegenden Verpflichtungen von den betreffenden Gesellschaften nach unseren Erkenntnissen in allen Fällen erfüllt werden können.; 47 ;2016;Holcim (Deutschland) GmbH;Jahresabschluss;EY
Erläuterungen zur Gewinn- und Verlustrechnung;;2016;Holcim (Deutschland) GmbH;Jahresabschluss;EY
11) Umsatzerlöse; 4.66 ;2016;Holcim (Deutschland) GmbH;Jahresabschluss;EY
Die Umsatzerlöse gliedern sich nach Segmenten wie folgt:; 4.66, 50 ;2016;Holcim (Deutschland) GmbH;Jahresabschluss;EY
"2016.
T€
2015.
T€
Bindemittel 192.355 201.860
Zuschlagstoffe 474 630
Konzerndienstleistungen 9.230 0
202.059 202.490"; 4.66, 50 ;2016;Holcim (Deutschland) GmbH;Jahresabschluss;EY
Die Umsatzerlöse gliedern sich nach geografischer Aufteilung wie folgt:; 4.66, 50 ;2016;Holcim (Deutschland) GmbH;Jahresabschluss;EY
"2016.
T€
2015.
T€
Umsatz Inland 158.960 158.966
Umsatz Export 43.099 43.524
Umsatz gesamt 202.059 202.490"; 4.66, 50 ;2016;Holcim (Deutschland) GmbH;Jahresabschluss;EY
12) Sonstige betriebliche Erträge; 4.69 ;2016;Holcim (Deutschland) GmbH;Jahresabschluss;EY
Der Posten umfasst im Wesentlichen Erträge aus weiterberechneten Kosten und Erträge aus der Auflösung von Rückstellungen.; 4.69 ;2016;Holcim (Deutschland) GmbH;Jahresabschluss;EY
Wesentliche periodenfremde Erträge gab es abgesehen von Erträgen aus der Auflösung von Rückstellungen (0,7 Mio. €) im Geschäftsjahr keine.; 4.69, 57 ;2016;Holcim (Deutschland) GmbH;Jahresabschluss;EY
13) Personalaufwand; 4.73 ;2016;Holcim (Deutschland) GmbH;Jahresabschluss;EY
Der Personalaufwand gliedert sich wie folgt:; 4.73 ;2016;Holcim (Deutschland) GmbH;Jahresabschluss;EY
"2016.
T€
2015.
T€
Löhne und Gehälter -39.526 -38.756
Soziale Abgaben -6.598 -7.016
Erträge/Aufwendungen für Altersversorgung und für Unterstützung + 166 -866"; 4.73 ;2016;Holcim (Deutschland) GmbH;Jahresabschluss;EY
"2016.
T€
2015.
T€
Personalaufwand gesamt -45.958 -46.638"; 4.73 ;2016;Holcim (Deutschland) GmbH;Jahresabschluss;EY
Im Jahresdurchschnitt waren beschäftigt:; 4.73, 64 ;2016;Holcim (Deutschland) GmbH;Jahresabschluss;EY
"2016 2015
Gewerbliche Arbeitnehmer 316 337
Angestellte 293 296
Summe 609 633
Auszubildende 55 53
Mitarbeiter gesamt 664 686"; 4.73, 64 ;2016;Holcim (Deutschland) GmbH;Jahresabschluss;EY
14) Abschreibungen; 4.77 ;2016;Holcim (Deutschland) GmbH;Jahresabschluss;EY
Im Berichtsjahr ergaben sich außerplanmäßige Abschreibungen auf Sachanlagen in Höhe von T€ 88 (Vorjahr 0 T€).; 4.77, 55 ;2016;Holcim (Deutschland) GmbH;Jahresabschluss;EY
15) Sonstige betriebliche Aufwendungen; 4.80 ;2016;Holcim (Deutschland) GmbH;Jahresabschluss;EY
"Im Wesentlichen umfasst der Posten Aufwendungen aus Weiterberechnungen, Dienstleistungen, Rechts- und Beratungskosten, Aufwendungen für Fremdinstandhaltung, Mieten und Pachten, Aufwendungen für
Emissionsrechte, Beiträge, Versicherungen, freiwillige soziale Aufwendungen und sonstige Aufwendungen."; 4.80 ;2016;Holcim (Deutschland) GmbH;Jahresabschluss;EY
Wesentliche periodenfremde Aufwendungen gab es im Geschäftsjahr keine.; 4.80, 57 ;2016;Holcim (Deutschland) GmbH;Jahresabschluss;EY
"In den sonstigen betrieblichen Aufwendungen sind außergewöhnliche Aufwendungen in Höhe von 791 T€ (Vorjahr 791 T€) enthalten. Diese resultieren aus den Übergangsvorschriften zum BilMoG (Art 66 und
67 Abs.1 bis 5 EGHGB) bezüglich Pensionsrückstellungen."; 4.80, 60 ;2016;Holcim (Deutschland) GmbH;Jahresabschluss;EY
16) Finanzergebnis; 4.81, 4.85, 4.88 ;2016;Holcim (Deutschland) GmbH;Jahresabschluss;EY
Die folgenden Beträge betreffen verbundene Unternehmen:; 4.81, 4.85, 4.88 ;2016;Holcim (Deutschland) GmbH;Jahresabschluss;EY
"2016.
T€
2015.
T€
a) Erträge aus Beteiligungen 2.763 402
b) Erträge aufgrund von Gewinnabführungsverträgen 0 1.594
c) Sonstige Zinsen und ähnliche Erträge 8.532 3.669
d) Aufwendungen aus Verlustübernahme 23.556 29.896"; 4.81, 4.85, 4.88 ;2016;Holcim (Deutschland) GmbH;Jahresabschluss;EY
"2016.
T€
2015.
T€
e) Zinsen und ähnliche Aufwendungen 17.930 11.371"; 4.81, 4.85, 4.88 ;2016;Holcim (Deutschland) GmbH;Jahresabschluss;EY
17) Ergebnisabführung;;2016;Holcim (Deutschland) GmbH;Jahresabschluss;EY
Der in 2016 erwirtschaftete Verlust wird in vollem Umfang von der Holcim Beteiligungs GmbH (Deutschland), Hamburg, übernommen.;;2016;Holcim (Deutschland) GmbH;Jahresabschluss;EY
Sonstige finanzielle Verpflichtungen bestehen in folgenden Höhen: Für das Obligo aus Bestellungen von Anlagen, Stoffen und Dienstleistungen des Jahres 2016 für das Jahr 2017 in Höhe von 2.250 T€ (davon 540 T€ gegen verbundene Unternehmen und 19 T€ gegen assoziierte Unternehmen). Für Verpflichtungen aus Miet- und Leasingverträgen bis zum Ende der jeweiligen Vertragslaufzeit bestehen sonstige finanzielle Verpflichtungen in Höhe von 7.706 T€.; 67 ;2016;Holcim (Deutschland) GmbH;Jahresabschluss;EY
"2016.
T€
Restlaufzeit < 1 Jahr 3.149
Restlaufzeit 1 - 3 Jahre 3.648
Restlaufzeit > 3 Jahre 909
Summe 7.706"; 67 ;2016;Holcim (Deutschland) GmbH;Jahresabschluss;EY
"Im Sinne des § 277 Abs. 5 HGB betragen die Erträge aus der Ab- / Aufzinsung (sonstige Zinsen und ähnliche Erträge) 13 T€ (Vorjahr 26 T€), der Aufwand (Zinsen und ähnliche Aufwendungen) 1.347 T€
(Vorjahr 6.159 T€), Erträge aus Währungsumrechnungen (sonstige betriebliche Erträge) 22 T€ (Vorjahr 96 T€) sowie Aufwendungen aus Währungsumrechnungen (sonstige betriebliche Aufwendungen) 59 T
€ (Vorjahr 17 T€)."; 58, 59 ;2016;Holcim (Deutschland) GmbH;Jahresabschluss;EY
Derivative Finanzinstrumente; 49 ;2016;Holcim (Deutschland) GmbH;Jahresabschluss;EY
Angaben zu Finanzinstrumenten (nicht zum beizulegenden Zeitwert bilanziert):; 49 ;2016;Holcim (Deutschland) GmbH;Jahresabschluss;EY
"Buchwert (sofern vorhanden).
TEUR
In Bilanzposten (sofern in
Bilanz erfasst)
Commodity (Strom) Forwards 3.798 5.006 N/a N/a
Commodity (Kohle) Forwards 1.058 1.039 N/a N/a"; 49 ;2016;Holcim (Deutschland) GmbH;Jahresabschluss;EY
Die Zementindustrie ist eine energieintensive Branche, so dass ein Anstieg des Kohle- oder Strompreises ein Risiko für die Gesellschaft darstellt. Daher hat sich die Gesellschaft mit Warentermingeschäften für beide Produkte gegen dieses Risiko abgesichert. Die abgeschlossenen Kontrakte betreffen die Geschäftsjahre 2017 bis 2019. Der beizulegende Wert der eingesetzten Finanzinstrumente wird auf der Basis quotierter Marktpreise ermittelt.; 49 ;2016;Holcim (Deutschland) GmbH;Jahresabschluss;EY
Bewertungseinheiten; 27 ;2016;Holcim (Deutschland) GmbH;Jahresabschluss;EY
"Aufgrund der zum Bilanzstichtag geschlossenen mengenmäßigen Position aus den Grundgeschäften (physische Einkaufskontrakte) und den Sicherungsgeschäften (Warentermingeschäfte) werden die Ergebnisse
aus der Bewertung aller schwebenden Geschäfte als eine Bewertungseinheit betrachtet. Die Veränderungen des Kohle- bzw. Strompreises an den Warenterminbörsen führen dabei zu entgegengesetzten Wertänderungen
bei den Grundgeschäften"; 27 ;2016;Holcim (Deutschland) GmbH;Jahresabschluss;EY
Sonstige Angaben;;2016;Holcim (Deutschland) GmbH;Jahresabschluss;EY
Bezüglich der Angabe der Geschäftsführervergütung nimmt die Gesellschaft die Befreiung gemäß § 286 (4) HGB in Anspruch.; 84 ;2016;Holcim (Deutschland) GmbH;Jahresabschluss;EY
Für frühere Vorstandsmitglieder und deren Hinterbliebene wurden 1.287 T€ (Vorjahr 1.285 T€) aufgewandt.; 88 ;2016;Holcim (Deutschland) GmbH;Jahresabschluss;EY
