Anhang; Annotierung (Angabe Nummer in Anahngscheckliste) ;Geschäftsjahr;Gesellschaft;Abschlussart;Prüfer
Die mit Wirkung zum 1. Januar 2016 erworbene IC Property Verwaltungs GmbH, Unterschleißheim (vormals: Colliers International Management GmbH, München), wurde im Geschäftsjahr 2016 ebenfalls auf die IC Property Management GmbH, München, verschmolzen. Stille Reserven oder stille Lasten in den Vermögensgegenständen und Schulden lagen nicht vor. Aus dem Erwerb ergab sich ein passivischer Unterschiedsbetrag von TEUR 112,5, der vor dem Hintergrund eines lucky buys erfolgswirksam ausgebucht werden konnte. Weitere wesentliche Auswirkungen durch diesen Erwerb auf den Konzern ergeben sich nicht.; 90, 97 ;2016;IC Immobilien Holding AG;Konzernabschluss;Kleeberg & Partner
Das mit Wirkung zum 1. Januar 2016 erworbene Joint Venture IPH Centermanagement GmbH, München, an dem die IC Immobilien Holding AG 33,3% der Anteile hält und in das die Unternehmensgruppe ihre bisherigen Geschäftsaktivitäten im Bereich Centermanagement eingebracht hat, wurde unter Verwendung der Quotenkonsolidierung in den Konzernabschluss einbezogen. Dies vor dem Hintergrund, dass der Gesellschaftsvertrag der Gesellschaft regelt, dass alle wesentlichen Entscheidungen nur unter Zustimmung aller Gesellschafter getroffen werden können. Stille Reserven oder stille Lasten in den Vermögensge- genständen und Schulden lagen nicht vor. Aus dem Erwerb ergab sich ein Geschäfts- oder Firmenwert in Höhe von TEUR 10,8, der aus Wesentlichkeitsgesichtspunkten sofort erfolgswirksam erfasst wurde. In der Konzern-Gewinn- und Verlustrechnung entfällt nach Quotenkonsolidierung ein Jahresfehlbetrag von TEUR 185 auf die neu erworbene Gesellschaft, der im Wesentlichen auf Aufwendungen im Zusammenhang mit der Implementierung des gemeinsamen Geschäftsbetriebes zurückzuführen ist.; 14, 71, 90, 97 ;2016;IC Immobilien Holding AG;Konzernabschluss;Kleeberg & Partner
Konzerninterne Forderungen und Verbindlichkeiten sowie Aufwendungen und Erträge werden gegeneinander aufgerechnet, im Rahmen der Quotenkonsolidierung entsprechend quotal. Unrealisierte Gewinne aus Geschäftsvorfällen zwischen Konzernunternehmen werden in voller Höhe eliminiert. Unrealisierte Verluste werden ebenfalls eliminiert, es sei denn, der übertragene Vermögenswert muss ohnehin abgewertet werden. Die Bilanzierungs- und Bewertungsmethoden der Tochterunternehmen wurden, sofern erforderlich, an die im Konzern angewandten Methoden angepasst.;;2016;IC Immobilien Holding AG;Konzernabschluss;Kleeberg & Partner
Immaterielle Vermögensgegenstände - Geschäfts- oder Firmenwerte (Goodwill) werden zu Anschaffungskosten bilanziert und planmäßig über ihre voraussichtliche Nutzungsdauer abgeschrieben. Bei voraus- sichtlich dauernder Wertminderung wird eine außerplanmäßige Abschreibung auf den am Abschlussstichtag beizulegenden Wert vorgenommen.; 9.2, 9.5, 14 ;2016;IC Immobilien Holding AG;Konzernabschluss;Kleeberg & Partner
Software - Erworbene Software-Lizenzen werden mit den Kosten aktiviert, die für den Erwerb der Lizenzen und Nutzbarmachung der Software angefallen sind. Die aktivierten Kosten werden linear über die erwartete wirtschaftliche Nutzungsdauer (3 - 5 Jahre) abgeschrieben. Mit der Entwicklung und Pflege von Software verbundene Kosten werden sofort als Aufwand erfasst.; 9.4 ;2016;IC Immobilien Holding AG;Konzernabschluss;Kleeberg & Partner
Sachanlagen - Gebäude werden zu Konzernanschaffungskosten abzüglich linearer Abschreibungen auf Basis der Restnutzungsdauer abgeschrieben. Mietereinbauten in angemieteten Geschäftsräumen sowie Betriebs- und Geschäftsausstattung (insbesondere Fahrzeuge) werden zu fortgeführten Anschaffungskosten bilanziert und linear über die Restnutzungsdauer abgeschrieben. Gewinne und Verluste aus Abgängen ergeben sich aus der Differenz zwischen Veräußerungserlös und Buchwert und werden in der Gewinn- und Verlustrechnung erfasst.; 9.7 ;2016;IC Immobilien Holding AG;Konzernabschluss;Kleeberg & Partner
Finanzanlagen - Anteile an assoziierten Unternehmen werden nach der Equity-Methode bilanziert. Ihr Zugang erfolgt zu Anschaffungskosten. Als assoziierte Unternehmen gelten Unternehmen, auf deren Geschäfts- und Finanzpolitik der Konzern maßgeblichen Einfluss hat, jedoch keine Beherrschungsmacht besitzt. Liegt der beizulegende Zeitwert unter dem sich nach der Equity-Methode ergebenden Wert, erfolgt eine Wertberichtigung soweit es sich um eine dauernde Wertminderung handelt.; 9.12 ;2016;IC Immobilien Holding AG;Konzernabschluss;Kleeberg & Partner
Forderungen und sonstige Vermögensgegenstände werden mit den Anschaffungskosten oder mit den niedrigeren beizulegenden Werten am Bilanzstichtag angesetzt. Der Kassenbestand und die Guthaben bei Kreditinstituten sind zu Nennwerten angesetzt.; 9.25 ;2016;IC Immobilien Holding AG;Konzernabschluss;Kleeberg & Partner
Der aktive Rechnungsabgrenzungsposten ist in Höhe der im Voraus geleisteten Zahlungen gebildet, soweit sie Aufwand für einen bestimmten Zeitraum nach dem Bilanzstichtag betrafen.; 9.34 ;2016;IC Immobilien Holding AG;Konzernabschluss;Kleeberg & Partner
Latente Steuern - Latente Steuern werden nach der sog. Liability-Methode auf temporäre Unterschiede zwischen den Wertansätzen in der Konzernbilanz und der Steuerbilanz sowie auf steuerliche Verlustvorträge angesetzt. Temporäre Differenzen werden grundsätzlich immer berücksichtigt, wenn sie zu passiven latenten Steuern führen. Aktive latente Steuern auf steuerliche Verlustvorträge werden in Anwendung der Regelung von § 274 HGB nicht gebildet. Aktive und passive latente Steuern werden auch auf temporäre Differenzen angesetzt, die im Rahmen von Unternehmenserwerben entstehen, jedoch nicht auf hierbei bilanzierte Firmenwerte.; 9.35, 9.64, 24, 25 ;2016;IC Immobilien Holding AG;Konzernabschluss;Kleeberg & Partner
Zur Berechnung latenter Steuern werden die Steuersätze zukünftiger Jahre herangezogen, soweit sie bereits gesetzlich festgeschrieben sind oder das Gesetzgebungsverfahren im Wesentlichen abgeschlossen ist.; 9.35, 9.64, 24, 25 ;2016;IC Immobilien Holding AG;Konzernabschluss;Kleeberg & Partner
Pensionsrückstellungen - Im Konzern bestehen zum einen arbeitgeberfinanzierte individuell erteilte Renten-und Kapitalzusagen an frühere leitende Mitarbeiter. Bei diesen Zusagen richtet sich die Höhe der Pensionsleistung, die der Mitarbeiter nach seiner Pensionierung erhält, u.a. nach der Zahl der Dienstjahre. Zum anderen bestehen arbeitnehmerfinanzierte Kapitalzusagen an einzelne Mitarbeiter, deren Höhe grundsätzlich fest ist. In beiden Fällen hat der Arbeitgeber für die erteilten Versorgungszusagen - von einer Ausnahme abgesehen - Rückdeckungsversicherungen abgeschlossen, die an die Mitarbeiter verpfändet sind. Sämtliche Versorgungszusagen werden im Konzernabschluss als leistungsorientierte Pensionsverpflichtungen behandelt.; 9.48, 34 ;2016;IC Immobilien Holding AG;Konzernabschluss;Kleeberg & Partner
Die Verbindlichkeit aus einer leistungsorientierten Versorgungszusage entspricht dem Barwert der Verpflichtung zum Bilanzstichtag, abzüglich des beizulegenden Zeitwerts des Planvermögens. Die Verpflichtung wird jährlich von einem unabhängigen Versicherungsmathematiker nach der Anwartschaftsbarwertmethode (projected unit credit method) berechnet. Versicherungsmathematische Gewinne und Verluste, die sich aus Abweichungen zwischen versicherungsmathematischen Annahmen und tatsächlich eingetretenen Werten sowie notwendigen Änderungen versicherungsmathematischer Annahmen ergeben, werden sofort ergebniswirksam verbucht.; 9.48, 34 ;2016;IC Immobilien Holding AG;Konzernabschluss;Kleeberg & Partner
Rückstellungen für Pensionsverpflichtungen werden pauschal mit dem durchschnittlichen Marktzinssatz abgezinst, der sich bei einer angenommenen Restlaufzeit von 15 Jahren ergibt. Dieser Abzinsungssatz wird von der Deutschen Bundesbank ermittelt und monatlich bekannt gegeben.; 9.48, 34 ;2016;IC Immobilien Holding AG;Konzernabschluss;Kleeberg & Partner
Sonstige Rückstellungen - Rückstellungen werden in Höhe des nach vernünftiger kaufmännischer Beurteilung notwendigen Erfüllungsbetrages gebildet, wenn für den Konzern am Bilanzstichtag eine rechtliche oder faktische Verpflichtung aus Ereignissen der Vergangenheit entstanden ist und diese Verpflichtung wahrscheinlich zu einem Abfluss von Ressourcen führen wird, deren Höhe verlässlich geschätzt werden kann. Rückstellungen für Mietgarantien werden gebildet, wenn die entsprechende Verpflichtung vorliegt. Rückstellungen für drohende Verluste aus ungünstigen Verträgen werden gebildet, wenn der aus dem Vertrag resultierende erwartete wirtschaftliche Nutzen geringer ist als die zur Vertragserfüllung unvermeidbaren Kosten.; 9.50 ;2016;IC Immobilien Holding AG;Konzernabschluss;Kleeberg & Partner
Verbindlichkeiten - Verbindlichkeiten werden mit dem Erfüllungsbetrag angesetzt.; 9.51 ;2016;IC Immobilien Holding AG;Konzernabschluss;Kleeberg & Partner
Ergebnisrealisierung - Die Umsatzerlöse beinhalten die Gegenleistung für die erbrachten Dienstleistungen, nach Abzug von Mehrwertsteuer, Rabatten und Nachlässen und nach Eliminierung der Konzerninnen- umsätze. Dienstleistungsumsätze werden in der Rechnungsperiode verbucht, in der die Dienstleistungen erbracht wurden. Mieterträge werden linear über die Laufzeit der Mietverhältnisse erfasst. Gewinne oder Verluste aus dem Verkauf von Immobilien werden realisiert, wenn neben dem Verfügungsrecht die wesentlichen Risiken und Chancen auf den Erwerber übergehen und es wahrscheinlich ist, dass der wirtschaft- liche Nutzen aus dem Geschäft dem Konzern zufließen wird.; 9.0 ;2016;IC Immobilien Holding AG;Konzernabschluss;Kleeberg & Partner
Zinserträge werden unter Berücksichtigung des ausstehenden Kapitalbetrags und des geltenden Zinssatzes zeitanteilig vereinnahmt. Gewinnausschüttungen aus Anteilen werden erfasst, wenn der Rechtsanspruch des Anteilseigners aus Anteilen entstanden ist.; 9.0 ;2016;IC Immobilien Holding AG;Konzernabschluss;Kleeberg & Partner
(3) Immaterielle Vermögensgegenstände; 5.2 ;2016;IC Immobilien Holding AG;Konzernabschluss;Kleeberg & Partner
"Goodwill Software Gesamt
Anschaffungskosten
Stand 1.1.2016 3.583,0 1.586,5 5.169,5
Zugänge 10,8 44,7 55,5
Abgänge 0,0 0,0 0,0
Stand 31.12.2016 3.593,8 1.631,2 5.225,0
Aufgelaufene Abschreibungen
Stand 1.1.2016 3.583,0 1.567,7 5.150,7
Zugänge 10,8 25,1 35,9
Abgänge 0,0 0,0 0,0
Stand 31.12.2016 3.593,8 1.592,8 5.186,6
Buchwerte
Stand 1.1.2016 r 0,0 18,8 18,8
Stand 31.12.2016 0,0 38,4 38,4"; 5.4, 5.5, 14, 15, 16 ;2016;IC Immobilien Holding AG;Konzernabschluss;Kleeberg & Partner
Der Goodwill in Höhe von TEUR 10,8 betrifft den Erwerb von 33,3 % der Anteile an der IPH Centermanagement GmbH. Dieser wurde sofort in voller Höhe abgeschrieben.; 5.5, 14 ;2016;IC Immobilien Holding AG;Konzernabschluss;Kleeberg & Partner
(4) Sachanlagen; 5.7 ;2016;IC Immobilien Holding AG;Konzernabschluss;Kleeberg & Partner
"Grundstücke und Gebäude
Betriebs- und Geschäftsausstattung
Gesamt
Anschaffungskosten
Betriebs- und Geschäftsausstattung
Gesamt
Stand 1.1.2016 0,0 1.019,8 1.019,8
Zugänge 0,0 132,7 132,7
Abgänge 0,0 0,0 0,0
Stand 31.12.2016 0,0 1.152,5 1.152,5
Aufgelaufene Abschreibungen
Stand 1.1.2016 0,0 852,7 852,7
Zugänge 0,0 72,5 72,5
Abgänge 0,0 0,0 0,0
Stand 31.12.2016 0,0 925,2 925,2
Buchwerte
Stand 1.1.2016 0,0 167,1 167,1
Stand 31.12.2016 0,0 227,3 227,3"; 5.7, 15, 16 ;2016;IC Immobilien Holding AG;Konzernabschluss;Kleeberg & Partner
Die Veränderung der Sachanlagen resultiert im Wesentlichen aus Investitionen in Büroausstattung bedingt durch den Umzug unserer Niederlassung von Unterschleißheim nach München sowie aufgrund plan- mäßiger Abschreibungen.; 5.7 ;2016;IC Immobilien Holding AG;Konzernabschluss;Kleeberg & Partner
(5) Finanzanlagen; 5.12 ;2016;IC Immobilien Holding AG;Konzernabschluss;Kleeberg & Partner
"Andere Beteiligungen
Ausleihungen an Beteiligungsunternehmen
Gesamt
Anschaffungskosten
Stand 1.1.2016 881,3 0,0 881,3
Zugänge 0,0 115,2 115,2
Abgänge 0,0 0,0 0,0
Stand 31.12.2016 881,3 115,2 996,5
Aufgelaufene Abschreibungen
Stand 1.1.2016 537,3 0,0 537,3
Zugänge 35,0 0,0 35,0
Abgänge 0,0 0,0 0,0
Stand 31.12.2016 572,3 0,0 572,3"; 5.12, 15, 16 ;2016;IC Immobilien Holding AG;Konzernabschluss;Kleeberg & Partner
"Ausleihungen an Beteiligungsunternehmen
Gesamt
Buchwerte
Stand 1.1.2016 344,0 0,0 344,0
Stand 31.12.2016 309,0 115,2 424,2"; 5.16 ;2016;IC Immobilien Holding AG;Konzernabschluss;Kleeberg & Partner
Die bilanzierten anderen Beteiligungen betreffen die 6,93 % Beteiligung an der MIM GmbH & Co. Immobilien KG, Zorneding, auf die eine außerplanmäßige Abschreibung von TEUR 35,0 vorgenommen wurde.; 5.15, 50 ;2016;IC Immobilien Holding AG;Konzernabschluss;Kleeberg & Partner
Der Zugang bei den Ausleihungen an Beteiligungsunternehmen betrifft ein Darlehen an die IPH Centermanagement GmbH.; 5.16 ;2016;IC Immobilien Holding AG;Konzernabschluss;Kleeberg & Partner
(6) Forderungen und sonstige Vermögensgegenstände; 5.25 ;2016;IC Immobilien Holding AG;Konzernabschluss;Kleeberg & Partner
"31. Dezember
2016 2015
Forderungen aus Lieferungen und Leistungen 2.405,6 2.260,3
Forderungen gegen Unternehmen, mit denen ein Beteiligungsverhältnis besteht 180,1 0,0
Sonstige Vermögensgegenstände 444,4 969,5
3.030,1 3.229,8"; 5.26, 5.28, 5.29 ;2016;IC Immobilien Holding AG;Konzernabschluss;Kleeberg & Partner
Der leichte Anstieg der Forderungen aus Lieferungen und Leistungen resultiert aus einem zum Geschäftsjahresende 2016 vergleichsweise höheren Umsatz als im Vorjahr. Im Geschäftsjahr sind Wertberichtigungen in Höhe von TEUR 125,7 (Vj.: TEUR 844,3) gebildet worden. Die Restlaufzeiten der Forderungen aus Lieferungen und Leistungen haben wie im Vorjahr eine Restlaufzeit von bis zu einem Jahr.; 5.26 ;2016;IC Immobilien Holding AG;Konzernabschluss;Kleeberg & Partner
Die Forderungen gegen Unternehmen, mit denen ein Beteiligungsverhältnis besteht, bestehen gegenüber der Gesellschaft IPH Centermanagement GmbH und haben eine Restlaufzeit von bis zu einem Jahr.; 5.28 ;2016;IC Immobilien Holding AG;Konzernabschluss;Kleeberg & Partner
Die sonstigen Vermögensgegenstände enthalten im Wesentlichen Barkautionen in Höhe von TEUR 150,6 (Vj.: TEUR 94,5), Sicherheitsleistungen von TEUR 150,0 (Vj.: TEUR 0), Steuerforderungen von TEUR 46,5 (Vj.: TEUR 201,0) sowie kurzfristige Darlehensforderungen von TEUR 0 (Vj.: TEUR 487,7). Die sonstigen Vermögensgegenstände haben in Höhe von TEUR 300,6 eine Restlaufzeit von über einem Jahr.; 5.29 ;2016;IC Immobilien Holding AG;Konzernabschluss;Kleeberg & Partner
(7) Eigenkapital; 5.37 ;2016;IC Immobilien Holding AG;Konzernabschluss;Kleeberg & Partner
Gezeichnetes Kapital - Das gezeichnete Kapital beträgt zum 31. Dezember 2016 unverändert zum Vorjahr EUR 3.011.664. Es ist unverändert zum Vorjahr eingeteilt in 3.011.664 auf den Inhaber lautende, nennwertlose Stückaktien. Alle Aktien sind ausgegeben, voll eingezahlt und befanden sich während des gesamten Berichtszeitraums und des Vorjahres im Umlauf. Rechnerisch entfällt auf jede Aktie ein Anteil am gezeichneten Kapital von EUR 1,00. Die Aktionäre sind zum Bezug der beschlossenen Dividenden berechtigt und verfügen in der Hauptversammlung über ein Stimmrecht je Aktie.; 5.38, 21 ;2016;IC Immobilien Holding AG;Konzernabschluss;Kleeberg & Partner
Genehmigtes Kapital - Der Vorstand wurde per Beschluss der Hauptversammlung vom 14. August 2012 mit Zustimmung des Aufsichtsrates ermächtigt, das Grundkapital bis zum 11. August 2017 durch Bareinlagen und/oder Sacheinlagen einmalig oder mehrmals von bis zu insgesamt TEUR 1.500,0 zu erhöhen (genehmigtes Kapital 2012/I).; 5.38, 21 ;2016;IC Immobilien Holding AG;Konzernabschluss;Kleeberg & Partner
Kapitalrücklage - Die Kapitalrücklage enthält Agien aus Kapitalerhöhung. Im Geschäftsjahr erfolgten durch Aktionäre Zuzahlungen in die freien Kapitalrücklagen in Höhe von insgesamt TEUR 6.700,0. Erwirtschaftetes Eigenkapital - Es handelt sich um die im Konzern entstandenen aufgelaufenen Verluste.; 5.39 ;2016;IC Immobilien Holding AG;Konzernabschluss;Kleeberg & Partner
Eigenkapital Gesamt - Während sich zum 31. Dezember 2015 noch ein Nicht durch Eigenkapital gedeckter Fehlbetrag in Höhe von TEUR 2.991,2 ermittelte, wird zum 31. Dezember 2016 wieder ein insgesamt positives Eigenkapital von TEUR 50,2 ausgewiesen.; 5.37 ;2016;IC Immobilien Holding AG;Konzernabschluss;Kleeberg & Partner
(8) Rückstellungen für Pensionen und ähnliche Verpflichtungen; 5.48 ;2016;IC Immobilien Holding AG;Konzernabschluss;Kleeberg & Partner
"Leistungsorientierte Verpflichtungen des Konzerns ergeben sich hauptsächlich aus Pensionszusagen gegenüber ausgeschiedenen Mitarbeitern. Es handelt sich dabei sowohl um Renten- als auch um Kapitalzusagen. Darüber hinaus wird allen Mitarbeitern die Möglichkeit gewährt, sich ergebende Ansprüche auf Erfolgsbeteiligung in Pensionsansprüche (Kapitalzusagen) umzuwandeln (sog. ""deferred compensation""). Für die gegebenen Pensionszusagen sind überwiegend Rückdeckungsversicherungen abgeschlossen, die an die Betroffenen verpfändet sind."; 5.48, 34 ;2016;IC Immobilien Holding AG;Konzernabschluss;Kleeberg & Partner
Rückstellungen für Pensionsverpflichtungen werden pauschal mit dem durchschnittlichen Marktzinssatz abgezinst, der sich bei einer angenommenen Restlaufzeit von 15 Jahren ergibt. Dieser Abzinsungssatz wird von der Deutschen Bundesbank ermittelt und monatlich bekannt gegeben.; 5.48, 34 ;2016;IC Immobilien Holding AG;Konzernabschluss;Kleeberg & Partner
"Die Bewertung der Versorgungsverpflichtungen erfolgte durch ein versicherungsmathematisches Gutachten der Mercer Deutschland GmbH, München. Für den angewandten Rechnungszinsfuß wurde im Ge- schäftsjahr - wie auch bereits im Vorjahr - von der im Januar 2016 beschlossenen Gesetzesänderung Gebrauch gemacht, statt dem 7-Jahres-Durchschnittszins einen 10-Jahres-Durchschnittszinssatz anzuwenden. Der zugrundeliegende Rechnungszinsfuß beträgt 4,01 % p.a. statt 3,24 %. Aufgrund dieser Bewertungsänderung ergibt sich eine um TEUR 255 niedrigere Pensionsrückstellung (Vj.: TEUR 134). Dieser Unter- schiedsbetrag ist nach § 253 Abs. 6 HGB ausschüttungsgesperrt. Der das zukünftige Gehalts- und Rentenniveau widerspiegelnde Wachstumsfaktor beträgt 1,50 % p.a. Als biometrische Grundlagen wurden die „Richttafeln 2005 G"" von Klaus Heubeck verwendet. Der beizulegende Zeitwert des Versicherungsanspruchs wurde von der Versicherungsgesellschaft mitgeteilt. Aus der durch das BilMoG erforderlichen Bewertungsänderung in Höhe von TEUR 358,9, die über 15 Jahre gem. Art. 67 Abs. (1) EGHGB verteilt wird, entstand ein Aufwand von TEUR 24, der nach den Vorschriften des BilRUG aufgrund des Wegfalls des außerordentlichen Ergebnisses in den sonstigen betrieblichen Aufwendungen erfasst wurde. Das Vorjahr wurde entsprechend angepasst. Der verbleibende Unterschiedsbetrag, der bislang nicht verteilt wurde, beträgt TEUR 191,2."; 5.48, 34, 35, 36, 38 ;2016;IC Immobilien Holding AG;Konzernabschluss;Kleeberg & Partner
(9) Sonstige Rückstellungen; 5.50 ;2016;IC Immobilien Holding AG;Konzernabschluss;Kleeberg & Partner
"Die Verminderung der sonstigen Rückstellungen um TEUR 940,6 resultiert im Wesentlichen mit TEUR 408,6 aus der Verminderung der Rückstellung für Mietgarantien (TEUR 151,7; Vj.: TEUR 560,3), mit TEUR 221,6 aus der Verminderung der Personalrückstellungen (TEUR 1.260,0; Vj.: TEUR 1.481,6), mit TEUR 194,0 aus der Verminderung der Rückstellung für Rückbauverpflichtungen (TEUR 75,0; Vj.: TEUR 269,0) sowie mit TEUR 106,5 aus der Verminderung der Rückstellung für drohende Verluste aus schwebenden Geschäften (TEUR 934,5; Vj.: TEUR 1.041,0)."; 5.50 ;2016;IC Immobilien Holding AG;Konzernabschluss;Kleeberg & Partner
(10) Verbindlichkeiten; 5.51 ;2016;IC Immobilien Holding AG;Konzernabschluss;Kleeberg & Partner
Die Verbindlichkeiten weisen folgende Restlaufzeiten auf:; 5.51 ;2016;IC Immobilien Holding AG;Konzernabschluss;Kleeberg & Partner
"bis zu einem Jahr .
31. Dezember
ein bis fünf Jahre .
31. Dezember
mehr als fünf Jahre .
31. Dezember
Gesamt .
31. Dezember
2016 2015 2016 2015 2016 2015 2016 2015
Verbindlichkeiten
aus Lieferungen
und Leistungen
688,8 233,4 0,0 0,0 0,0 0,0 688,8 233,4
bis zu einem Jahr .
31. Dezember
ein bis fünf Jahre .
31. Dezember
mehr als fünf Jahre .
31. Dezember
Gesamt .
31. Dezember
2016 2015 2016 2015 2016 2015 2016 2015
Verbindlichkeiten
gegenüber Unternehmen,
mit denen
ein Beteiligungsverhältnis
besteht
246,6 286,8 0,0 0,0 0,0 0,0 246,6 286,8
Sonstige Verbindlichkeiten
4.200,4 1.220,5 0,0 751,5 0,0 0,0 4.200,4 1.972,0
5.135,8 1.740,7 0,0 751,5 0,0 0,0 5.135,8 2.492,2"; 5.51, 41 ;2016;IC Immobilien Holding AG;Konzernabschluss;Kleeberg & Partner
Der Anstieg der sonstigen Verbindlichkeiten um TEUR 2.228,3 beruht im Wesentlichen auf dem Anstieg der hier ausgewiesenen Darlehen von TEUR 751,6 um TEUR 3.005,7 auf TEUR 3.757,3. Ferner enthält diese Position Verbindlichkeiten aus Steuern in Höhe von TEUR 252,8 (Vj.: TEUR 270,4).; 5.60 ;2016;IC Immobilien Holding AG;Konzernabschluss;Kleeberg & Partner
(11) Haftungsverhältnisse und schwebende Rechtsstreitigkeiten;;2016;IC Immobilien Holding AG;Konzernabschluss;Kleeberg & Partner
Die IC Immobilien Service GmbH haftet als ehemalige Komplementärin der MIM GmbH & Co. Immobilien KG gegenüber der Deutsche Genossenschafts- Hypothekenbank AG, Hamburg, für einen dem Beteiligungsunternehmen gewährten Kredit über TEUR 648,0. Mit einer Inanspruchnahme wird aufgrund der Vermögens- und Ertragslage der Gesellschaft nicht gerechnet.; 43, 44 ;2016;IC Immobilien Holding AG;Konzernabschluss;Kleeberg & Partner
Für Rechtsstreitigkeiten, in die Gesellschaften des Konzerns als Kläger oder Beklagte involviert sind, wurden Rückstellungen gebildet, soweit wir eine Inanspruchnahme für nicht ausgeschlossen halten.;;2016;IC Immobilien Holding AG;Konzernabschluss;Kleeberg & Partner
(12) Sonstige finanzielle Verpflichtungen; 62 ;2016;IC Immobilien Holding AG;Konzernabschluss;Kleeberg & Partner
