; Annotierung (Angabe Nummer in Anahngscheckliste) ;Geschäftsjahr;Gesellschaft;Abschlussart;Prüfer
Die Sachanlagen werden zu Anschaffungs- oder Herstellungskosten abzüglich Abschreibungen bewertet. Die Herstellungskosten umfassen neben Einzelkosten auch angemessene Gemeinkosten. Die planmäßige Abschreibung erfolgt linear über die betriebsgewöhnliche Nutzungsdauer.; 8.7 ;2016;LEW Verteilnetz GmbH;Jahresabschluss;PwC
Innerhalb der Finanzanlagen sind die Anteile an Beteiligungen mit den Anschaffungskosten bzw. bei voraussichtlich dauerhafter Wertminderung mit dem niedrigeren beizulegenden Wert unter Berücksichtigung des Niederstwertprinzips angesetzt. Sonstige Ausleihungen werden zum Nennwert bzw. mit dem niedrigeren beizulegenden Wert bewertet. Bei Wegfall der Gründe für die Abschreibungen werden entsprechende Zuschreibungen vorgenommen.; 8.12 ;2016;LEW Verteilnetz GmbH;Jahresabschluss;PwC
Die in den Vorräten enthaltenen unfertigen Leistungen werden zu Herstellungskosten oder zum niedrigeren beizulegenden Zeitwert bewertet. Die Herstellungskosten beinhalten neben Einzelkosten auch angemessene Gemeinkosten.; 8.20 ;2016;LEW Verteilnetz GmbH;Jahresabschluss;PwC
Die Forderungen und sonstigen Vermögensgegenstände sind mit dem Nennwert bilanziert. Allen erkennbaren Einzelrisiken und dem allgemeinen Kreditrisiko wird durch angemessene Abwertungen Rechnung getragen. Soweit erforderlich, wird auf den Barwert abgezinst. Erhaltene Abschlagszahlungen für die Netznutzung auf den abgegrenzten, noch nicht abgelesenen Stromverbrauch unserer Kunden werden mit dem Brutto-Abgrenzungsbetrag verrechnet.; 8.25 ;2016;LEW Verteilnetz GmbH;Jahresabschluss;PwC
Die flüssigen Mittel sind zum Nennwert bilanziert.; 8.33 ;2016;LEW Verteilnetz GmbH;Jahresabschluss;PwC
Rechnungsabgrenzungsposten sind Ausgaben vor dem Abschlussstichtag, soweit sie Aufwand für eine bestimmte Zeit nach diesem Tag darstellen. Die hier ausgewiesenen Baukostenzuschüsse betreffen die Jahre 2005 — 2016 und werden dort als geleistete Pachtvorauszahlungen ausgewiesen. Die Restwerte der Jahre 2005 — 2007 werden über die restliche Nutzungsdauer linear aufgelöst, die geleisteten Pachtvorauszahlungen ab 2008 werden über 20 Jahre mit 5 % bzw. im Zugangsjahr mit 2,5 % zulasten der Pachtaufwendungen als geleistete Pachtvorauszahlungen aufgelöst.; 8.34 ;2016;LEW Verteilnetz GmbH;Jahresabschluss;PwC
Passiva;;2016;LEW Verteilnetz GmbH;Jahresabschluss;PwC
Die Rückstellungen für Pensionen und ähnliche Verpflichtungen werden auf der Grundlage versicherungsmathematischer Berechnungen unter Berücksichtigung der Richttafeln 2005 G von Prof. Dr. Klaus Heubeck — die eine generationenabhängige Lebenserwartung berücksichtigt — nach dem Anwartschaftsbarwertverfahren (Projected-Unit-Credit-Methode) gebildet. Es wurde der von der Deutschen Bundesbank im Oktober 2016 veröffentlichte durchschnittlichen Marktzinssatz der vergangenen zehn Jahre (4,06 %), der sich bei einer angenommenen Restlaufzeit von 15 Jahren ergibt (§ 253 Abs. 2 S. 2 HGB), herangezogen. Auf dieser Grundlage wurde konzernweit eine Projizierung auf den Zeitraum bis Dezember 2016 durchgeführt. Der Zinssatz laut Gutachten beträgt 4,01 % (VJ: 3,89 %). Im Rahmen weiterer Rechnungsannahmen wurden jährliche Lohn- und Gehaltssteigerungen von 2,35 % (VJ: 2,35 %) und Rentensteigerungen von jährlich 1,6 % (VJ: 1,6 %) unterstellt.; 8.48, 34 ;2016;LEW Verteilnetz GmbH;Jahresabschluss;PwC
Aus der Abzinsung der Pensionsrückstellungen mit dem durchschnittlichen Marktzinssatz der vergangenen zehn Jahre ergibt sich im Vergleich zu der Abzinsung mit dem durchschnittlichen Marktzinssatz der vergangenen sieben Jahre ein Unterschiedsbetrag in Höhe von 18.885 TEUR. Dieser Unterschiedsbetrag betrifft das Zinsergebnis. Für das Gutachten über die Ermittlung der Pensionsrückstellungen unter Verwendung des durchschnittlichen Marktzinssatzes der vergangenen sieben Jahre, wurden ausgenommen vom durchschnittlichen Marktzinssatz die gleichen Annahmen wie oben dargestellt herangezogen.; 8.48, 35 ;2016;LEW Verteilnetz GmbH;Jahresabschluss;PwC
"Im Rahmen eines Contractual Trust Arrangement (CTA) wurden Vermögenswerte auf einen Treuhänder, den RWE Pensionstreuhand e.V., zur externen Finanzierung der betrieblichen Altersvorsorge übertragen. Soweit Zweckvermögen gemäß § 246 Abs. 2 HGB vorliegt, ergibt sich die Rückstellung aus dem Saldo des versicherungsmathematischen Barwertes der Verpflichtung und des beizulegenden Zeitwertes des zur Deckung gebildeten Zweckvermögens; der beizulegende Zeitwert entspricht hauptsächlich dem Marktwert bzw. wird in geringem Umfang nach versicherungsmathematischen Grundsätzen ermittelt. Der nach
Verrechnung verbleibende Unterschiedsbetrag wird als aktiver Unterschiedsbetrag aus der Vermögensverrechnung bzw. unter den Rückstellungen für Pensionen und ähnliche Verpflichtungen ausgewiesen."; 8.36, 8.48 ;2016;LEW Verteilnetz GmbH;Jahresabschluss;PwC
Bei der Bemessung der sonstigen Rückstellungen ist allen erkennbaren Risiken und ungewissen Verbindlichkeiten Rechnung getragen. Diese sind in Höhe der Erfüllungsbeträge angesetzt, die nach vernünftiger kaufmännischer Beurteilung notwendig sind. Rückstellungen mit einer Restlaufzeit von über einem Jahr werden mit dem ihrer Restlaufzeit entsprechenden durchschnittlichen Marktzinssatz der vergangenen sieben Jahre abgezinst, welcher von der Deutschen Bundesbank im Oktober 2016 veröffentlicht wurde.; 8.50 ;2016;LEW Verteilnetz GmbH;Jahresabschluss;PwC
Die versicherungsmathematische Bewertung der Rückstellungen für Altersteilzeit-verpflichtungen erfolgt unter Anwendung der Richttafeln 2005 G von Prof. Dr. Klaus Heubeck. Der Zinssatz lt. Gutachten beträgt 1,8 % (VJ: 2,54 %). Im Rahmen weiterer Berechnungsannahmen wurden jährliche Lohn- und Gehaltssteigerungen von 2,1 % (VJ: 2,1 %) unterstellt. Im Rahmen eines Contractual Trust Arrangements (CTA) wurden Vermögenswerte auf einen Treuhänder, die CommerzTrust GmbH, zur Finanzierung von Teilen der Altersteilzeitverpflichtung übertragen. Das übertragene Vermögen, welches zum beizulegenden Zeitwert bewertet wird, wird mit den, hierdurch gesicherten, bestehenden Rückstellungen für Altersteilzeit saldiert. Der beizulegende Zeitwert des zur Deckung gebildeten Zweckvermögens entspricht dem Marktwert. Der nach der Saldierung verbleibende Unterschiedsbetrag wird als aktiver Unterschiedsbetrag aus der Vermögensverrechnung bzw. unter den sonstigen Rückstellungen ausgewiesen.; 8.50 ;2016;LEW Verteilnetz GmbH;Jahresabschluss;PwC
Die Zuführung zur Rückstellung erfolgt in Höhe des abgezinsten Betrages über die jeweiligen Umsatz- oder Kostenarten.; 8.47 ;2016;LEW Verteilnetz GmbH;Jahresabschluss;PwC
Die Verbindlichkeiten sind mit ihrem Erfüllungsbetrag passiviert.; 8.51 ;2016;LEW Verteilnetz GmbH;Jahresabschluss;PwC
Die unter Rechnungsabgrenzungsposten ausgewiesenen Baukostenzuschüsse betreffen die Jahre 2005 — 2016 und werden dort als erhaltene Netzentgeltvorauszahlungen ausgewiesen. Die Restwerte der Jahre 2005 — 2007 werden über die restliche Nutzungsdauer linear aufgelöst, die erhaltenen Netzentgeltvoraus-zahlungen ab 2008 werden über 20 Jahre mit 5 % bzw. im Zugangsjahr mit 2,5 % zugunsten der Umsatzerlöse als erhaltene Netzentgeltvorauszahlungen aufgelöst.; 8.63 ;2016;LEW Verteilnetz GmbH;Jahresabschluss;PwC
Latente Steuern resultieren aus Unterschieden zwischen handelsrechtlichen und steuerrechtlichen Wertansätzen, die sich in späteren Jahren voraussichtlich umkehren. Hierbei werden die am Bilanzstichtag gültigen bzw. verabschiedeten steuerlichen Vorschriften berücksichtigt. Im Rahmen der Organschaft erfolgt eine Bilanzierung ausschließlich beim Organträger, der Lechwerke AG.; 8.64 ;2016;LEW Verteilnetz GmbH;Jahresabschluss;PwC
Gewinn- und Verlustrechnung;;2016;LEW Verteilnetz GmbH;Jahresabschluss;PwC
Die Gewinn- und Verlustrechnung ist gemäß § 275 Abs. 2 HGB nach dem Gesamtkostenverfahren aufgestellt.;;2016;LEW Verteilnetz GmbH;Jahresabschluss;PwC
Erläuterung der Bilanz;;2016;LEW Verteilnetz GmbH;Jahresabschluss;PwC
Aktiva;;2016;LEW Verteilnetz GmbH;Jahresabschluss;PwC
1 Anlagevermögen; 4.1 ;2016;LEW Verteilnetz GmbH;Jahresabschluss;PwC
Entwicklung des Anlagevermögens; 4.1, 15 ;2016;LEW Verteilnetz GmbH;Jahresabschluss;PwC
"Anschaffungs- bzw. Herstellungskosten
1.1.2016 Zugänge Umbuchungen Abgänge 31.12.2016
TEUR TEUR TEUR TEUR TEUR
Immaterielle Vermögensgegenstände
Entgeltlich erworbene Konzessionen,
gewerbliche
Schutzrechte und ähnliche
Rechte und Werte sowie Lizenzen
an solchen Rechten
und Werten
24 - - - 24
24 - - - 24
Sachanlagen
Technische Anlagen und Maschinen
50.356 7.168 2.344 822 59.046
Geleistete Anzahlungen und
Anlagen in Bau
2.351 4.068 -2.344 6 4.069"; 4.1, 15 ;2016;LEW Verteilnetz GmbH;Jahresabschluss;PwC
"Anschaffungs- bzw. Herstellungskosten
1.1.2016 Zugänge Umbuchungen Abgänge 31.12.2016
TEUR TEUR TEUR TEUR TEUR
52.707 11.236 - 828 63.115
Finanzanlagen
Anteile an verbundenen Unternehmen
- 25 -25 - -
Beteiligungen - 151 25 - 176
Sonstige Ausleihungen 477 - - 120 357
477 176 - 120 533
53.208 11.412 - 948 63.672"; 4.1, 15 ;2016;LEW Verteilnetz GmbH;Jahresabschluss;PwC
"Kumulierte Abschreibungen
1.1.2016
Abschreibungen d. Berichtsjahrs
Umbuchungen Entnahmen für Abgänge 31.12.2016
TEUR TEUR TEUR TEUR TEUR
Immaterielle Vermögensgegenstände
Entgeltlich erworbene Konzessionen,
gewerbliche
Schutzrechte und ähnliche
Rechte und Werte sowie Lizenzen
an solchen Rechten
und Werten
- 12 - - 12
- 12 - - 12
Sachanlagen
Technische Anlagen und Maschinen
- 5.030 - 87 4.943
Geleistete Anzahlungen und
Anlagen in Bau
- - - - -
- 5.030 - 87 4.943
Finanzanlagen
Anteile an verbundenen Unternehmen"; 4.1, 15, 16 ;2016;LEW Verteilnetz GmbH;Jahresabschluss;PwC
"Kumulierte Abschreibungen
1.1.2016
Abschreibungen d. Berichtsjahrs
Umbuchungen Entnahmen für Abgänge 31.12.2016
TEUR TEUR TEUR TEUR TEUR
Beteiligungen - - - - -
Sonstige Ausleihungen - - - - -
- - - - -
- 5.042 - 87 4.955"; 4.1, 15, 16 ;2016;LEW Verteilnetz GmbH;Jahresabschluss;PwC
"Buchwerte
31.12.2016 31.12.2015
TEUR TEUR
Immaterielle Vermögensgegenstände
Entgeltlich erworbene Konzessionen, gewerbliche Schutzrechte
und ähnliche Rechte und Werte sowie Lizenzen an
solchen Rechten und Werten
12 24
12 24
Sachanlagen
Technische Anlagen und Maschinen 54.103 50.356
Geleistete Anzahlungen und Anlagen in Bau 4.069 2.351
58.172 52.707
Finanzanlagen
Anteile an verbundenen Unternehmen
Beteiligungen 176 -
Sonstige Ausleihungen 357 477
533 477
58.717 53.208"; 4.1, 15 ;2016;LEW Verteilnetz GmbH;Jahresabschluss;PwC
Die LEW Verteilnetz GmbH ist mit 41,5 % an der MeteringSüd GmbH & Co. KG, Augsburg beteiligt. Die Gesellschaft wurde in 2016 gegründet, Werte für 2016 liegen noch nicht vor.;;2016;LEW Verteilnetz GmbH;Jahresabschluss;PwC
2 Vorräte; 4.20 ;2016;LEW Verteilnetz GmbH;Jahresabschluss;PwC
Die Vorräte in Höhe von 1.012 TEUR (VJ: 873 TEUR) beinhalten ausschließlich unfertige Leistungen.; 4.20 ;2016;LEW Verteilnetz GmbH;Jahresabschluss;PwC
3 Forderungen und Sonstige Vermögensgegenstände; 4.25 ;2016;LEW Verteilnetz GmbH;Jahresabschluss;PwC
"31.12.2016 Vorjahr
TEUR TEUR
Forderungen aus Lieferungen und Leistungen 59.045 54.765
davon Restlaufzeit von mehr als einem Jahr (-) (-)
Forderungen gegen verbundene Unternehmen 1,2 2.023 147
davon Restlaufzeit von mehr als einem Jahr (-) (-)
Sonstige Vermögensgegenstände 21.481 28.932
davon Restlaufzeit von mehr als einem Jahr (-) (6)
82.549 83.844
1 davon gegen Gesellschafter 1.820 -
2 davon aus Lieferungen und Leistungen 203 147"; 4.25, 6, 20 ;2016;LEW Verteilnetz GmbH;Jahresabschluss;PwC
Bei den in den Forderungen aus Lieferungen und Leistungen enthaltenen Verbrauchsabrechnungen, der am Bilanzstichtag noch nicht abgelesenen und nicht abgerechneten Netznutzungserlöse für den Letztverbrauch von Kunden mit Standardlastprofil, wurden erhaltenen Anzahlungen in Höhe von 50.283 TEUR (VJ: 37.111 TEUR) in Abzug gebracht. In den Forderungen gegen Gesellschafter sind ausschließlich Forderungen aus Finanzmitteln gegenüber der Lechwerke AG enthalten. Bei den sonstigen Vermögensgegenständen sind im Wesentlichen Forderungen gegenüber dem Finanzamt in Höhe von 21.089 TEUR (VJ: 28.667 TEUR) ausgewiesen.; 4.25, 6, 20 ;2016;LEW Verteilnetz GmbH;Jahresabschluss;PwC
4 Flüssige Mittel; 4.33 ;2016;LEW Verteilnetz GmbH;Jahresabschluss;PwC
"31.12.2016 Vorjahr
TEUR TEUR
Kassenbestand 6 8
Guthaben bei Kreditinstituten 30.006 30.034
30.012 30.042"; 4.33 ;2016;LEW Verteilnetz GmbH;Jahresabschluss;PwC
5 Rechnungsabgrenzungsposten; 4.34 ;2016;LEW Verteilnetz GmbH;Jahresabschluss;PwC
Die aktive Rechnungsabgrenzung in Höhe von 108.677 TEUR (VJ: 102.111 TEUR) umfasst im Wesentlichen die geleisteten Pachtvorauszahlungen.; 4.34 ;2016;LEW Verteilnetz GmbH;Jahresabschluss;PwC
6 Aktiver Unterschiedsbetrag aus der Vermögensverrechnung; 4.36, 37 ;2016;LEW Verteilnetz GmbH;Jahresabschluss;PwC
"31.12.2016 31.12.2016
TEUR TEUR
Historische Anschaffungskosten
Zeitwert
Wertpapiere des Anlagevermögens 185.881 194.760
davon Pension 168.317 176.902"; 4.36, 37 ;2016;LEW Verteilnetz GmbH;Jahresabschluss;PwC
"31.12.2016 31.12.2016
TEUR TEUR
Historische Anschaffungskosten
Zeitwert
davon Altersteilzeit 17.564 17.858
Sonstige Vermögensgegenstände 1.190 1.190
davon Pension 1.189 1.189
davon Altersteilzeit 1 1
Verrechnete Vermögensgegenstände 187.071 195.950
Erfüllungsbetrag
Rückstellungen für Pensionen und ähnliche Verpflichtungen 107.962
davon Pension 107.962
Sonstige Rückstellungen 16.185
davon Altersteilzeit 16.185
Verrechnete Schulden 124.147
Unterschiedsbetrag aus der Vermögensverrechnung 71.803
davon Pension 70.129
davon Altersteilzeit 1.674
31.12.2015 31.12.2015
TEUR TEUR
Historische Anschaffungskosten
Zeitwert
Wertpapiere des Anlagevermögens 151.644 153.358
davon Pension 138.693 140.310
davon Altersteilzeit 12.951 13.048
Sonstige Vermögensgegenstände 1.255 1.255
davon Pension 1.254 1.254
davon Altersteilzeit 1 1
Verrechnete Vermögensgegenstände 152.899 154.613
Erfüllungsbetrag
Rückstellungen für Pensionen und ähnliche Verpflichtungen 109.273"; 4.36, 37 ;2016;LEW Verteilnetz GmbH;Jahresabschluss;PwC
"31.12.2015 31.12.2015
TEUR TEUR
Historische Anschaffungskosten
Zeitwert
davon Pension 109.273
Sonstige Rückstellungen 11.833
davon Altersteilzeit 11.833
Verrechnete Schulden 121.106
Unterschiedsbetrag aus der Vermögensverrechnung 33.507
davon Pension 32.291
davon Altersteilzeit 1.216"; 4.36, 37 ;2016;LEW Verteilnetz GmbH;Jahresabschluss;PwC
Der Aktive Unterschiedsbetrag aus der Vermögensverrechnung setzt sich zusammen aus der Verrechnung von Vermögensgegenständen und Schulden für die betriebliche Altersversorgung (Pension) und für Altersteilzeitverpflichtungen (Altersteilzeit) für die jeweils ein separater Contractual Trust Arrangement (CTA) besteht. In beiden Fällen hat dies zu einem Aktivposten geführt.; 4.36, 37 ;2016;LEW Verteilnetz GmbH;Jahresabschluss;PwC
Passiva;;2016;LEW Verteilnetz GmbH;Jahresabschluss;PwC
7 Eigenkapital; 4.37 ;2016;LEW Verteilnetz GmbH;Jahresabschluss;PwC
Alleiniger Gesellschafter sind die Lechwerke AG, Augsburg, mit einer Stammeinlage von 25 TEUR.; 4.37 ;2016;LEW Verteilnetz GmbH;Jahresabschluss;PwC
Die Gewinnrücklagen enthalten ausschließlich andere Gewinnrücklagen.; 4.40 ;2016;LEW Verteilnetz GmbH;Jahresabschluss;PwC
Der Gesamtbetrag des im Geschäftsjahr 2016 gegen Ausschüttung gesperrten Betrages i. S. d. § 268 Abs. 8 HGB beträgt 8.879 TEUR (VJ: 1.714 TEUR) und resultiert aus dem Wert, um den der beizulegende Zeitwert die Anschaffungskosten der verrechneten Vermögensgegenstände der Contractual Trust Arrangements übersteigt. Nachdem ausreichend frei verfügbare Kapital- und Gewinnrücklagen vorhanden sind, bestand sowohl im Geschäftsjahr als auch im Vorjahr keine Abführungssperre in Bezug auf das Ergebnis vor Gewinnverwendung sowie den Gewinnvortrag.; 31 ;2016;LEW Verteilnetz GmbH;Jahresabschluss;PwC
Im Bilanzgewinn ist ein Gewinnvortrag von 0 TEUR (VJ: 9.110 TEUR) enthalten.; 4.45, 30 ;2016;LEW Verteilnetz GmbH;Jahresabschluss;PwC
8 Rückstellungen; 4.47 ;2016;LEW Verteilnetz GmbH;Jahresabschluss;PwC
"31.12.2016 Vorjahr
TEUR TEUR
Sonstige Rückstellungen 27.144 28.981
27.144 28.981"; 4.47 ;2016;LEW Verteilnetz GmbH;Jahresabschluss;PwC
Die Verrechnung der Vermögensgegenstände des Deckungsvermögens mit den Versorgungsverpflichtungen (Rückstellungen für Pensionen und ähnliche Verpflichtungen) hat sowohl im Geschäftsjahr als auch im Vorjahr zu einem Aktivposten geführt.;;2016;LEW Verteilnetz GmbH;Jahresabschluss;PwC
Bei den sonstigen Rückstellungen werden im Wesentlichen Rückstellungen für Bautätigkeit an unserem Stromnetz 12.184 TEUR (VJ: 11.487 TEUR), für Personal 8.725 TEUR (VJ: 10.045 TEUR) sowie für energiewirtschaftliche Aufwendungen 4.198 TEUR (VJ: 5.988 TEUR) ausgewiesen.; 4.50, 40 ;2016;LEW Verteilnetz GmbH;Jahresabschluss;PwC
Im Rahmen eines Contractual Trust Arrangement (CTA) wurden Vermögenswerte auf einen Treuhänder, die CommerzTrust GmbH, zur Finanzierung von Teilen der Altersteilzeitverpflichtung übertragen. Das übertragene Vermögen wurde mit den bestehenden Rückstellungen für Altersteilzeit saldiert. Dies führte wie im Vorjahr zu einem Aktivposten.; 4.50 ;2016;LEW Verteilnetz GmbH;Jahresabschluss;PwC
9 Verbindlichkeiten; 4.51 ;2016;LEW Verteilnetz GmbH;Jahresabschluss;PwC
"31.12.2016 Vorjahr
TEUR TEUR
Verbindlichkeiten aus Lieferungen und Leistungen 77.054 86.178
davon Restlaufzeit bis zu einem Jahr (77.054) (86.178)
davon Restlaufzeit von einem bis fünf Jahre (-) (-)
davon Restlaufzeit mehr als fünf Jahre (-) (-)
Verbindlichkeiten gegenüber verbundenen Unternehmen 1,2 2 79.557
davon Restlaufzeit bis zu einem Jahr (2) (79.557)
davon Restlaufzeit von einem bis fünf Jahre (-) (-)
davon Restlaufzeit mehr als fünf Jahre (-) (-)
Sonstige Verbindlichkeiten 3,4 85 1.942
davon Restlaufzeit bis zu einem Jahr (85) (1.942)
davon Restlaufzeit von einem bis fünf Jahre (-) (-)
davon Restlaufzeit mehr als fünf Jahre (-) (-)
77.141 167.677
1 davon gegenüber Gesellschafter - 79.518
2 davon aus Lieferungen und Leistungen 2 39
3 davon aus Steuern 65 593
4 davon im Rahmen der sozialen Sicherheit -"; 4.51, 6, 20, 42, 43 ;2016;LEW Verteilnetz GmbH;Jahresabschluss;PwC
In den Verbindlichkeiten gegenüber Gesellschafter sind ausschließlich Verbindlichkeiten aus Finanzmitteln gegenüber der Lechwerke AG enthalten.; 4.51, 6, 20 ;2016;LEW Verteilnetz GmbH;Jahresabschluss;PwC
Im Rahmen des üblichen Geschäftsverkehrs bestehen Eigentumsvorbehalte an bezogenen Wirtschaftsgütern.;;2016;LEW Verteilnetz GmbH;Jahresabschluss;PwC
10 Rechnungsabgrenzungsposten; 4.63 ;2016;LEW Verteilnetz GmbH;Jahresabschluss;PwC
Die passive Rechnungsabgrenzung in Höhe von 108.669 TEUR (VJ: 102.111 TEUR) umfasst die erhaltenen Netzentgeltvorauszahlungen.; 4.63 ;2016;LEW Verteilnetz GmbH;Jahresabschluss;PwC
Haftungsverhältnisse und sonstige finanzielle Verpflichtungen; 46 ;2016;LEW Verteilnetz GmbH;Jahresabschluss;PwC
Wegen der erfolgten Übertragung von Altersteilzeitverpflichtungen auf die CommerzTrust GmbH besteht bei der LEW Verteilnetz GmbH für den Fall einer möglichen zukünftigen Unterdeckung des ATZSicherungsfonds eine gesetzliche Nachschusspflicht in ihrer Eigenschaft als Arbeitgeber.; 46 ;2016;LEW Verteilnetz GmbH;Jahresabschluss;PwC
Die sonstigen finanziellen Verpflichtungen belaufen sich auf insgesamt 87.903 TEUR. Davon bestehen 75.987 TEUR gegenüber verbundenen Unternehmen. Aus Strombezugsverträgen bestehen finanzielle Verpflichtungen von 9.115 TEUR. Davon bestehen 0 TEUR gegenüber verbundenen Unternehmen. Für Netzmieten bestehen finanzielle Verpflichtungen in Höhe von 51.721 TEUR. Davon bestehen 49.071 TEUR gegenüber verbundenen Unternehmen.; 67 ;2016;LEW Verteilnetz GmbH;Jahresabschluss;PwC
Das Bestellobligo beläuft sich auf 98.608 TEUR, davon betreffen 3.827 TEUR verbundene Unternehmen.; 46 ;2016;LEW Verteilnetz GmbH;Jahresabschluss;PwC
Die LEW Verteilnetz GmbH haftet zusätzlich im Innenverhältnis für Verpflichtungen einer Tochtergesellschaft der LEW-Gruppe in Höhe von 4.827 TEUR für deren ordnungsgemäße Erfüllung. Mit einer Inanspruchnahme ist nicht zu rechnen.; 46, 47 ;2016;LEW Verteilnetz GmbH;Jahresabschluss;PwC
Erläuterung der Gewinn- und Verlustrechnung;;2016;LEW Verteilnetz GmbH;Jahresabschluss;PwC
11 Umsatzerlöse; 4.66, 50 ;2016;LEW Verteilnetz GmbH;Jahresabschluss;PwC
"2016 Vorjahr
TEUR TEUR
Stromerlöse 775.859 779.083
Netzerlöse 353.683 321.414
Erlöse Auftragsarbeiten 90.815 96.110
Sonstige Umsatzerlöse 5.884 4.540
1.226.241 1.201.147"; 4.66, 50 ;2016;LEW Verteilnetz GmbH;Jahresabschluss;PwC
Die Umsatzerlöse wurden ausschließlich im Inland getätigt.; 4.66, 50 ;2016;LEW Verteilnetz GmbH;Jahresabschluss;PwC
Mit Inkrafttreten des Bilanzrichtlinien-Umsetzungsgesetzes wurde die Definition der Umsatzerlöse (§ 277 Abs. 1 HGB) angepasst. Für die LVN ergaben sich keine Veränderungen der Darstellung gegenüber dem Vorjahr.; 4.66, 51 ;2016;LEW Verteilnetz GmbH;Jahresabschluss;PwC
12 Sonstige betriebliche Erträge; 4.69 ;2016;LEW Verteilnetz GmbH;Jahresabschluss;PwC
Die sonstigen betrieblichen Erträge von insgesamt 5.810 TEUR (VJ: 12.635 TEUR) beinhalten die Auflösung von Rückstellungen in Höhe von 3.752 TEUR (VJ: 11.012 TEUR).; 4.69 ;2016;LEW Verteilnetz GmbH;Jahresabschluss;PwC
13 Materialaufwand; 4.70 ;2016;LEW Verteilnetz GmbH;Jahresabschluss;PwC
"2016 Vorjahr
TEUR TEUR
Aufwendungen für Roh-, Hilfs- und Betriebsstoffe und für bezogene Waren 955.900 927.955
Aufwendungen für bezogene Leistungen 159.671 158.392
1.115.571 1.086.347"; 4.70 ;2016;LEW Verteilnetz GmbH;Jahresabschluss;PwC
In den Aufwendungen für bezogene Leistungen sind Netzmieten und Pachten, Unterhaltsaufwendungen sowie die Betriebsführungsentgelte enthalten.; 4.70 ;2016;LEW Verteilnetz GmbH;Jahresabschluss;PwC
14 Personalaufwand; 4.73 ;2016;LEW Verteilnetz GmbH;Jahresabschluss;PwC
"2016 Vorjahr
TEUR TEUR
Löhne und Gehälter 51.832 50.980
Soziale Abgaben und Aufwendungen für Altersversorgung und Unterstützung 1 9.324 9.122
61.156 60.102
1 davon für Altersversorgung 7 25"; 4.73 ;2016;LEW Verteilnetz GmbH;Jahresabschluss;PwC
15 Abschreibungen; 4.77 ;2016;LEW Verteilnetz GmbH;Jahresabschluss;PwC
Die Abschreibungen entfallen ausschließlich auf immaterielle Vermögensgegenstände des Anlagevermögens und Sachanlagen.; 4.77 ;2016;LEW Verteilnetz GmbH;Jahresabschluss;PwC
16 Sonstige betriebliche Aufwendungen; 4.80 ;2016;LEW Verteilnetz GmbH;Jahresabschluss;PwC
