; Annotierung (Angabe Nummer in Anahngscheckliste) ;Geschäftsjahr;Gesellschaft;Abschlussart;Prüfer
"Geringwertige Vermögensgegenstände des Anlagevermögens mit einem Anschaffungswert von bis zu 150,00 € werden im Jahr des Zugangs voll abgeschrieben. Anlagegegenstände mit Einzelanschaffungskosten größer 150,00 € bis 1.000,00 € werden im Jahr der Anschaffung in einem Sammelposten zusammengefasst und ab dem Jahr der Anschaffung mit jeweils 20% abgeschrieben. Der Abgang wird im fünften Jahr
unterstellt."; 8.7 ;2016;Philips GmbH;Jahresabschluss;EY
Bei den Finanzanlagen werden die Anteilsrechte und Wertpapiere zu Anschaffungskosten bzw. niedrigeren beizulegenden Werten und die Ausleihungen grundsätzlich zum Nennwert angesetzt.; 8.12 ;2016;Philips GmbH;Jahresabschluss;EY
Die Bewertung der Vorräte zum Bilanzstichtag erfolgt zum niedrigeren Wert nach der FiFo-Methode ermittelten Anschaffungs- bzw. Herstellungskosten oder zum niedrigeren beizulegenden Wert bzw. zu ihrem Nettoveräußerungswert, d.h. dem im normalen Geschäftsgang erzielbaren Verkaufserlös abzüglich noch anfallender Vertriebskosten. Der Ansatz der Herstellungskosten erfolgt auf Basis des Vollkostenprinzips.Bestands- und Erlösrisiken wird durch Wertberichtigungen Rechnung getragen.; 8.20 ;2016;Philips GmbH;Jahresabschluss;EY
Der Ansatz der Forderungen und sonstigen Vermögensgegenstände mit Ausnahme von Finanzderivaten erfolgt zu Nennwerten.; 8.25 ;2016;Philips GmbH;Jahresabschluss;EY
Forderungen und sonstige Vermögensgegenstände wurden unter Berücksichtigung aller erkennbaren Risiken bewertet.; 8.25 ;2016;Philips GmbH;Jahresabschluss;EY
Unverzinsliche und niedrig verzinsliche Forderungen mit Laufzeiten von über einem Jahr werden abgezinst.; 8.25 ;2016;Philips GmbH;Jahresabschluss;EY
Die flüssigen Mittel werden mit dem Nennwert bewertet.; 8.33 ;2016;Philips GmbH;Jahresabschluss;EY
Die Ermittlung der latenten Steuern erfolgt anhand des bilanzorientierten Konzepts. Danach werden auf temporäre Differenzen und quasi-permanente zwischen handelsrechtlichen und steuerrechtlichen Wertansätzen von Vermögensgegenständen, Schulden und Rechnungsabgrenzungsposten latente Steuern gebildet. Aktive latente Steuern auf Verlustvorträge werden insoweit angesetzt, wie mit einer Nutzung innerhalb der nächsten fünf Jahre gerechnet wird. Des Weiteren werden temporäre Differenzen von Organgesellschaften einbezogen, soweit von einer künftigen Steuerbe- und -entlastung aus der Umkehrung von temporären Differenzen bei der Philips GmbH als steuerlichem Organträger auszugehen ist. Aktive und passive Steuerlatenzen werden verrechnet ausgewiesen.; 8.35, 8.64, 24 ;2016;Philips GmbH;Jahresabschluss;EY
Das gezeichnete Kapital wurde mit dem Nennwert bewertet.; 8.38 ;2016;Philips GmbH;Jahresabschluss;EY
"Die Rückstellungen für Pensionen und ähnliche Verpflichtungen werden mittels des Anwart-schaftsbarwertverfahrens auf Basis der Heubeckschen Richttafeln 2005 G ermittelt. Für die Abzinsung wurde pauschal der durchschnittliche Marktzinssatz bei einer restlichen Laufzeit von 15 Jahren von 4,01% (Vorjahr: 3,89%) gemäß der Rückstellungsabzinsungsverordnung vom 18. November 2009 verwendet. Der Gehaltstrend
wurde mit 2,50% p.a. (Vorjahr: 2,25%) und der Rententrend mit 1,75% p.a. (Vorjahr: 1,75%) einbezogen. Die Fluktuation wurde mit einer Rate von 0,50% (Vorjahr: 0,50%) berücksichtigt."; 8.48, 34 ;2016;Philips GmbH;Jahresabschluss;EY
"Die ausschließlich der Erfüllung der Altersversorgungsverpflichtungen dienenden, dem Zugriff aller übrigen Gläubiger entzogenen Vermögensgegenstände (Deckungsvermögen i.S.d. § 246 Abs. 2 Satz 2 HGB) wurden mit ihrem beizulegenden Zeitwert mit den Rückstellungen verrechnet. Soweit kein aktiver Markt besteht, anhand dessen sich der Marktpreis ermitteln lässt, wurden für die Ermittlung des beizulegenden
Zeitwerts der Vermögensgegenstände folgende Bewertungsmethoden angewandt: Bei den verpfändeten"; 8.36, 37 ;2016;Philips GmbH;Jahresabschluss;EY
Rückdeckungsversicherungen wurden die von den Versicherungsgesellschaften mitgeteilten Aktivwerte (Deckungskapital zuzüglich unwiderruflich zugeteilter Überschussbeteiligung) angesetzt. Im Zusammenhang mit derivativen Sicherungsinstrumenten erfolgte die Bewertung anhand geeigneter mathematischer Modelle durch die Kapitalverwaltungsgesellschaft.; 8.48, 37 ;2016;Philips GmbH;Jahresabschluss;EY
Die Steuerrückstellungen und die sonstigen Rückstellungen berücksichtigen alle ungewissen Verbindlichkeiten und drohende Verluste aus schwebenden Geschäften. Sie sind in Höhe des nach vernünftiger kaufmännischer Beurteilung notwendigen Erfüllungsbedarfs (d. h. einschließlich zukünftiger Kosten- und Preissteigerungen) angesetzt. Langfristige Rückstellungen mit einer Restlaufzeit über einem Jahr werden mit dem ihrer Laufzeit entsprechenden durchschnittlichen Markzinssatz abgezinst.; 8.49 ;2016;Philips GmbH;Jahresabschluss;EY
Verbindlichkeiten sind mit dem Erfüllungsbetrag angesetzt.; 8.51 ;2016;Philips GmbH;Jahresabschluss;EY
Die langfristigen Verbindlichkeiten mit einer Restlaufzeit über einem Jahr wurden mit dem ihrer Laufzeit entsprechenden durchschnittlichen Marktzins abgezinst.; 8.51 ;2016;Philips GmbH;Jahresabschluss;EY
"Auf fremde Währung lautende Vermögensgegenstände und Verbindlichkeiten wurden grundsätzlich mit dem Devisenkassamittelkurs zum Abschlussstichtag umgerechnet. Bei einer Restlaufzeit von mehr als einem Jahr wurde dabei das Realisationsprinzip (§ 252 Abs. 1 Nr. 4 Halbsatz 2 HGB) und das Anschaffungskostenprinzip (§ 253 Abs. 1 Satz 1 HGB) beachtet. Die im Anhang erläuterten Erträge und Aufwendungen
aus der Währungsumrechnung enthalten sowohl realisierte als auch nicht realisierte Währungskursdifferenzen."; 8.0 ;2016;Philips GmbH;Jahresabschluss;EY
Bewertungseinheiten; 27 ;2016;Philips GmbH;Jahresabschluss;EY
Es wurden Bewertungseinheiten im Hinblick auf Fremdwährungsgeschäfte gebildet. Hierbei handelt es sich um Devisenterminkontrakte, die zur Absicherung von Fremdwährungsrisiken eingesetzt wurden, insbesondere aus CHF und DKK. Der Einsatz von Derivaten bezieht sich auf geplante Einkaufs- und Verkaufsgeschäfte für Waren.; 27, 49 ;2016;Philips GmbH;Jahresabschluss;EY
Durch die Bewertungseinheit wurden Risiken aus Einkäufen mit einem Gesamtbetrag von 2,5 Mio. € und aus Verkäufen mit einem Gesamtbetrag von 2,5 Mio. € abgesichert. Es wurden Sicherungsgeschäfte in Höhe von 5,0 Mio. € für mit hoher Wahrscheinlichkeit vorgesehene Transaktionen abgeschlossen.; 27, 28, 49 ;2016;Philips GmbH;Jahresabschluss;EY
"Die gegenläufigen Wertänderungen oder Zahlungsströme aus dem Grund- und Sicherungsgeschäft werden sich voraussichtlich über einen Zeitraum von 12 Monaten ausgleichen. Als Form der Bewertungseinheit
wurde das Micro-hedging gewählt. Bei der Berechnung der Bewertungseinheiten wurde die Durchbuchungsmethode angewendet. Um die Effektivität zu messen, wird das Hedges Volumen gegen den tatsächlichen
Cashflow verglichen (Critical Term Match). Die sich ausgleichenden positiven und negativen Wertänderungen werden in der Gewinn- und Verlustrechnung brutto erfolgswirksam erfasst."; 27, 28, 49 ;2016;Philips GmbH;Jahresabschluss;EY
III. Angaben zur Bilanz;;2016;Philips GmbH;Jahresabschluss;EY
Anlagenspiegel;;2016;Philips GmbH;Jahresabschluss;EY
Die Aufgliederung und die Entwicklung der Buchwerte des Anlagevermögens sind aus dem Anlagespiegel zu entnehmen.;;2016;Philips GmbH;Jahresabschluss;EY
Abschreibung auf Geschäfts- oder Firmenwert; 4.5, 14 ;2016;Philips GmbH;Jahresabschluss;EY
Die entgeltlich erworbenen Geschäfts- oder Firmenwerte wurden aktiviert und werden über eine Nutzdauer von 10 und 15 Jahren abgeschrieben.; 4.5, 14 ;2016;Philips GmbH;Jahresabschluss;EY
Für einen im Jahr 2010 übernommenen Kundenstamm des Unternehmens Saeco wird eine Nutzungsdauer von 10 Jahren zugrunde gelegt, da die voraussichtliche Nutzungsdauer nicht verlässlich geschätzt werden kann (§ 253 Abs. 3 Sätze 3 u. 4 HGB) und für den im Jahr 2007 übernommenen Firmenwert der Philips GmbH wird ebenfalls eine Nutzungsdauer von 10 Jahren zugrunde gelegt, da die voraussichtliche Nutzungsdauer ebenfalls nicht verlässlich geschätzt werden kann (§ 253 Abs. 3 Sätze 3 U. 4 HGB).; 4.2, 14 ;2016;Philips GmbH;Jahresabschluss;EY
Finanzanlagen; 4.12 ;2016;Philips GmbH;Jahresabschluss;EY
Unter den Finanzanlagen werden Anteile an verbunden Unternehmen, Beteiligungen und sonstige Ausleihungen ausgewiesen.; 4.12 ;2016;Philips GmbH;Jahresabschluss;EY
Forderungen; 4.25 ;2016;Philips GmbH;Jahresabschluss;EY
Die Forderungen gegen verbundene Unternehmen bestehen aus Forderungen auf Grund von Lieferungen und Leistungen sowie Forderungen aus dem Cash-Pooling.; 4.27, 6 ;2016;Philips GmbH;Jahresabschluss;EY
Der Betrag der Forderungen mit einer Restlaufzeit von mehr als einem Jahr beträgt 0,0 Mio. € (Vorjahr: 0,0 Mio. €).; 4.25 ;2016;Philips GmbH;Jahresabschluss;EY
Sonstige Vermögensgegenstände; 4.29 ;2016;Philips GmbH;Jahresabschluss;EY
Die sonstigen Vermögensgegenstände enthalten Forderungen gegen Dritte mit einer Restlaufzeit von mehr als einem Jahr in Höhe von 0,0 Mio. € (Vorjahr: 0,0 Mio. €).; 4.29 ;2016;Philips GmbH;Jahresabschluss;EY
Aktive Latente Steuern; 4.35, 24 ;2016;Philips GmbH;Jahresabschluss;EY
Aus der Saldierung der aktiven mit den passiven latenten Steuern ergibt sich ein Aktivüberhang. Die aktiven latenten Steuern resultieren im Wesentlichen aus latenten Steuern für steuerliche Verlustvorträge sowie für temporäre Differenzen bei Vermögensgegenständen des Anlagevermögens und aus der Bewertung von Pensionsrückstellungen und sonstigen Rückstellungen. Die passiven latenten Steuern resultieren hingegen aus temporären Differenzen in den Finanzanlagen sowie bei den mit der Pensionsrückstellungen verrechneten Wertpapieren.; 4.35, 4.64, 24 ;2016;Philips GmbH;Jahresabschluss;EY
Bei der Bewertung der latenten Steuern auf temporäre Differenzen wird grundsätzlich ein kombinierter Steuersatz von 31,36% zugrunde gelegt. Abweichend dazu wird für die Bewertung der latenten Steuern auf körperschaftsteuerliche Verlustvorträge in Höhe von 9,7 Mio. € (Vorjahr: 43,6 Mio. €) ein Steuersatz von 15,83% beziehungsweise für die Bewertung der latenten Steuern auf gewerbesteuerliche Verlustvorträge in Höhe von 4,4 Mio. € (Vorjahr 12,6 Mio. €) ein Steuersatz von 15,53% verwendet.; 4.35, 4.64, 24 ;2016;Philips GmbH;Jahresabschluss;EY
Ausschüttungssperre; 31 ;2016;Philips GmbH;Jahresabschluss;EY
"Aus der Bewertung von zu saldierendem Vermögen im Zusammenhang mit Pensionsrückstellungen zum Zeitwert ergibt sich, nach Abzug passiver latenter Steuern auf den Unterschiedsbetrag zwischen Anschaffungskosten
und beizulegendem Zeitwert, ein nicht zur Ausschüttung verfügbarer Betrag von 76,0 Mio. € (Vorjahr: 53,8 Mio. €)."; 31 ;2016;Philips GmbH;Jahresabschluss;EY
Aus der Bewertung der Altersversorgungsverpflichtungen ergibt sich zwischen dem Ansatz nach Maßgabe des entsprechenden durchschnittlichen Marktzinssatzes aus den vergangenen zehn Geschäftsjahren und dem Ansatz nach Maßgabe des entsprechenden durchschnittlichen Marktzinssatzes aus den vergangenen sieben Geschäftsjahren ein Unterschiedsbetrag in Höhe von 53,9 Mio. € (Vorjahr: 0,0 Mio. €).; 31 ;2016;Philips GmbH;Jahresabschluss;EY
Der Überhang der aktiven über die passiven latenten Steuern zuzüglich der passiven latenten Steuern auf die oben genannte Zeitwertbewertung beträgt 119,3 Mio. € (Vorjahr: 158,1 Mio. €).; 24, 31 ;2016;Philips GmbH;Jahresabschluss;EY
"Den ausschüttungsgesperrten Beträgen von insgesamt 230,9 Mio. € (Vorjahr: 211,9 Mio. €) stehen frei verfügbare Gewinnrücklagen in Höhe von 114,5 Mio. € (Vorjahr: 114,5 Mio. €) und ein negativer
Verlustvortrag von 105,3 Mio. € gegenüber. Daher besteht eine Ausschüttungssperre in Bezug auf den Jahresüberschuss in voller Höhe (221,6 Mio. €)."; 31 ;2016;Philips GmbH;Jahresabschluss;EY
Verrechnung von Vermögensgegenständen und Schulden; 37 ;2016;Philips GmbH;Jahresabschluss;EY
"Der ermittelte Erfüllungsbetrag der Pensionsverpflichtungen in Höhe von 624,9 Mio. € (Vorjahr: 849,5 Mio. €) wird mit dem Zeitwert des Deckungsvermögens in Höhe von 414,8 Mio. € (Vorjahr: 361,3 Mio. €) sowie dem Zeitwert der Wert- und Versorgungskonten in Höhe von 13,2 Mio. € (Vorjahr: 13,2 Mio. €) saldiert ausgewiesen. Zudem werden für ein Zeitkontenmodell 0,6 Mio. € (Vorjahr: 0,7 Mio. €) saldiert. Dabei gibt es einige Pläne mit Deckungsvermögen, teilweise mit Unterdeckung und teilweise mit Überdeckung. Insgesamt ergibt sich dadurch der zum 31.12.2016 bilanzierte aktive Unterschiedsbetrag aus der
Vermögensverrechnung von 49,8 Mio. € (Vorjahr: 13,0 Mio. €)."; 34, 37 ;2016;Philips GmbH;Jahresabschluss;EY
Die ursprünglichen Anschaffungskosten des Deckungsvermögens sowie des Wert- und Versorgungsmodells betrugen 319,9 Mio. € (Vorjahr: 310,9 Mio. €).; 37 ;2016;Philips GmbH;Jahresabschluss;EY
Aus Pensionsverpflichtungen, denen keine verrechenbaren Vermögensgegenstände gegenüberstehen, werden Pensionsrückstellungen in Höhe von 257,5 Mio. € (Vorjahr: 474,9 Mio. €) bilanziert.; 37 ;2016;Philips GmbH;Jahresabschluss;EY
Kapitalrücklage; 4.39 ;2016;Philips GmbH;Jahresabschluss;EY
Die Kapitalrücklage wurde durch Einlage des Gesellschafters um 30,0 Mio. € erhöht.; 4.39 ;2016;Philips GmbH;Jahresabschluss;EY
Angaben und Erläuterungen zu sonstigen Rückstellungen; 4.50, 40 ;2016;Philips GmbH;Jahresabschluss;EY
Sonstige Rückstellungen beinhalten im Wesentlichen Rückstellungen für Rabatte, Umweltschäden, Umstrukturierungen, Boni an Mitarbeiter, sonstige bedingte Lasten sowie Jubiläumsgratifikationen und Altersteilzeit.; 4.50, 40 ;2016;Philips GmbH;Jahresabschluss;EY
Verbindlichkeiten; 4.51 ;2016;Philips GmbH;Jahresabschluss;EY
Die nachfolgende Darstellung zeigt die Restlaufzeiten der in der Bilanz aufgeführten Verbindlichkeiten:; 4.51, 42 ;2016;Philips GmbH;Jahresabschluss;EY
"bis 1 Jahr >1 bis 5 Jahre > 5 Jahre
in Mio. € kurzfristig langfristig .
jeweils am 31.12. 2016 2015 2016
Erhaltene Anzahlungen 9,9 6,6 0,0 0,0
Verbindlichkeiten aus Lieferungen und Leistungen 32,8 51,3 0,0 0,0
Verbindlichkeiten gegenüber Unternehmen mit denen ein Beteiligungsverhältnis
besteht
0,0 0,3 0,0 0,0
Verbindlichkeiten gegenüber verbundenen Unternehmen 452,4 574,7 0,0 490,0
Sonstige Verbindlichkeiten 66,8 67,9 2,4 0,0
>1 bis 5 Jahre > 5 Jahre
in Mio. € langfristig Summe .
jeweils am 31.12. 2015 2016 2015
Erhaltene Anzahlungen 0,0 0,0 9,9 6,6
Verbindlichkeiten aus Lieferungen und Leistungen 0,0 0,0 32,8 51,3
>1 bis 5 Jahre > 5 Jahre
in Mio. € langfristig Summe .
jeweils am 31.12. 2015 2016 2015
Verbindlichkeiten gegenüber Unternehmen mit denen ein Beteiligungsverhältnis
besteht
0,0 0,0 0,0 0,3
Verbindlichkeiten gegenüber verbundenen Unternehmen 0,0 490,0 942,4 1.064,7
Sonstige Verbindlichkeiten 5,9 0,3 69,2 74,1"; 4.51, 42, 43 ;2016;Philips GmbH;Jahresabschluss;EY
Die Verbindlichkeiten gegenüber verbundenen Unternehmen resultieren aus dem Liefer- und Leistungsverkehr mit verbundenen Unternehmen im In- und Ausland. Ebenfalls wird ein festverzinsliches langfristiges Darlehen in Höhe von 490,0 Mio. € (Vorjahr: 490,0 Mio. €) ausgewiesen.; 4.58, 6 ;2016;Philips GmbH;Jahresabschluss;EY
Von den sonstigen Verbindlichkeiten in Höhe von 69,2 Mio. € (Vorjahr: 74,1 Mio. €), betreffen 14,0 Mio. € Verbindlichkeiten aus Umweltlasten, welche auf die Philips Lighting GmbH übertragen wurden, wobei diese Übertragung bislang nur im Innenverhältnis erfolgte.; 4.60 ;2016;Philips GmbH;Jahresabschluss;EY
Die Verbindlichkeiten sind wie im Vorjahr unbesichert.; 4.51, 44 ;2016;Philips GmbH;Jahresabschluss;EY
Haftungsverhältnisse; 46 ;2016;Philips GmbH;Jahresabschluss;EY
Zum Bilanzstichtag bestanden folgende Haftungsverhältnisse; 46 ;2016;Philips GmbH;Jahresabschluss;EY
"31.12.2016 31.12.2015
Mio. € Mio. €
Bürgschaften 56,2 50,8
davon gegenüber verbundenen Unternehmen 1,0 1,5"; 46 ;2016;Philips GmbH;Jahresabschluss;EY
Inanspruchnahme aus Haftungsverhältnissen; 47 ;2016;Philips GmbH;Jahresabschluss;EY
Die Philips GmbH geht nur nach sorgfältiger Risikoabwägung und grundsätzlich nur im Zusammenhang mit der eigenen oder der Geschäftstätigkeit verbundener Unternehmen; 47 ;2016;Philips GmbH;Jahresabschluss;EY
Haftungsverhältnisse ein. Auf Basis einer kontinuierlichen Evaluierung der Risikosituation der eingegangenen Haftungsverhältnisse und unter Berücksichtigung der bis zum Aufstellungszeitpunkt gewonnenen Erkenntnisse geht die Philips GmbH derzeit davon aus, dass die den Haftungsverhältnisse zugrunde liegenden Verpflichtungen von den jeweiligen Hauptschuldnern erfüllt werden können. Dies gilt auch für die an die Philips Lighting GmbH übertragenen Pensionsverpflichtungen, für deren Erfüllung die Philips Lighting GmbH sowie die Philips Lighting Holding BV zudem verschiedener Garantien und Erstattungserklärungen abgegeben haben. Daher wird bei allen aufgeführten Haftungsverhältnissen das Risiko einer Inanspruchnahme als nicht wahrscheinlich eingeschätzt.; 47 ;2016;Philips GmbH;Jahresabschluss;EY
Sonstige finanzielle Verpflichtungen / Außerbilanzielle Geschäfte; 66, 67 ;2016;Philips GmbH;Jahresabschluss;EY
"31.12.2016 31.12.2015
Mio. € Mio. €
Miet- und Leasingverpflichtungen 58,0 57,9
Verpflichtungen aus Pensionen auf Grund
31.12.2016 31.12.2015
Mio. € Mio. €
früherer Unternehmensverkäufe 4,8 5,6
Verpflichtungen aus Rechtsstreitigkeiten - -
Sonstige Verpflichtungen 0,4 5,7
Summe 63,2 69,2"; 67 ;2016;Philips GmbH;Jahresabschluss;EY
Es bestehen keine sonstigen finanziellen Verpflichtungen gegenüber verbundenen Unternehmen.; 67 ;2016;Philips GmbH;Jahresabschluss;EY
"Außerbilanzielle Geschäfte liegen in Form von Miet- und Leasingverträgen für betrieblich genutzte Immobilien und Kraftfahrzeuge vor. Sie dienen unter anderem der Schonung der Liquidität und der Verbesserung der Bilanzstruktur sowie der Eigenkapitalquote. Bei den Verträgen bestehen Risiken durch vorzeitige Kündigung sowie einen potentiellen Verlust des Vermögensgegenstandes. Positiv wirkt sich die nachgelagerte
Zahlung im Rahmen der Verträge gegenüber einem Eigentumserwerb aus. Die Höhe der Zahlungsverpflichtungen ist der obigen Aufstellung zu entnehmen."; 66, 67 ;2016;Philips GmbH;Jahresabschluss;EY
IV. Angaben zur Gewinn- und Verlustrechnung;;2016;Philips GmbH;Jahresabschluss;EY
Aufgliederung der Umsatzerlöse; 4.66, 50 ;2016;Philips GmbH;Jahresabschluss;EY
Die Umsatzerlöse werden gemäß § 285 Nr. 4 HGB wie folgt aufgegliedert:; 4.66, 50 ;2016;Philips GmbH;Jahresabschluss;EY
