Anhang; Annotierung (Angabe Nummer in Anahngscheckliste) ;Geschäftsjahr;Gesellschaft;Abschlussart;Prüfer
Bei den Finanzanlagen werden die Anteilsrechte zu Anschaffungskosten beziehungsweise bei dauerhafter Wertminderung gemäß § 253 Abs. 3 HGB mit den niedrigeren beizulegenden Werten angesetzt. Bei voraussichtlicher nicht dauernder Wertminderung werden keine außerplanmäßigen Abschreibungen vorgenommen. Zuschreibungen erfolgen, wenn die Gründe für den niedrigeren Wertansatz nicht mehr bestehen (§ 253 Abs. 5 HGB), bis maximal zur Höhe der historischen Anschaffungskosten. Ausleihungen sind mit dem Nennwert angesetzt.; 8.12 ;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
Forderungen und sonstige Vermögensgegenstände sind zum Nennwert bzw. langfristige, unverzinsliche Forderungen mit dem Barwert angesetzt. Allen risikobehafteten Posten ist durch die Bildung angemessener Einzelwertberichtigungen Rechnung getragen.; 8.25 ;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
Die sonstigen Wertpapiere sind im Vorjahr zu Anschaffungskosten angesetzt gewesen.; 8.32 ;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
Die Bewertung der liquiden Mittel erfolgt zum Nennwert.; 8.33 ;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
"Bei Erwerb eigener Aktien wird deren rechnerischer Wert offen von dem Posten ""Gezeichnetes Kapital"" abgesetzt. Der Unterschiedsbetrag zu den Anschaffungskosten der eigenen Anteile wird mit den anderen Gewinnrücklagen verrechnet."; 8.37 ;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
Die Rückstellungen berücksichtigen alle ungewissen Verbindlichkeiten und drohenden Verluste aus schwebenden Geschäften und sind mit den Erfüllungsbeträgen angesetzt, die nach vernünftiger kaufmännischer Beurteilung notwendig sind. Rückstellungen mit Laufzeiten von mehr als einem Jahr werden mit fristenadäquaten Zinssätzen abgezinst.; 8.47 ;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
Verbindlichkeiten sind zum Erfüllungsbetrag angesetzt.; 8.51 ;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
Latente Steuern werden entsprechend § 274 HGB für zeitliche Unterschiede zwischen den handelsrechtlichen und steuerlichen Wertansätzen von Vermögensgegenständen, Schulden und Rechnungsabgrenzungsposten ermittelt. Dabei werden bei der MS Industrie AG nach Abschluss der Gewinnabführungsverträge mit der MS Technologie Group GmbH, München, und der Elektromotorenwerk Grünhain GmbH, Grünhain-Beierfeld, im Geschäftsjahr 2012 sowie mit der GCI BridgeCapital GmbH, München, im Geschäftsjahr 2016 nicht nur die Unterschiede aus den eigenen Bilanzpositionen einbezogen, sondern auch solche, die bei den Organtöchtern bestehen. Zusätzlich zu den zeitlichen Bilanzierungsunterschieden werden steuerliche Verlustvorträge berücksichtigt. Die Ermittlung der latenten Steuern erfolgt auf Basis des kombinierten Ertragsteuersatzes des steuerlichen Organkreises der MS Industrie AG von aktuell 28,00 %. Der kombinierte Ertragsteuersatz umfasst Körperschaftsteuer, Gewerbesteuer und Solidaritätszuschlag. Eine sich insgesamt ergebende Steuerbelastung würde in der Bilanz als passive latente Steuer angesetzt werden. Im Falle einer Steuerentlastung würde vom entsprechenden Wahlrecht zum Ansatz des aktiven latenten Steuerüberhangs aufgrund sich ergebender Steuerentlastungen nach § 274 Abs. 1 Satz 2 HGB kein Gebrauch gemacht werden. Im Geschäftsjahr und im Vorjahr ergab sich insgesamt ein - nicht bilanzierter - aktiver latenter Steuerüberhang.; 8.35, 8.64, 27 ;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
Abbildung des Beteiligungs- und Beratungsgeschäfts; 8.0 ;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
"Die MS Industrie AG hatte sich ursprünglich im Beteiligungsbereich auf die Beteiligung an Unternehmen vor allem im Industrie- und Immobilienbereich sowie auf die Unterstützung von Unternehmen insbesondere in deren Aufbau- oder Wachstumsphase konzentriert. Um die Aussagekraft des Jahresabschlusses zu verbessern, werden die mit den Beteiligungsveräußerungen zusammenhängenden Umsatzerlöse, Materialaufwendungen und Abschreibungen weiterhin separat ausgewiesen. Als dem Beteiligungsbereich zuzuordnendem Materialaufwand im Sinne der Gliederung der Gewinn- und Verlustrechnung gemäß § 275 Abs. 2 HGB werden dabei die Buchwerte der veräußerten Beteiligungen gezeigt. Eventuelle Zuschreibungen werden unter den sonstigen betrieblichen Erträgen ausgewiesen und im Anhang erläutert.

"; 8.0, 5 ;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
Erläuterungen zur Bilanz;;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
Anlagevermögen; 4.1 ;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
Die Entwicklung der einzelnen Posten des Anlagevermögens ist unter Angabe der Abschreibungen des Geschäftsjahres im Anlagengitter (siehe Anlage zum Anhang) dargestellt.; 4.1, 15, 16 ;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
Finanzanlagen; 4.12 ;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
Angaben zum Anteilsbesitz an verbundenen Unternehmen; 4.13, 94 ;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
Die Zusammensetzung des Anteilsbesitzes an verbundenen Unternehmen ist der folgenden Übersicht zu entnehmen.; 4.13, 94 ;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
" Anteil am Kapital
% Eigenkapital 31.12.2016
TEUR Ergebnis 2016
TEUR
Unmittelbar verbundene Unternehmen:      
MS Technologie Group GmbH, München (vormals: MS Enterprise Group GmbH, München) 100,0 10.597 01)
Elektromotorenwerk Grünhain GmbH, Grünhain-Beierfeld 100,0 2.310 01)
GCI BridgeCapital GmbH, München 100,0 7.278 01)
Mittelbar verbundene Unternehmen:      
EMGR Beteiligungs GmbH, Grünhain-Beierfeld 75,1 22 -2
EMGR EAD, Gabrovo, Bulgarien3 100,0 -306 -268
MS Powertrain Technologie GmbH, Trossingen (vormals: MS Spaichingen GmbH, Spaichingen) 100,03) 16.850 01)
MS Ultraschall Technologie GmbH, Spaichingen 100,03) 14.959 01)
MS Industrie Verwaltungs GmbH, Spaichingen 100,0 107 01)
MS Real Estate GmbH & Co. KG, Spaichingen 100,0 181 32
MS Industries, Inc., Webberville/USA4) 100,0 -109 0
MS Property & Equipment, LLC, Webberville/USA4) 100,0 -265 0
MS Precision Components, LLC, Webberville/USA4) 100,0 18.545 2.957
MS Plastic Welders, LLC, Webberville/USA4) 100,0 -1.182 743
MS PowerTec GmbH, Zittau 100,0 4.400 01)
MS Enterprise Holding Ltda., Salto, Bundesstaat Sao Paulo / Brasilien5) 100,0 169 -14
1) Ergebnisabführungsvertrag
2) Wechselkurs 31.12.2016: 1: 1,956 BGN
3) davon unmittelbar: 6,0 %
4) Wechselkurs 31.12.2016: 1: 1,054 USD
5) Wechselkurs 31.12.2016: 1: 3,431 BRL"; 4.13, 94 ;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
Angaben zum Anteilsbesitz an Unternehmen, mit denen ein Beteiligungsverhältnis besteht; 4.15, 94, 96 ;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
Die Zusammensetzung des Anteilsbesitzes an Unternehmen, mit denen ein Beteiligungsverhältnis besteht ist der folgenden Übersicht zu entnehmen:; 4.15, 94, 96 ;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
"
Anteil am Kapital
% Eigenkapital
TEUR Ergebnis
TEUR
GCI Management Consulting GmbH, München 23,4 945 (2015) 34 (2015)
WTP Ultrasonic lndustria e Comercio de Maquinas Ltda.,Contagem City (Bundesstaat: Minas Gerais), Brasilien1) 45,0 600 109
Shanghai MS soniTEC Co., Ltd., Shanghai/China2) 50,0 367 -166
Beno Immobilien GmbH, Starnberg 19,9 -69 -74
SK Immobilien GmbH, München 6,0 803 03)
MR3W Solarpark Leipzig GmbH & Co. KG, Augsburg 9,9 1 -7
GCI Management Gesellschaft für Consulting und Implementierung mbH, Wien/Österreich 17,0 881 (2015) 459 (2015)
Grondola Vermietungsgesellschaft mbH & Co. Objekt Trossingen KG, Grünwald 100,0 628 643
Zehnder Pumpen GmbH, Grünhain-Beierfeld 19,9 2.459 361
b& p engineering mobility GmbH, Scheßlitz (gegründet am 29. September 2016, Rumpfgeschäftsjahr) 19,9 23 -2
PROTOTECH GmbH, Lustenau/Österreich 19,9 22 -295
1) Wechselkurs 31.12.2016: 1: 3,431 BRL
2) Wechselkurs 31.12.2016: 1: 7,320 CNY
3) Ergebnisabführungsvertrag"; 4.15, 94, 96 ;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
Ausleihungen an Unternehmen, mit denen ein Beteiligungsverhältnis besteht; 4.16 ;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
"Es besteht ein Forderungssaldo aus einem langfristigen Darlehen in Höhe von TEUR 600 (Vorjahr: TEUR 600) gegen die Beno Immobilien GmbH sowie ein Forderungssaldo aus einem langfristigen Darlehen mit einer Laufzeit bis Juli 2018 in Höhe von TEUR 50 (Vorjahr: TEUR 0) gegen die PROTOTECH GmbH.

"; 4.16 ;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
Forderungen und sonstige Vermögensgegenstände; 4.25 ;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
" 31.12.2016
TEUR 31.12.2015
TEUR
Forderungen aus Lieferungen und Leistungen 717 685
davon Restlaufzeit von mehr als einem Jahr 654 628
Forderungen gegen verbundene Unternehmen 12.115 11.476
davon Restlaufzeit von mehr als einem Jahr 1.891 1.904
Forderungen gegen Unternehmen, mit denen ein Beteiligungsverhältnis besteht 39 35
davon Restlaufzeit von mehr als einem Jahr 0 0
Sonstige Vermögensgegenstände 147 180
davon Restlaufzeit von mehr als einem Jahr 1 4
  13.018 12.376
davon Restlaufzeit von mehr als einem Jahr 2.546 2.536"; 4.25 ;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
Forderungen aus Lieferungen und Leistungen; 4.26 ;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
Ein Teilbetrag der Forderung aus dem Verkauf der Anteile an der Beno Immobilien GmbH mit einem Nominalbetrag von insgesamt TEUR 799 ist langfristig gestundet und mit dem Barwert zum 31. Dezember 2016 von TEUR 654 bilanziert. Der Teilbetrag ist im Rang hinter sämtliche Verbindlichkeiten des Erwerbers, der Beno Holding AG, zurückgetreten.; 4.26, 6 ;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
Forderungen gegen verbundene Unternehmen; 4.27 ;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
"Zum Stichtag bestehen Forderungen aus einem Verrechnungskonto und einem Darlehen in Höhe von insgesamt TEUR 1.891 (Vorjahr: TEUR 1.905) gegen die 100%ige Tochtergesellschaft Elektromotorenwerk Grünhain GmbH nach der Übernahme des Jahresüberschusses 2016 (TEUR 4; Vorjahr: TEUR 163) sowie ein Forderungssaldo aus einem Verrechnungskonto in Höhe von insgesamt TEUR 10.168 (Vorjahr: TEUR 9.427) gegen die MS Technologie Group GmbH nach der Übernahme des Jahresüberschusses 2016 (TEUR 584; Vorjahr: TEUR 1.293). Die Forderungen gegen verbundene Unternehmen betreffen darüber hinaus in Höhe von TEUR 56 (Vorjahr: TEUR 145) ein Verrechnungskonto mit der 100%igen Tochtergesellschaft GCI BridgeCapital GmbH nach der Übernahme des Jahresfehlbetrages 2016 (TEUR -99; Vorjahr: TEUR 0)."; 4.27, 6 ;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
Die Forderungen gegen die Elektromotorenwerk Grünhain GmbH sind langfristig, da die entsprechenden Mittel aufgrund einer im Jahr 2012 geschlossenen Vereinbarung für die Laufzeit eines Kreditvertrages (TEUR 1.500) bzw. die vor Gewinnabführung entstandenen Jahresüberschüsse 2014 und 2015 aufgrund einer Vereinbarung mit der Gesellschaft liquiditätsmäßig im Tochterunternehmen zu belassen sind.; 4.27, 6 ;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
Forderungen gegen Unternehmen, mit denen ein Beteiligungsverhältnis besteht; 4.28 ;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
Es bestehen Forderungen aus Darlehenszinsen in Höhe von TEUR 18 (Vorjahr: TEUR 18) gegen die Beno Immobilien GmbH sowie aus einem Darlehen in Höhe von TEUR 20 (Vorjahr: TEUR 0) gegen die PROTOTECH GmbH. Daneben bestand im Vorjahr eine Forderung aus Verrechnung in Höhe von TEUR 17 gegen die GCI Management Consulting GmbH.; 4.28, 6 ;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
Sonstige Vermögensgegenstände; 4.29 ;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
"Die sonstigen Vermögensgegenstände entfallen in Höhe von TEUR 134 (Vorjahr: TEUR 169) auf Ertragsteuerforderungen.

"; 4.29 ;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
Wertpapiere des Umlaufvermögens; 4.30 ;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
"Die Wertpapiere des Umlaufvermögens bestanden im Vorjahr in Höhe von TEUR 1.200 aus 1.200 Stück einer nicht besicherten eigenen Inhaber-Schuldverschreibung der MS Industrie AG mit einem Nominalwert von TEUR 1.200, die in einer Globalurkunde über TEUR 1.500 (1.500 Stück) verbrieft war (WKN: A1ML37, ISIN: DE000A1ML37). Die Verzinsung der Anleihe betrug 5,125 %; sie war am 30. April 2016 zur Rückzahlung fällig. Im August 2014 wurde die Schuldverschreibung zur Gänze zurückgekauft und 300 Stück mit einem Nominalwert in Höhe von insgesamt TEUR 300 wieder ausgegeben. Die Verbindlichkeiten aus der Schuldverschreibung wurden im Vorjahr in Höhe von insgesamt TEUR 1.500 auf der Passivseite der Bilanz im kurzfristigen Fremdkapital ausgewiesen. Im Januar 2016 wurde die Inhaber-Schuldverschreibung auf einen Nominalwert von TEUR 300 teil-revalutiert und am 30. April 2016 zur Gänze zurückgezahlt."; 4.30 ;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
Eigenkapital; 4.37 ;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
Das Gezeichnete Kapital ist zum Bilanzstichtag in 30.000.000 Stückaktien mit einem rechnerischen Anteil am Grundkapital von je EUR 1,00 eingeteilt. Die Aktien sind Inhaber-Stammaktien. Sie sind ohne Zustimmung der Gesellschaft frei übertragbar.; 4.38, 32 ;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
"Die Gesellschaft ist seit dem 29. Mai 2001 börsennotiert; ihre Aktien werden zum Bilanzstichtag im ""General Standard"" gehandelt."; 4.38 ;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
Aufgrund des Bestandes von 107.670 Stück eigener Aktien wurde gemäß § 272 Abs. 1a HGB deren rechnerischer Anteil am Grundkapital in Höhe von EUR 107.670,00 offen vom gezeichneten Kapital abgesetzt. Der positive Unterschiedsbetrag zwischen dem rechnerischen Wert und den Anschaffungskosten in Höhe von EUR 110.577,98 ist gemäß § 272 Abs. 1a HGB mit den anderen Gewinnrücklagen verrechnet.; 4.38, 24 ;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
Der Vorstand ist durch Beschluss der Hauptversammlung vom 29. Juni 2016 ermächtigt, das Grundkapital mit Zustimmung des Aufsichtsrats bis zum Ablauf von fünf Jahren seit Eintragung der entsprechenden Satzungsänderung in das Handelsregister am 1. Juli 2016, gegen Bar- und/oder Sacheinlage einmal oder mehrmals um bis zu EUR 6.000.000,00 durch Ausgabe von bis zu 6.000.000 Stück neuer Aktien gegen Bar- und/oder Sacheinlagen zu erhöhen, wobei das Bezugsrecht der Aktionäre ausgeschlossen werden kann (Genehmigtes Kapital 2016/I). Von dieser Ermächtigung wurde bisher noch kein Gebrauch gemacht. Das Genehmigte Kapital 2016/I der MS Industrie AG beträgt damit zum Zeitpunkt der Aufstellung dieses Jahresabschlusses EUR 6.000.000 (31. Dezember 2015: EUR 0).; 4.38, 33 ;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
Die Kapitalrücklage wurde im Berichtsjahr um EUR 74.303,57 aufgestockt, da der Veräußerungserlös der eigenen Anteile über der nach § 272 Abs. 1b Satz 2 HGB erfolgten Aufstockung der ursprünglich geminderten Gewinnrücklagen lag. Die Kapitalrücklage beträgt damit zum 31. Dezember 2016 EUR 7.587.044,69 (Vorjahr: EUR 7.512.741,12).; 4.39, 34 ;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
Die anderen Gewinnrücklagen haben sich wie folgt entwickelt:; 4.44, 35 ;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
" 2016
TEUR 2015
TEUR
1. Januar 3.854.613,91 3.954.974,43
Abgang eigene Aktien 74.807,28 21.763,34
Zugang eigene Aktien 0,00 -122.123,86
31. Dezember 3.929.421,19 3.854.613,91"; 4.44, 35 ;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
Eigene Aktien; 4.38, 24 ;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
"Zum 31. Dezember 2016 hält die Gesellschaft 107.670 Stück eigener Aktien im Bestand. Der rechnerische Anteil am Grundkapital beträgt EUR 107.670,00; dies entspricht rund 0,4 % des Grundkapitals der Gesellschaft. Erworben wurden davon 26.170 Aktien im Jahr 2011, 38.500 Aktien 2014 und 43.000 Aktien 2015."; 4.38, 24 ;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
"Der Vorstand der MS Industrie AG hat im Zeitraum März bis August 2016 insgesamt 13.220 Stück in Vorjahren erworbene eigene Aktien mit einem Gesamtbuchwert von TEUR 27 an Mitarbeiter/Geschäftsführer von drei Tochterunternehmen veräußert bzw. übertragen. Insgesamt 11.897 Stück eigene Aktien mit einem Gesamtbuchwert von TEUR 24 wurden in Erfüllung einer ""Earn-out""-Vereinbarung der Gesellschaft übertragen. Insgesamt 33.815 Stück eigene Aktien mit einem Gesamtbuchwert von TEUR 69 wurden in Erfüllung einer Verbindlichkeit aus einem Beteiligungserwerb übertragen. Jeweils 6.954 Aktien, also insgesamt 13.908 Aktien mit einem Gesamtbuchwert von TEUR 28, wurden zum Tageskurs von EUR 3,20 an die beiden Vorstände der MS Industrie AG verkauft."; 4.38, 24 ;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
Die Entwicklung der eigenen Anteile stellt sich im Berichtsjahr im Einzelnen wie folgt dar:; 4.38, 24 ;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
" Zahl der Aktien Betrag/Anteil am Grundkapital Preis je Aktie
TEUR % EUR
1. Januar 2016 180.510 181 0,60 2,03
Abgänge -72.840 -73 -0,24 2,03
31. Dezember 2016 107.670 108 0,36 2,03"; 4.38, 24 ;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
Die Übertragung der eigenen Aktien (Abgänge) war im Geschäftsjahr 2016 in Höhe von TEUR 37 liquiditätswirksam und hat ansonsten zu einer Verringerung der sonstigen Verbindlichkeiten (TEUR 44), zu nachträglichen Anschaffungskosten auf Anteile an verbundenen Unternehmen (TEUR 41) sowie zu Anschaffungskosten auf Beteiligungen (TEUR 100) geführt.; 4.38, 24 ;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
Mit Beschluss der Hauptversammlung vom 26. Juni 2012 wurde der Vorstand bis zum 25. Juni 2017 zum Rückkauf eigener Aktien in einem Volumen von bis zu 10 % des zum Zeitpunkt der Beschlussfassung existierenden Grundkapitals der Gesellschaft in Höhe von Mio. EUR 29,5 zu anderen Zwecken als dem Wertpapierhandel ermächtigt. Diese Ermächtigung ersetzte die zuvor geltende Ermächtigung der Hauptversammlung vom 23. Juli 2010. Von dieser Ermächtigung wurde bis zum Bilanzstichtag vom Vorstand der MS Industrie AG in Höhe von 81.500 Stück eigener Aktien im Zeitraum November 2014 bis Dezember 2015 Gebrauch gemacht.; 4.38, 24 ;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
Durch den Aktienrückkauf soll unter anderem die Möglichkeit eröffnet werden, die erworbenen Aktien ganz oder teilweise den Organen und Mitarbeitern der Gesellschaft oder mit ihr verbundener Unternehmen zum Erwerb anzubieten oder zu übertragen, sie für Unternehmenszusammenschlüsse oder für den Erwerb von Unternehmen oder Beteiligungen einzusetzen, sie an Aktionäre oder Dritte zu veräußern oder sie einzuziehen.; 4.38, 24 ;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
Steuerrückstellungen; 4.49 ;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
" 31.12.2016
TEUR 31.12.2015
TEUR
Ertragsteuern 0 38
Grunderwerbsteuer 100 100
  100 138"; 4.49 ;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
Sonstige Rückstellungen; 4.50, 47 ;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
" 31.12.2016
TEUR 31.12.2015
TEUR
Bonusrückstellungen Vorstand 96 150
Abschluss und Prüfung 111 91
Übrige 54 51
  261 292"; 4.50, 47 ;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
Verbindlichkeiten; 4.51 ;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
Die Verbindlichkeiten weisen zum 31. Dezember 2016 folgende Restlaufzeiten auf (Vorjahresangaben in Klammern):; 4.51, 49 ;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
" Gesamt
TEUR bis 1 Jahr
TEUR 1 bis 5 Jahre
TEUR mehr als 5 Jahre
TEUR
Anleihen 1.500 0 1.500 0
  (2.800) (1.500) (1.300) (0)
Verbindlichkeiten gegenüber Kreditinstituten 2.414 1.784 630 0
  (1.637) (953) (684) (0)
Verbindlichkeiten aus Lieferungen und Leistungen 33 33 0 0
  (28) (28) (0) (0)
Verbindlichkeiten gegenüber Unternehmen, mit denen ein Beteiligungsverhältnis besteht 1 1 0 0
  (0) (0) (0) (0)
Sonstige Verbindlichkeiten 134 134 0 0
  (1.233) (1.233) (0) (0)
  4.082 1.952 2.130 0
  (5.698) (3.714) (1.984) (0)"; 4.51, 49, 50 ;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
Anleihen; 4.52 ;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
"Die Anleihen bestehen aus einer im Jahr 2015 ausgegebenen, nicht besicherten Inhaber-Schuldverschreibung, die in einer Globalurkunde über TEUR 5.000 verbrieft ist. Die Verzinsung der Anleihe beträgt 3,75 %; sie ist am 1. Dezember 2020 zur Rückzahlung fällig. Der Nettobestand der ausgegebenen Stücke (Globalurkunde über TEUR 5.000 abzüglich der nicht gezeichneten Stücke in Höhe von TEUR 3.500) beträgt TEUR 1.500 (im Vorjahr: TEUR 1.300)."; 4.52 ;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
Die Anleihen bestanden darüber hinaus im Vorjahr aus einer nicht besicherten Inhaber-Schuldverschreibung, die in einer Globalurkunde über TEUR 1.500 verbrieft war. Die Anleihe war am 30. April 2016 zur Rückzahlung fällig. Im August 2014 wurde die Anleihe zur Gänze zurückgekauft und 300 Stück mit einem Nominalwert in Höhe von insgesamt TEUR 300 wieder ausgegeben. Die eigenen Anleihen im Bestand wurden auf der Aktivseite der Bilanz im Umlaufvermögen ausgewiesen. Der Nettobestand der ausgegebenen Stücke (=Globalurkunde über TEUR 1.500 abzüglich eigene Anleihe im Bestand in Höhe von TEUR 1.200) betrug damit zum Vorjahresbilanzstichtag TEUR 300. Im Januar 2016 wurde die Inhaber-Schuldverschreibung auf einen Nominalwert von TEUR 300 teil-revalutiert und im April 2016 zur Gänze zurückgezahlt.; 4.52 ;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
Verbindlichkeiten gegenüber Kreditinstituten; 4.54 ;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
Unter den Verbindlichkeiten gegenüber Kreditinstituten weist die Gesellschaft drei (im Vorjahr: vier) langfristige Tilgungsdarlehen in Höhe von insgesamt TEUR 1.184 (Vorjahr: TEUR 1.634) mit folgenden Fälligkeiten aus:; 4.54, 50 ;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
" TEUR
2017 554
2018-2021 630
Nach 2021 0
  1.184"; 4.54, 50 ;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
Im Übrigen resultieren die kurzfristigen Verbindlichkeiten gegenüber Kreditinstituten in Höhe von TEUR 1.230 (Vorjahr: TEUR 3) aus der Inanspruchnahme von zwei Kontokorrentkrediten und einem Lombardkredit. Der Darlehensrahmen der entsprechenden Kontokorrentkredite beträgt zum Bilanzstichtag insgesamt TEUR 1.200. Der Darlehensrahmen des entsprechenden Lombardkredits beträgt zum Bilanzstichtag TEUR 513.; 4.54 ;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
Verbindlichkeiten gegenüber Unternehmen, mit denen ein Beteiligungsverhältnis besteht; 4.59 ;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
Die Verbindlichkeiten gegenüber Unternehmen, mit denen ein Beteiligungsverhältnis besteht, bestehen in Höhe von TEUR 1 gegenüber der GCI Management Consulting GmbH.; 4.59 ;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
Sonstige Verbindlichkeiten; 4.60 ;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
